demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,1964,821,0,107.5,0,1,1,2,120,-1,337,43,1,8117,1,1513
1,1490,1706,0,125.0,0,1,1,2,73,-1,164,50,1,7370,1,1349
2,1810,883,0,130.0,0,1,1,2,59,-1,204,52,1,7045,1,1274
3,836,1805,0,72.5,0,1,1,2,166,-1,447,29,1,7075,1,1466
4,464,816,0,95.0,0,1,1,2,99,-1,161,38,1,7461,1,1508
5,1040,1790,0,115.0,0,1,1,2,53,-1,335,46,1,7162,1,1209
6,633,1095,0,102.5,0,1,1,2,119,-1,325,41,1,7148,1,1278
7,836,1674,0,130.0,0,1,1,2,94,-1,348,52,1,7173,1,1443
8,69,1307,0,80.0,0,1,1,2,108,-1,167,32,1,6813,1,1196
9,1023,983,0,82.5,0,1,1,2,150,-1,195,33,1,6665,1,1494
10,1952,1801,0,140.0,0,1,1,2,90,-1,217,56,1,6726,1,1266
11,303,408,0,112.5,0,1,1,2,113,-1,328,45,1,6706,1,1351
12,540,467,0,50.0,0,1,1,2,237,-1,476,20,1,6669,1,1246
13,563,1803,0,122.5,0,1,1,2,65,-1,266,49,1,6936,1,1368
14,36,1751,0,97.5,0,1,1,2,108,-1,390,39,1,6739,1,1479
15,1608,852,0,85.0,0,1,1,2,131,-1,448,34,1,6857,1,1464
16,567,648,0,97.5,0,1,1,2,117,-1,315,39,1,6658,1,1492
17,643,1553,0,132.5,0,1,1,2,92,-1,525,53,1,6661,1,1386
18,96,1831,0,102.5,0,1,1,2,146,-1,360,41,1,6845,1,1445
19,1227,1824,0,107.5,0,1,1,2,71,-1,518,43,1,6680,1,1360
20,453,1297,0,112.5,0,1,1,2,96,-1,261,45,1,7503,1,1238
21,1132,1828,0,127.5,0,1,1,2,78,-1,379,51,1,6972,1,1296
22,632,1436,0,82.5,0,1,1,2,103,-1,316,33,1,6870,1,1310
23,197,1893,0,95.0,0,1,1,2,88,-1,257,38,1,6834,1,1462
24,1744,1089,0,87.5,0,1,1,2,70,-1,195,35,1,6832,1,1280
