demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,4303,275,417.667,430.333,10,0,0,-1,141
1,3278,4165,352.067,363.933,10,0,0,-1,136
2,1280,3896,438.733,453.267,10,0,0,-1,206
3,428,4775,337.533,347.467,10,0,0,-1,207
4,3560,1259,496.333,512.667,10,0,0,-1,136
5,3478,4193,468.867,485.133,10,0,0,-1,131
6,4270,3498,493.067,510.933,10,0,0,-1,76
7,4741,5386,377.533,388.467,10,0,0,-1,156
8,15,3726,419.733,433.267,10,0,0,-1,131
9,5073,4210,373.533,384.467,10,0,0,-1,208
10,4744,3533,350.4,362.6,10,0,0,-1,191
11,626,302,366.267,376.733,10,0,0,-1,158
12,2720,2768,250.933,257.067,10,0,0,-1,163
13,3329,261,282.533,289.467,10,0,0,-1,145
14,1776,1591,488.0,504.0,10,0,0,-1,139
15,3161,25,361.533,372.467,10,0,0,-1,166
16,1654,2205,418.933,434.067,10,0,0,-1,99
17,5643,5747,444.4,460.6,10,0,0,-1,125
18,5249,4650,370.467,382.533,10,0,0,-1,167
19,3072,5019,282.8,291.2,10,0,0,-1,122
20,3545,3979,483.533,500.467,10,0,0,-1,173
21,4084,3558,460.333,475.667,10,0,0,-1,206
22,1964,2982,242.2,247.8,10,0,0,-1,234
23,3154,4937,229.4,235.6,10,0,0,-1,234
24,1120,4569,341.267,352.733,10,0,0,-1,163
25,5359,5676,276.067,282.933,10,0,0,-1,249
26,5563,5638,466.867,483.133,10,0,0,-1,136
27,3932,5666,438.933,455.067,10,0,0,-1,180
28,813,300,474.4,491.6,10,0,0,-1,149
29,3504,1165,225.333,231.667,10,0,0,-1,226
30,5786,5827,325.933,337.067,10,0,0,-1,129
31,5837,5405,227.733,233.267,10,0,0,-1,231
32,193,424,512.533,530.467,10,0,0,-1,149
33,5507,2465,442.0,456.0,10,0,0,-1,158
34,1273,5728,421.933,436.067,10,0,0,-1,166
35,4558,438,428.067,442.933,10,0,0,-1,153
36,99,961,220.133,223.867,10,0,0,-1,212
37,3556,5160,446.4,462.6,10,0,0,-1,129
38,3410,588,331.067,341.933,10,0,0,-1,140
39,4526,4768,372.667,383.333,10,0,0,-1,183
40,3877,263,466.467,482.533,10,0,0,-1,163
41,3490,1770,495.667,513.333,10,0,0,-1,130
42,1255,480,430.267,446.733,10,0,0,-1,96
43,5948,5484,343.533,354.467,10,0,0,-1,123
44,1521,4557,215.0,219.0,10,0,0,-1,240
45,1435,207,488.133,504.867,10,0,0,-1,170
46,79,5552,457.0,472.0,10,0,0,-1,137
47,3681,3714,435.533,450.467,10,0,0,-1,166
48,1217,570,446.4,462.6,10,0,0,-1,182
49,4676,797,244.2,249.8,10,0,0,-1,233
