hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
69,1422,2024,139.2,146.4,10,1,0,0,26832,5,41,36
69001,1422,2024,37.25,39.75,10,1,0,0,26832,3,41,36
69002,1422,2024,42.25,44.75,10,1,0,0,26832,5,41,36
115,1067,2076,211.5,222.5,10,1,0,0,31832,5,63,55
115001,1067,2076,57,61,10,1,0,0,31832,3,63,55
115002,1067,2076,65,69,10,1,0,0,31832,5,63,55
105,1770,2052,219.2,230.4,10,1,0,0,61996,5,68,56
105001,1770,2052,59,65,10,1,0,0,61996,3,68,56
105002,1770,2052,71,77,10,1,0,0,61996,5,68,56
77,1321,2038,206.7,216.9,10,1,0,0,46664,5,63,51
77001,1321,2038,54,60,10,1,0,0,46664,3,63,51
77002,1321,2038,66,72,10,1,0,0,46664,5,63,51
97,1465,2009,188.5,197.5,10,1,0,0,20500,5,51,45
97001,1465,2009,46.5,49.5,10,1,0,0,20500,3,51,45
97002,1465,2009,52.5,55.5,10,1,0,0,20500,5,51,45
62,1889,2038,216.2,227.4,10,1,0,0,29166,5,65,56
62001,1889,2038,58.25,62.75,10,1,0,0,29166,3,65,56
62002,1889,2038,67.25,71.75,10,1,0,0,29166,5,65,56
114,496,2081,189.8,198.6,10,1,0,0,27666,5,78,44
114001,496,2081,52.5,69.5,10,1,0,0,27666,3,78,44
114002,496,2081,86.5,103.5,10,1,0,0,27666,5,78,44
81,1841,2052,240.7,252.9,10,1,0,0,46498,5,76,61
81001,1841,2052,64.75,72.25,10,1,0,0,46498,3,76,61
81002,1841,2052,79.75,87.25,10,1,0,0,46498,5,76,61
110,790,1990,220.3,230.1,10,1,0,0,28500,5,114,49
110001,790,1990,65.25,97.75,10,1,0,0,28500,3,114,49
110002,790,1990,130.25,162.75,10,1,0,0,28500,5,114,49
120,1365,2076,213.2,224.4,10,1,0,0,35832,5,56,56
