hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
171,924,2070,179.9,189.3,10,1,0,0,17500,5,86,47
171001,924,2070,56.75,76.25,10,1,0,0,17500,3,86,47
171002,924,2070,95.75,115.25,10,1,0,0,17500,5,86,47
169,891,2075,156,164,10,1,0,0,21166,5,48,40
169001,891,2075,42,46,10,1,0,0,21166,3,48,40
169002,891,2075,50,54,10,1,0,0,21166,5,48,40
137,1151,2030,151.5,158.5,10,1,0,0,18500,5,57,35
137001,1151,2030,40.5,51.5,10,1,0,0,18500,3,57,35
137002,1151,2030,62.5,73.5,10,1,0,0,18500,5,57,35
77,1264,2015,202.6,212.2,10,1,0,0,19500,5,73,48
77001,1264,2015,54.25,66.75,10,1,0,0,19500,3,73,48
77002,1264,2015,79.25,91.75,10,1,0,0,19500,5,73,48
149,1110,2001,162.4,170.8,10,1,0,0,31332,5,49,42
149001,1110,2001,43.75,47.25,10,1,0,0,31332,3,49,42
149002,1110,2001,50.75,54.25,10,1,0,0,31332,5,49,42
164,213,2082,199.3,209.1,10,1,0,0,19000,5,67,49
164001,213,2082,53.5,62.5,10,1,0,0,19000,3,67,49
164002,213,2082,71.5,80.5,10,1,0,0,19000,5,67,49
61,1905,2057,172.1,180.7,10,1,0,0,21000,5,81,43
61001,1905,2057,52.5,71.5,10,1,0,0,21000,3,81,43
61002,1905,2057,90.5,109.5,10,1,0,0,21000,5,81,43
168,925,2069,199.8,208.6,10,1,0,0,20500,5,71,44
168001,925,2069,50.75,64.25,10,1,0,0,20500,3,71,44
168002,925,2069,77.75,91.25,10,1,0,0,20500,5,71,44
132,1896,2031,194,204,10,1,0,0,31332,5,59,50
132001,1896,2031,52.25,56.75,10,1,0,0,31332,3,59,50
132002,1896,2031,61.25,65.75,10,1,0,0,31332,5,59,50
154,1329,2017,207,217,10,1,0,0,39498,5,72,50
154001,1329,2017,55.5,66.5,10,1,0,0,39498,3,72,50
154002,1329,2017,77.5,88.5,10,1,0,0,39498,5,72,50
97,1016,2019,211.3,221.1,10,1,0,0,28166,5,74,49
97001,1016,2019,55.25,67.75,10,1,0,0,28166,3,74,49
97002,1016,2019,80.25,92.75,10,1,0,0,28166,5,74,49
63,407,2014,215.1,225.7,10,1,0,0,35832,5,72,53
63001,407,2014,57.75,67.25,10,1,0,0,35832,3,72,53
63002,407,2014,76.75,86.25,10,1,0,0,35832,5,72,53
160,672,2072,201,211,10,1,0,0,25666,5,66,50
160001,672,2072,54,62,10,1,0,0,25666,3,66,50
160002,672,2072,70,78,10,1,0,0,25666,5,66,50
78,1757,2015,235.7,247.9,10,1,0,0,49664,5,71,61
78001,1757,2015,63.5,68.5,10,1,0,0,49664,3,71,61
78002,1757,2015,73.5,78.5,10,1,0,0,49664,5,71,61
58,1107,2010,184.9,194.3,10,1,0,0,16500,5,57,47
58001,1107,2010,49.5,54.5,10,1,0,0,16500,3,57,47
58002,1107,2010,59.5,64.5,10,1,0,0,16500,5,57,47
85,575,2055,198.7,208.9,10,1,0,0,19000,5,73,51
85001,575,2055,56.5,67.5,10,1,0,0,19000,3,73,51
85002,575,2055,78.5,89.5,10,1,0,0,19000,5,73,51
57,924,1997,226.8,237.6,10,1,0,0,25500,5,81,54
57001,924,1997,60.75,74.25,10,1,0,0,25500,3,81,54
57002,924,1997,87.75,101.25,10,1,0,0,25500,5,81,54
135,1391,2023,181.8,190.6,10,1,0,0,17000,5,51,44
135001,1391,2023,45.75,49.25,10,1,0,0,17000,3,51,44
135002,1391,2023,52.75,56.25,10,1,0,0,17000,5,51,44
68,1403,2022,162,170,10,1,0,0,13500,5,48,40
68001,1403,2022,42,46,10,1,0,0,13500,3,48,40
68002,1403,2022,50,54,10,1,0,0,13500,5,48,40
157,1017,2070,188.9,198.3,10,1,0,0,21500,5,56,47
157001,1017,2070,49.25,53.75,10,1,0,0,21500,3,56,47
157002,1017,2070,58.25,62.75,10,1,0,0,21500,5,56,47
153,1898,2014,215.9,225.3,10,1,0,0,45664,5,89,47
153001,1898,2014,57.5,78.5,10,1,0,0,45664,3,89,47
153002,1898,2014,99.5,120.5,10,1,0,0,45664,5,89,47
139,1031,2029,199.2,208.4,10,1,0,0,24166,5,75,46
139001,1031,2029,53.25,67.75,10,1,0,0,24166,3,75,46
