demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,3082,227,157.5,529.5,0,1,46.5,2,0,576,111
0,3082,227,622.5,1152,0,1,46.5,2,0,576,111
0,3474,2003,207.2,376.8,0,1,21.2,2,0,398,186
0,3474,2003,419.2,796,0,1,21.2,2,0,398,186
0,1993,461,108.6,249.4,0,1,17.6,2,0,267,91
0,1993,461,284.6,534,0,1,17.6,2,0,267,91
0,533,283,153.7,303.3,0,1,18.7,2,0,322,135
0,533,283,340.7,644,0,1,18.7,2,0,322,135
0,1697,1357,143.1,367.9,0,1,28.1,2,0,396,115
0,1697,1357,424.1,792,0,1,28.1,2,0,396,115
0,1222,3329,149.4,432.6,0,1,35.4,2,0,468,114
0,1222,3329,503.4,936,0,1,35.4,2,0,468,114
0,1383,725,159.7,333.3,0,1,21.7,2,0,355,138
0,1383,725,376.7,710,0,1,21.7,2,0,355,138
0,1263,1349,115.3,237.7,0,1,15.3,2,0,253,100
0,1263,1349,268.3,506,0,1,15.3,2,0,253,100
0,3677,3667,55,55,0,1,0,2,0,55,55
0,3677,3667,55,110,0,1,0,2,0,55,55
0,278,3005,127.5,187.5,0,1,7.5,2,0,195,120
0,278,3005,202.5,390,0,1,7.5,2,0,195,120
0,738,458,98.5,190.5,0,1,11.5,2,0,202,87
0,738,458,213.5,404,0,1,11.5,2,0,202,87
0,2699,2586,161.6,430.4,0,1,33.6,2,0,464,128
0,2699,2586,497.6,928,0,1,33.6,2,0,464,128
0,3551,3121,119.5,315.5,0,1,24.5,2,0,340,95
0,3551,3121,364.5,680,0,1,24.5,2,0,340,95
0,2286,2098,141.6,226.4,0,1,10.6,2,0,237,131
0,2286,2098,247.6,474,0,1,10.6,2,0,237,131
0,1411,3492,85.7,139.3,0,1,6.7,2,0,146,79
0,1411,3492,152.7,292,0,1,6.7,2,0,146,79
0,3570,845,138.1,338.9,0,1,25.1,2,0,364,113
0,3570,845,389.1,728,0,1,25.1,2,0,364,113
0,72,3396,172.3,350.7,0,1,22.3,2,0,373,150
0,72,3396,395.3,746,0,1,22.3,2,0,373,150
0,3200,2417,70,70,0,1,0,2,0,70,70
0,3200,2417,70,140,0,1,0,2,0,70,70
0,3858,3734,127.9,335.1,0,1,25.9,2,0,361,102
0,3858,3734,386.9,722,0,1,25.9,2,0,361,102
0,2700,1907,122.2,139.8,0,1,2.2,2,0,142,120
0,2700,1907,144.2,284,0,1,2.2,2,0,142,120
0,1091,3922,162.4,437.6,0,1,34.4,2,0,472,128
0,1091,3922,506.4,944,0,1,34.4,2,0,472,128
0,1588,2474,164.1,340.9,0,1,22.1,2,0,363,142
0,1588,2474,385.1,726,0,1,22.1,2,0,363,142
0,647,2851,163,259,0,1,12,2,0,271,151
0,647,2851,283,542,0,1,12,2,0,271,151
0,176,676,208.8,695.2,0,1,60.8,2,0,756,148
0,176,676,816.8,1512,0,1,60.8,2,0,756,148
0,2870,454,159.8,374.2,0,1,26.8,2,0,401,133
0,2870,454,427.8,802,0,1,26.8,2,0,401,133
0,3682,3608,150.3,224.7,0,1,9.3,2,0,234,141
0,3682,3608,243.3,468,0,1,9.3,2,0,234,141
0,1265,2381,151.6,492.4,0,1,42.6,2,0,535,109
0,1265,2381,577.6,1070,0,1,42.6,2,0,535,109
0,2194,816,140.3,326.7,0,1,23.3,2,0,350,117
0,2194,816,373.3,700,0,1,23.3,2,0,350,117
0,1502,832,176,480,0,1,38,2,0,518,138
0,1502,832,556,1036,0,1,38,2,0,518,138
0,677,3188,114.2,323.8,0,1,26.2,2,0,350,88
0,677,3188,376.2,700,0,1,26.2,2,0,350,88
