demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3457,2811,464.533,481.467,10,0,0,-1,168
1,3856,2859,402.133,417.867,10,0,0,-1,153
2,6181,5035,495.133,512.867,10,0,0,-1,143
3,600,3245,335.533,345.467,10,0,0,-1,168
4,624,5867,262.2,269.8,10,0,0,-1,138
5,4721,3450,462.467,478.533,10,0,0,-1,130
6,4147,1037,202.8,207.2,10,0,0,-1,177
7,3457,7967,474.4,489.6,10,0,0,-1,183
8,4333,2875,458.4,474.6,10,0,0,-1,150
9,2037,6578,379.0,391.0,10,0,0,-1,93
10,4152,4502,384.067,394.933,10,0,0,-1,178
11,2440,6092,269.867,277.133,10,0,0,-1,232
12,3614,1248,416.0,434.0,10,0,0,-1,133
13,3336,4002,379.267,391.733,10,0,0,-1,194
14,7721,6020,323.733,333.267,10,0,0,-1,177
15,6715,3033,168.4,170.6,10,0,0,-1,437
16,3027,6975,289.933,299.067,10,0,0,-1,165
17,7265,888,359.4,371.6,10,0,0,-1,139
18,7845,6030,379.067,391.933,10,0,0,-1,210
19,3929,1312,392.8,406.2,10,0,0,-1,143
20,3312,7567,299.6,309.4,10,0,0,-1,170
21,1922,2885,355.0,368.0,10,0,0,-1,174
22,191,6844,407.667,422.333,10,0,0,-1,123
23,644,3302,439.2,452.8,10,0,0,-1,199
24,3188,1013,428.067,442.933,10,0,0,-1,187
25,5897,7523,472.533,488.467,10,0,0,-1,153
26,3267,3337,405.533,416.467,10,0,0,-1,167
27,369,5275,308.4,316.6,10,0,0,-1,184
28,7931,4927,317.4,326.6,10,0,0,-1,171
29,3075,2884,278.533,284.467,10,0,0,-1,193
30,2139,1219,374.0,386.0,10,0,0,-1,152
31,7542,3228,344.333,354.667,10,0,0,-1,186
32,1018,7137,278.533,287.467,10,0,0,-1,201
33,2189,3399,326.0,336.0,10,0,0,-1,132
34,6904,1171,384.933,396.067,10,0,0,-1,135
35,6763,997,379.2,388.8,10,0,0,-1,209
36,581,4441,301.333,311.667,10,0,0,-1,190
37,4991,4400,334.533,345.467,10,0,0,-1,221
38,2660,4397,452.133,466.867,10,0,0,-1,180
39,4455,1968,387.333,398.667,10,0,0,-1,187
40,3450,4720,423.267,437.733,10,0,0,-1,155
41,1393,7814,463.933,480.067,10,0,0,-1,144
42,7859,2965,417.667,429.333,10,0,0,-1,141
43,1245,913,498.533,514.467,10,0,0,-1,142
44,6798,816,490.933,508.067,10,0,0,-1,170
45,5740,5684,313.467,322.533,10,0,0,-1,228
46,4435,7834,380.2,392.8,10,0,0,-1,150
47,3530,2560,246.133,252.867,10,0,0,-1,223
48,113,1262,432.0,449.0,10,0,0,-1,153
49,2464,5119,375.933,390.067,10,0,0,-1,153
