demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,687,7062,0,262.5,0,1,1,2,133,-1,569,105,1,16277,1,5055
1,2660,6212,0,300.0,0,1,1,2,136,-1,474,120,1,15407,1,4857
2,135,5069,0,330.0,0,1,1,2,118,-1,255,132,1,15435,1,4593
3,7856,5576,0,265.0,0,1,1,2,166,-1,477,106,1,15471,1,5071
4,3507,6847,0,232.5,0,1,1,2,158,-1,354,93,1,15329,1,4634
5,7882,6380,0,305.0,0,1,1,2,166,-1,483,122,1,15029,1,4416
6,2151,157,0,252.5,0,1,1,2,116,-1,542,101,1,15164,1,4533
7,12,966,0,302.5,0,1,1,2,162,-1,426,121,1,14995,1,5304
8,1428,6926,0,302.5,0,1,1,2,166,-1,555,121,1,15348,1,4498
9,5609,785,0,345.0,0,1,1,2,107,-1,438,138,1,15215,1,4494
10,6390,2098,0,420.0,0,1,1,2,84,-1,306,168,1,15586,1,4631
11,4852,6284,0,282.5,0,1,1,2,93,-1,232,113,1,15568,1,4696
12,60,1945,0,252.5,0,1,1,2,122,-1,517,101,1,15351,1,4499
13,2564,748,0,175.0,0,1,1,2,195,-1,450,70,1,15083,1,4485
14,5360,2314,0,220.0,0,1,1,2,161,-1,426,88,1,14987,1,4453
15,643,20,0,300.0,0,1,1,2,148,-1,400,120,1,14967,1,4472
16,526,5130,0,320.0,0,1,1,2,175,-1,352,128,1,15193,1,4473
17,1442,4734,0,247.5,0,1,1,2,175,-1,482,99,1,15104,1,5006
18,2706,4949,0,325.0,0,1,1,2,146,-1,414,130,1,15274,1,5075
19,7934,6940,0,247.5,0,1,1,2,186,-1,513,99,1,15373,1,4556
20,7682,6437,0,252.5,0,1,1,2,169,-1,637,101,1,15251,1,4575
21,7098,4277,0,277.5,0,1,1,2,117,-1,392,111,1,15249,1,4422
22,440,3462,0,215.0,0,1,1,2,173,-1,419,86,1,15237,1,4495
23,1596,1868,0,352.5,0,1,1,2,96,-1,218,141,1,15346,1,4644
24,2388,7205,0,252.5,0,1,1,2,97,-1,220,101,1,15428,1,4488
25,7005,5131,0,227.5,0,1,1,2,139,-1,343,91,1,15275,1,4486
26,1304,209,0,282.5,0,1,1,2,187,-1,330,113,1,15266,1,4552
27,3415,1364,0,257.5,0,1,1,2,110,-1,396,103,1,15183,1,4409
