LinkID,SourceID,DestinationID,PeerID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,918,0,80,10000,34,1,0
1,918,0,0,39,10000,16,5,1|3941|3942|3943|3944
2,0,1095,0,2,10000,4,5,2|2|3|4|5
3,1095,0,0,68,10000,28,3,3|4677|4679
4,0,1479,0,67,10000,55,1,4
5,1479,0,0,57,10000,39,2,5|6296
6,0,1516,0,36,10000,22,3,6|1|5
7,1516,0,0,62,10000,89,2,7|6446
8,0,3668,0,10,10000,32,1,8
9,3668,0,0,46,10000,99,2,9|15694
10,0,4033,0,11,10000,27,3,10|3|5
11,4033,0,0,39,10000,51,1,11
12,0,4469,0,55,10000,4,2,12|5
13,4469,0,0,46,10000,26,1,13
14,0,4611,0,23,10000,96,1,14
15,4611,0,0,9,10000,64,2,15|19721
16,0,5425,0,4,10000,30,4,16|1|2|5
17,5425,0,0,80,10000,2,1,17
18,1,2266,0,21,10000,52,2,18|7
19,2266,1,0,21,10000,10,2,19|9736
20,1,2535,0,39,10000,97,1,20
21,2535,1,0,49,10000,20,2,21|10871
22,1,3006,0,12,10000,35,1,22
23,3006,1,0,78,10000,50,3,23|12849|12850
24,1,4772,0,29,10000,26,1,24
25,4772,1,0,56,10000,35,3,25|20425|20429
26,1,5880,0,24,10000,50,1,26
27,5880,1,0,41,10000,77,4,27|25216|25217|25222
28,1,5989,0,9,10000,84,1,28
29,5989,1,0,74,10000,41,3,29|25674|25676
30,2,59,0,10,10000,90,1,30
31,59,2,0,3,10000,46,4,31|248|249|251
32,2,2697,0,6,10000,94,1,32
33,2697,2,0,58,10000,14,3,33|11515|11516
34,2,2853,0,48,10000,68,1,34
35,2853,2,0,90,10000,83,1,35
36,2,3760,0,35,10000,43,1,36
37,3760,2,0,73,10000,99,1,37
38,2,3939,0,97,10000,10,1,38
39,3939,2,0,48,10000,87,3,39|16770|16771
40,2,4561,0,35,10000,43,1,40
41,4561,2,0,91,10000,69,2,41|19502
42,2,5957,0,67,10000,45,1,42
43,5957,2,0,39,10000,18,1,43
44,3,1232,0,55,10000,53,1,44
45,1232,3,0,89,10000,73,1,45
46,3,1683,0,67,10000,20,2,46|11
47,1683,3,0,23,10000,64,2,47|7126
48,3,2139,0,73,10000,87,2,48|14
49,2139,3,0,27,10000,39,1,49
50,3,2448,0,43,10000,90,3,50|11|13
51,2448,3,0,79,10000,6,2,51|10512
52,3,3157,0,87,10000,54,1,52
53,3157,3,0,30,10000,11,4,53|13411|13417|13418
54,3,3542,0,18,10000,44,4,54|10|11|14
55,3542,3,0,68,10000,18,4,55|15124|15128|15129
56,3,3600,0,36,10000,47,3,56|12|14
57,3600,3,0,3,10000,3,2,57|15401
58,3,4135,0,65,10000,94,2,58|11
59,4135,3,0,14,10000,92,2,59|17688
60,3,4354,0,6,10000,82,3,60|12|13
61,4354,3,0,98,10000,29,3,61|18637|18638
62,3,4583,0,36,10000,12,4,62|11|13|15
63,4583,3,0,62,10000,28,2,63|19602
64,4,12,0,47,10000,72,3,64|17|19
65,12,4,0,53,10000,48,2,65|40
66,4,1454,0,63,10000,1,3,66|17|19
67,1454,4,0,19,10000,38,1,67
68,4,1788,0,69,10000,47,4,68|17|18|19
69,1788,4,0,7,10000,92,1,69
70,4,1846,0,80,10000,15,3,70|17|18
71,1846,4,0,57,10000,82,1,71
72,4,2136,0,62,10000,70,3,72|17|18
73,2136,4,0,36,10000,54,2,73|9120
74,4,2664,0,88,10000,23,3,74|17|19
75,2664,4,0,67,10000,1,1,75
76,4,3191,0,97,10000,56,3,76|17|18
77,3191,4,0,38,10000,2,3,77|13548|13549
78,4,4965,0,8,10000,73,1,78
79,4965,4,0,96,10000,77,1,79
80,4,5770,0,7,10000,74,3,80|17|18
81,5770,4,0,85,10000,1,2,81|24771
82,5,1061,0,63,10000,27,1,82
83,1061,5,0,88,10000,57,2,83|4529
84,5,1441,0,16,10000,59,2,84|25
85,1441,5,0,97,10000,8,2,85|6132
86,5,1548,0,85,10000,40,2,86|22
87,1548,5,0,73,10000,34,2,87|6579
88,5,3107,0,8,10000,6,2,88|25
89,3107,5,0,79,10000,9,1,89
90,5,3217,0,8,10000,5,2,90|21
91,3217,5,0,53,10000,67,3,91|13652|13653
92,5,4387,0,60,10000,26,2,92|22
93,4387,5,0,38,10000,72,3,93|18761|18762
94,5,5221,0,21,10000,90,3,94|23|24
95,5221,5,0,76,10000,3,1,95
96,5,5535,0,95,10000,81,2,96|25
97,5535,5,0,46,10000,8,1,97
98,5,5895,0,44,10000,45,1,98
99,5895,5,0,60,10000,75,2,99|25283
100,6,1055,0,54,10000,18,2,100|28
101,1055,6,0,5,10000,81,1,101
102,6,1822,0,24,10000,60,1,102
103,1822,6,0,55,10000,80,3,103|7789|7791
104,6,2184,0,2,10000,50,2,104|28
105,2184,6,0,72,10000,4,1,105
106,6,2321,0,41,10000,31,2,106|28
107,2321,6,0,37,10000,94,4,107|9967|9968|9969
108,6,3103,0,13,10000,97,2,108|28
109,3103,6,0,99,10000,30,3,109|13228|13230
110,6,4043,0,47,10000,61,1,110
111,4043,6,0,7,10000,14,3,111|17256|17259
112,6,4657,0,55,10000,22,2,112|28
113,4657,6,0,18,10000,68,1,113
114,6,5750,0,74,10000,88,2,114|28
115,5750,6,0,82,10000,40,1,115
116,7,1782,0,70,10000,51,1,116
117,1782,7,0,35,10000,28,3,117|7559|7560
118,7,4442,0,14,10000,21,1,118
119,4442,7,0,46,10000,27,3,119|18987|18989
120,7,4837,0,63,10000,64,2,120|30
121,4837,7,0,67,10000,45,2,121|20719
122,7,5054,0,90,10000,9,2,122|30
123,5054,7,0,27,10000,45,3,123|21688|21689
124,7,5347,0,66,10000,96,1,124
125,5347,7,0,68,10000,27,1,125
