demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,2914,2222,156.4,431.6,0,1,34.4,2,0,466,122
0,2914,2222,500.4,932,0,1,34.4,2,0,466,122
0,3550,566,198.3,520.7,0,1,40.3,2,0,561,158
0,3550,566,601.3,1122,0,1,40.3,2,0,561,158
0,4440,2913,187.7,665.3,0,1,59.7,2,0,725,128
0,4440,2913,784.7,1450,0,1,59.7,2,0,725,128
0,517,5417,109.4,144.6,0,1,4.4,2,0,149,105
0,517,5417,153.4,298,0,1,4.4,2,0,149,105
0,1729,959,139.8,498.2,0,1,44.8,2,0,543,95
0,1729,959,587.8,1086,0,1,44.8,2,0,543,95
0,67,4552,105.4,108.6,0,1,0.4,2,0,109,105
0,67,4552,109.4,218,0,1,0.4,2,0,109,105
0,3820,2086,124.7,298.3,0,1,21.7,2,0,320,103
0,3820,2086,341.7,640,0,1,21.7,2,0,320,103
0,4121,1002,146.9,274.1,0,1,15.9,2,0,290,131
0,4121,1002,305.9,580,0,1,15.9,2,0,290,131
0,3125,4574,170.8,609.2,0,1,54.8,2,0,664,116
0,3125,4574,718.8,1328,0,1,54.8,2,0,664,116
0,5912,3474,169.2,290.8,0,1,15.2,2,0,306,154
0,5912,3474,321.2,612,0,1,15.2,2,0,306,154
0,2189,3108,150.4,481.6,0,1,41.4,2,0,523,109
0,2189,3108,564.4,1046,0,1,41.4,2,0,523,109
0,2904,1613,132.2,133.8,0,1,0.2,2,0,134,132
0,2904,1613,134.2,268,0,1,0.2,2,0,134,132
0,4327,3765,135.8,254.2,0,1,14.8,2,0,269,121
0,4327,3765,283.8,538,0,1,14.8,2,0,269,121
0,924,3512,159.8,430.2,0,1,33.8,2,0,464,126
0,924,3512,497.8,928,0,1,33.8,2,0,464,126
0,4872,3871,154.7,448.3,0,1,36.7,2,0,485,118
0,4872,3871,521.7,970,0,1,36.7,2,0,485,118
0,3110,1786,120,384,0,1,33,2,0,417,87
0,3110,1786,450,834,0,1,33,2,0,417,87
0,446,1013,169.9,657.1,0,1,60.9,2,0,718,109
0,446,1013,778.9,1436,0,1,60.9,2,0,718,109
0,2352,5238,124.8,307.2,0,1,22.8,2,0,330,102
0,2352,5238,352.8,660,0,1,22.8,2,0,330,102
0,3926,3222,121,281,0,1,20,2,0,301,101
0,3926,3222,321,602,0,1,20,2,0,301,101
0,4656,5655,119.8,358.2,0,1,29.8,2,0,388,90
0,4656,5655,417.8,776,0,1,29.8,2,0,388,90
0,4181,4723,130.6,335.4,0,1,25.6,2,0,361,105
0,4181,4723,386.6,722,0,1,25.6,2,0,361,105
0,4559,2353,108.4,215.6,0,1,13.4,2,0,229,95
0,4559,2353,242.4,458,0,1,13.4,2,0,229,95
0,809,2681,110.7,316.3,0,1,25.7,2,0,342,85
0,809,2681,367.7,684,0,1,25.7,2,0,342,85
0,3707,3935,133.3,335.7,0,1,25.3,2,0,361,108
0,3707,3935,386.3,722,0,1,25.3,2,0,361,108
0,1255,3620,92.3,190.7,0,1,12.3,2,0,203,80
0,1255,3620,215.3,406,0,1,12.3,2,0,203,80
0,1761,3796,83,83,0,1,0,2,0,83,83
0,1761,3796,83,166,0,1,0,2,0,83,83
0,728,4666,137.5,557.5,0,1,52.5,2,0,610,85
0,728,4666,662.5,1220,0,1,52.5,2,0,610,85
0,5409,5408,120.5,476.5,0,1,44.5,2,0,521,76
0,5409,5408,565.5,1042,0,1,44.5,2,0,521,76
0,2783,333,153.9,433.1,0,1,34.9,2,0,468,119
0,2783,333,502.9,936,0,1,34.9,2,0,468,119
0,3272,1656,163.3,365.7,0,1,25.3,2,0,391,138
0,3272,1656,416.3,782,0,1,25.3,2,0,391,138
