demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,6715,9557,0,125.0,0,1,1,2,82,-1,287,50,1,41355,1,16503
1,8383,132,0,120.0,0,1,1,2,119,-1,272,48,1,37385,1,14739
2,1522,2260,0,80.0,0,1,1,2,145,-1,447,32,1,37156,1,15090
3,8900,7619,0,70.0,0,1,1,2,135,-1,541,28,1,35896,1,15416
4,8497,4605,0,107.5,0,1,1,2,124,-1,469,43,1,37727,1,15360
5,5808,5014,0,112.5,0,1,1,2,126,-1,351,45,1,38515,1,18897
6,3272,2354,0,135.0,0,1,1,2,69,-1,352,54,1,38959,1,16723
7,3661,7729,0,95.0,0,1,1,2,96,-1,223,38,1,38965,1,18760
8,8130,6710,0,75.0,0,1,1,2,170,-1,400,30,1,38857,1,16781
9,1030,4706,0,90.0,0,1,1,2,116,-1,395,36,1,40589,1,16094
10,8764,1680,0,85.0,0,1,1,2,104,-1,106,34,1,37068,1,15878
11,6592,6189,0,57.5,0,1,1,2,178,-1,250,23,1,38712,1,15650
12,7578,213,0,117.5,0,1,1,2,132,-1,602,47,1,40447,1,19003
13,6231,2314,0,130.0,0,1,1,2,106,-1,444,52,1,41584,1,15905
14,6698,4106,0,92.5,0,1,1,2,112,-1,390,37,1,37685,1,15773
15,4574,5598,0,165.0,0,1,1,2,106,-1,333,66,1,40712,1,16322
16,8077,3071,0,85.0,0,1,1,2,150,-1,623,34,1,37464,1,16541
17,6555,3885,0,85.0,0,1,1,2,51,-1,227,34,1,38294,1,16713
18,4437,9828,0,87.5,0,1,1,2,161,-1,513,35,1,37742,1,15813
19,2591,4450,0,122.5,0,1,1,2,135,-1,394,49,1,39940,1,17424
20,7557,7073,0,120.0,0,1,1,2,70,-1,347,48,1,39297,1,18099
21,7512,6289,0,97.5,0,1,1,2,161,-1,772,39,1,37647,1,17695
22,3488,8543,0,122.5,0,1,1,2,111,-1,503,49,1,37695,1,15837
23,7347,2252,0,95.0,0,1,1,2,150,-1,541,38,1,38123,1,17761
24,6575,3940,0,110.0,0,1,1,2,132,-1,549,44,1,38059,1,17511
25,4793,9530,0,72.5,0,1,1,2,102,-1,266,29,1,37354,1,16437
