demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,1964,821,0,122.5,0,1,1,2,144,-1,498,49,1,11314,1,2638
1,1490,1706,0,172.5,0,1,1,2,104,-1,471,69,1,11540,1,2723
2,3810,883,0,180.0,0,1,1,2,101,-1,395,72,1,10395,1,2610
3,836,3805,0,130.0,0,1,1,2,190,-1,444,52,1,10361,1,2695
4,2464,2816,0,125.0,0,1,1,2,151,-1,474,50,1,10306,1,2432
5,1040,3790,0,130.0,0,1,1,2,115,-1,274,52,1,10322,1,2464
6,2633,1095,0,132.5,0,1,1,2,94,-1,378,53,1,10274,1,2335
7,836,1674,0,165.0,0,1,1,2,95,-1,312,66,1,10655,1,2380
8,1728,2270,0,170.0,0,1,1,2,64,-1,248,68,1,10304,1,2325
9,69,1307,0,202.5,0,1,1,2,120,-1,428,81,1,10236,1,2606
10,1023,2983,0,162.5,0,1,1,2,131,-1,573,65,1,10197,1,2338
11,2303,2408,0,172.5,0,1,1,2,129,-1,652,69,1,9981,1,2370
12,2264,2808,0,100.0,0,1,1,2,152,-1,426,40,1,10096,1,2362
13,540,2467,0,162.5,0,1,1,2,69,-1,418,65,1,10661,1,2868
14,1311,2856,0,222.5,0,1,1,2,110,-1,345,89,1,11340,1,2602
15,3640,2801,0,142.5,0,1,1,2,191,-1,242,57,1,10230,1,2545
16,563,3803,0,120.0,0,1,1,2,158,-1,622,48,1,10631,1,2797
17,36,1751,0,115.0,0,1,1,2,142,-1,518,46,1,10445,1,2406
18,3608,2852,0,150.0,0,1,1,2,146,-1,323,60,1,10125,1,2371
19,567,648,0,190.0,0,1,1,2,56,-1,293,76,1,10176,1,2324
20,2643,3553,0,115.0,0,1,1,2,142,-1,213,46,1,10035,1,2426
21,2096,3831,0,140.0,0,1,1,2,123,-1,403,56,1,10132,1,2401
22,1227,3824,0,150.0,0,1,1,2,150,-1,447,60,1,10183,1,2374
23,2453,1297,0,145.0,0,1,1,2,107,-1,429,58,1,10253,1,2495
24,1132,3828,0,152.5,0,1,1,2,153,-1,319,61,1,10065,1,2422
25,632,3436,0,147.5,0,1,1,2,115,-1,561,59,1,10032,1,2305
26,1629,2936,0,145.0,0,1,1,2,114,-1,208,58,1,10110,1,2493
27,2197,3893,0,162.5,0,1,1,2,134,-1,397,65,1,10023,1,2335
28,1744,3089,0,127.5,0,1,1,2,143,-1,225,51,1,10131,1,2354
