demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,4137,226,472.2,487.8,10,0,0,-1,140.0
1,2461,1414,157.8,161.2,10,0,0,-1,387.0
2,1053,3374,168.133,170.867,10,0,0,-1,407.0
3,7446,2255,404.733,417.267,10,0,0,-1,163.0
4,4148,7226,356.8,368.2,10,0,0,-1,182.0
5,613,5627,497.267,514.733,10,0,0,-1,117.0
6,1868,5192,430.933,444.067,10,0,0,-1,179.0
7,7931,5082,195.933,200.067,10,0,0,-1,238.0
8,6746,4932,326.333,337.667,10,0,0,-1,94.0
9,160,7795,325.133,334.867,10,0,0,-1,159.0
10,4896,7932,197.133,200.867,10,0,0,-1,259.0
11,7663,6186,234.067,239.933,10,0,0,-1,231.0
12,810,2220,348.733,360.267,10,0,0,-1,159.0
13,487,2101,339.6,349.4,10,0,0,-1,188.0
14,3278,4502,441.733,456.267,10,0,0,-1,124.0
15,5404,3968,363.933,375.067,10,0,0,-1,187.0
16,2286,3946,425.6,441.4,10,0,0,-1,175.0
17,6766,513,153.733,157.267,10,0,0,-1,279.0
18,7560,3686,448.467,463.533,10,0,0,-1,102.0
19,6884,3061,367.667,379.333,10,0,0,-1,173.0
20,3074,5031,411.867,426.133,10,0,0,-1,156.0
21,415,7698,412.867,427.133,10,0,0,-1,153.0
22,5903,1179,375.667,389.333,10,0,0,-1,143.0
23,4359,2761,401.467,415.533,10,0,0,-1,131.0
24,3240,1655,481.733,498.267,10,0,0,-1,163.0
25,6595,7252,358.533,368.467,10,0,0,-1,156.0
26,296,5143,204.267,209.733,10,0,0,-1,236.0
27,5185,2892,319.4,328.6,10,0,0,-1,181.0
28,6860,303,464.667,481.333,10,0,0,-1,172.0
29,5407,1440,336.0,347.0,10,0,0,-1,131.0
30,774,3196,253.333,258.667,10,0,0,-1,172.0
31,2381,7106,416.4,430.6,10,0,0,-1,157.0
32,5471,4312,353.0,364.0,10,0,0,-1,178.0
33,4713,4606,400.533,414.467,10,0,0,-1,159.0
34,3559,5311,481.8,498.2,10,0,0,-1,153.0
35,4525,1394,393.733,406.267,10,0,0,-1,158.0
36,7422,4283,308.6,317.4,10,0,0,-1,168.0
37,2771,7236,476.0,492.0,10,0,0,-1,142.0
38,7636,3127,425.933,438.067,10,0,0,-1,99.0
39,1637,6713,226.867,234.133,10,0,0,-1,182.0
40,1411,2218,374.667,386.333,10,0,0,-1,151.0
41,6857,5324,363.8,375.2,10,0,0,-1,175.0
42,3067,1723,207.0,212.0,10,0,0,-1,268.0
43,5200,4891,382.0,395.0,10,0,0,-1,165.0
44,7369,2201,344.4,355.6,10,0,0,-1,148.0
45,7924,615,284.267,292.733,10,0,0,-1,203.0
46,5673,1437,507.067,524.933,10,0,0,-1,128.0
47,2961,3230,417.333,431.667,10,0,0,-1,143.0
48,5089,1250,266.667,273.333,10,0,0,-1,200.0
