demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,804,2589,0,135.0,0,1,1,2,87,-1,432,54,1,7427,1,3185
1,36,2303,0,135.0,0,1,1,2,147,-1,208,54,1,7557,1,2917
2,1495,3613,0,110.0,0,1,1,2,207,-1,328,44,1,7672,1,2801
3,734,2203,0,107.5,0,1,1,2,169,-1,416,43,1,7691,1,2809
4,1762,1380,0,157.5,0,1,1,2,30,-1,123,63,1,7540,1,2785
5,3556,942,0,215.0,0,1,1,2,57,-1,372,86,1,7634,1,2786
6,426,3389,0,147.5,0,1,1,2,108,-1,241,59,1,7440,1,2795
7,3735,2264,0,135.0,0,1,1,2,176,-1,770,54,1,7492,1,3199
8,1068,425,0,212.5,0,1,1,2,76,-1,293,85,1,7780,1,2867
9,2656,719,0,192.5,0,1,1,2,89,-1,239,77,1,7665,1,3178
10,3408,3754,0,132.5,0,1,1,2,134,-1,616,53,1,7640,1,3066
11,241,815,0,187.5,0,1,1,2,105,-1,288,75,1,7651,1,2781
12,429,3751,0,147.5,0,1,1,2,157,-1,355,59,1,7621,1,2867
13,1890,2481,0,175.0,0,1,1,2,117,-1,236,70,1,7422,1,2778
14,3274,1632,0,115.0,0,1,1,2,109,-1,397,46,1,7464,1,2776
15,573,1976,0,167.5,0,1,1,2,122,-1,553,67,1,6185,1,2478
16,2382,2420,0,145.0,0,1,1,2,150,-1,275,58,1,6215,1,2301
17,1590,3468,0,110.0,0,1,1,2,131,-1,553,44,1,6169,1,2328
18,624,3352,0,122.5,0,1,1,2,215,-1,483,49,1,6305,1,2279
19,1200,532,0,160.0,0,1,1,2,95,-1,696,64,1,6024,1,2327
20,294,1978,0,127.5,0,1,1,2,110,-1,199,51,1,6302,1,2672
21,3921,381,0,205.0,0,1,1,2,75,-1,248,82,1,6274,1,2759
22,242,1341,0,152.5,0,1,1,2,101,-1,235,61,1,6563,1,2138
23,806,3251,0,120.0,0,1,1,2,146,-1,708,48,1,7752,1,3790
24,2413,567,0,105.0,0,1,1,2,211,-1,355,42,1,6860,1,2525
25,3005,3006,0,172.5,0,1,1,2,117,-1,507,69,1,6394,1,2182
26,1734,3787,0,220.0,0,1,1,2,105,-1,273,88,1,6257,1,2307
27,2757,3977,0,165.0,0,1,1,2,98,-1,384,66,1,6194,1,2072
