demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,327,726,79.1,415.9,0,1,42.1,2,0,458,37
0,327,726,500.1,916,0,1,42.1,2,0,458,37
0,876,1118,94.5,458.5,0,1,45.5,2,0,504,49
0,876,1118,549.5,1008,0,1,45.5,2,0,504,49
0,1936,1324,63.8,438.2,0,1,46.8,2,0,485,17
0,1936,1324,531.8,970,0,1,46.8,2,0,485,17
0,1222,969,41,97,0,1,7,2,0,104,34
0,1222,969,111,208,0,1,7,2,0,104,34
0,1683,1498,86.8,405.2,0,1,39.8,2,0,445,47
0,1683,1498,484.8,890,0,1,39.8,2,0,445,47
0,390,82,50.8,257.2,0,1,25.8,2,0,283,25
0,390,82,308.8,566,0,1,25.8,2,0,283,25
0,106,498,66.5,230.5,0,1,20.5,2,0,251,46
0,106,498,271.5,502,0,1,20.5,2,0,251,46
0,1691,531,53.4,216.6,0,1,20.4,2,0,237,33
0,1691,531,257.4,474,0,1,20.4,2,0,237,33
0,1675,421,106.8,625.2,0,1,64.8,2,0,690,42
0,1675,421,754.8,1380,0,1,64.8,2,0,690,42
0,402,1515,82.4,421.6,0,1,42.4,2,0,464,40
0,402,1515,506.4,928,0,1,42.4,2,0,464,40
0,1140,1732,91.9,491.1,0,1,49.9,2,0,541,42
0,1140,1732,590.9,1082,0,1,49.9,2,0,541,42
0,526,1291,97.6,486.4,0,1,48.6,2,0,535,49
0,526,1291,583.6,1070,0,1,48.6,2,0,535,49
0,475,1046,65.9,273.1,0,1,25.9,2,0,299,40
0,475,1046,324.9,598,0,1,25.9,2,0,299,40
0,1839,817,71.7,381.3,0,1,38.7,2,0,420,33
0,1839,817,458.7,840,0,1,38.7,2,0,420,33
0,1317,1273,95.8,454.2,0,1,44.8,2,0,499,51
0,1317,1273,543.8,998,0,1,44.8,2,0,499,51
0,1699,1996,61.4,280.6,0,1,27.4,2,0,308,34
0,1699,1996,335.4,616,0,1,27.4,2,0,308,34
0,1999,927,62,230,0,1,21,2,0,251,41
0,1999,927,272,502,0,1,21,2,0,251,41
0,1466,1935,72,376,0,1,38,2,0,414,34
0,1466,1935,452,828,0,1,38,2,0,414,34
0,603,688,46.1,198.9,0,1,19.1,2,0,218,27
0,603,688,237.1,436,0,1,19.1,2,0,218,27
0,1256,287,84.5,376.5,0,1,36.5,2,0,413,48
0,1256,287,449.5,826,0,1,36.5,2,0,413,48
0,539,1647,68.9,356.1,0,1,35.9,2,0,392,33
0,539,1647,427.9,784,0,1,35.9,2,0,392,33
0,721,645,59.9,243.1,0,1,22.9,2,0,266,37
0,721,645,288.9,532,0,1,22.9,2,0,266,37
0,497,412,73,313,0,1,30,2,0,343,43
0,497,412,373,686,0,1,30,2,0,343,43
0,1528,172,58.6,247.4,0,1,23.6,2,0,271,35
0,1528,172,294.6,542,0,1,23.6,2,0,271,35
0,834,1931,54.1,230.9,0,1,22.1,2,0,253,32
0,834,1931,275.1,506,0,1,22.1,2,0,253,32
0,39,326,60.5,384.5,0,1,40.5,2,0,425,20
0,39,326,465.5,850,0,1,40.5,2,0,425,20
0,15,565,46,118,0,1,9,2,0,127,37
0,15,565,136,254,0,1,9,2,0,127,37
0,1970,490,63.4,242.6,0,1,22.4,2,0,265,41
0,1970,490,287.4,530,0,1,22.4,2,0,265,41
0,1963,161,66.8,345.2,0,1,34.8,2,0,380,32
0,1963,161,414.8,760,0,1,34.8,2,0,380,32
0,1659,1633,51.4,230.6,0,1,22.4,2,0,253,29
0,1659,1633,275.4,506,0,1,22.4,2,0,253,29
