LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,35,0,28,10000,88,0,
1,35,0,0,28,10000,42,0,
2,0,44,0,60,10000,62,0,
3,44,0,0,21,10000,86,0,
4,0,49,0,91,10000,92,0,
5,49,0,0,87,10000,13,0,
6,0,135,0,42,10000,46,0,
7,135,0,0,45,10000,16,0,
8,0,187,0,15,10000,24,0,
9,187,0,0,30,10000,59,0,
10,0,212,0,77,10000,48,0,
11,212,0,0,3,10000,99,0,
12,0,227,0,68,10000,27,0,
13,227,0,0,5,10000,39,0,
14,0,288,0,82,10000,40,0,
15,288,0,0,47,10000,73,0,
16,0,309,0,37,10000,20,0,
17,309,0,0,41,10000,42,0,
18,0,387,0,36,10000,32,0,
19,387,0,0,51,10000,29,0,
20,0,438,0,85,10000,15,0,
21,438,0,0,32,10000,58,0,
22,0,460,0,76,10000,35,0,
23,460,0,0,7,10000,20,0,
24,0,475,0,57,10000,79,0,
25,475,0,0,49,10000,1,0,
26,0,487,0,45,10000,75,0,
27,487,0,0,1,10000,63,0,
28,0,537,0,4,10000,3,0,
29,537,0,0,67,10000,82,0,
30,0,602,0,24,10000,79,0,
31,602,0,0,93,10000,21,0,
32,0,701,0,92,10000,64,0,
33,701,0,0,58,10000,46,0,
34,0,735,0,23,10000,79,0,
35,735,0,0,66,10000,25,0,
36,0,751,0,33,10000,53,0,
37,751,0,0,53,10000,67,0,
38,0,774,0,57,10000,59,0,
39,774,0,0,91,10000,78,0,
40,0,808,0,65,10000,67,0,
41,808,0,0,50,10000,13,0,
42,0,876,0,14,10000,74,0,
43,876,0,0,61,10000,45,0,
44,0,922,0,63,10000,22,0,
45,922,0,0,5,10000,64,0,
46,0,977,0,65,10000,87,0,
47,977,0,0,7,10000,47,0,
48,1,35,0,72,10000,9,0,
49,35,1,0,78,10000,82,0,
50,1,42,0,38,10000,51,0,
51,42,1,0,5,10000,13,0,
52,1,72,0,83,10000,83,0,
53,72,1,0,45,10000,95,0,
54,1,125,0,47,10000,54,0,
55,125,1,0,81,10000,94,0,
56,1,139,0,81,10000,92,0,
57,139,1,0,26,10000,72,0,
58,1,253,0,63,10000,95,0,
59,253,1,0,71,10000,60,0,
60,1,363,0,90,10000,82,0,
61,363,1,0,78,10000,71,0,
62,1,367,0,15,10000,31,0,
63,367,1,0,88,10000,61,0,
64,1,379,0,67,10000,9,0,
65,379,1,0,42,10000,20,0,
66,1,471,0,6,10000,48,0,
67,471,1,0,58,10000,47,0,
68,1,609,0,43,10000,55,0,
69,609,1,0,40,10000,96,0,
70,1,634,0,28,10000,23,0,
71,634,1,0,18,10000,8,0,
72,1,698,0,92,10000,8,0,
73,698,1,0,68,10000,39,0,
74,1,776,0,41,10000,89,0,
75,776,1,0,15,10000,96,0,
76,1,826,0,10,10000,64,0,
77,826,1,0,20,10000,35,0,
78,1,905,0,71,10000,83,0,
79,905,1,0,58,10000,68,0,
80,2,38,0,6,10000,7,0,
81,38,2,0,35,10000,68,0,
82,2,278,0,56,10000,26,0,
83,278,2,0,88,10000,6,0,
84,2,308,0,27,10000,98,0,
85,308,2,0,24,10000,72,0,
86,2,335,0,74,10000,49,0,
87,335,2,0,96,10000,91,0,
88,2,365,0,18,10000,62,0,
89,365,2,0,79,10000,71,0,
90,2,368,0,92,10000,99,0,
91,368,2,0,96,10000,27,0,
92,2,454,0,72,10000,58,0,
93,454,2,0,92,10000,74,0,
94,2,480,0,2,10000,59,0,
95,480,2,0,96,10000,90,0,
96,2,482,0,17,10000,25,0,
97,482,2,0,56,10000,34,0,
98,2,507,0,45,10000,43,0,
99,507,2,0,70,10000,22,0,
100,2,560,0,35,10000,32,0,
101,560,2,0,19,10000,56,0,
102,2,602,0,4,10000,79,0,
103,602,2,0,5,10000,8,0,
104,2,640,0,49,10000,92,0,
105,640,2,0,75,10000,16,0,
106,2,715,0,98,10000,14,0,
107,715,2,0,65,10000,63,0,
108,2,722,0,27,10000,57,0,
109,722,2,0,21,10000,37,0,
110,2,757,0,8,10000,35,0,
111,757,2,0,40,10000,83,0,
112,2,883,0,4,10000,25,0,
113,883,2,0,74,10000,13,0,
114,2,924,0,42,10000,50,0,
115,924,2,0,93,10000,55,0,
116,2,941,0,39,10000,45,0,
117,941,2,0,95,10000,7,0,
118,3,55,0,57,10000,21,0,
119,55,3,0,23,10000,98,0,
120,3,58,0,69,10000,83,0,
121,58,3,0,88,10000,1,0,
122,3,90,0,76,10000,48,0,
123,90,3,0,66,10000,26,0,
124,3,92,0,33,10000,68,0,
125,92,3,0,51,10000,18,0,
126,3,115,0,34,10000,61,0,
127,115,3,0,28,10000,65,0,
128,3,158,0,1,10000,45,0,
129,158,3,0,60,10000,18,0,
130,3,273,0,83,10000,71,0,
131,273,3,0,69,10000,60,0,
132,3,293,0,69,10000,86,0,
133,293,3,0,58,10000,71,0,
134,3,440,0,58,10000,15,0,
135,440,3,0,73,10000,45,0,
136,3,519,0,60,10000,70,0,
137,519,3,0,43,10000,64,0,
138,3,582,0,4,10000,13,0,
139,582,3,0,74,10000,28,0,
140,3,626,0,6,10000,59,0,
141,626,3,0,6,10000,12,0,
142,3,683,0,26,10000,61,0,
143,683,3,0,2,10000,77,0,
144,3,729,0,82,10000,26,0,
145,729,3,0,89,10000,43,0,
146,3,730,0,3,10000,70,0,
147,730,3,0,14,10000,83,0,
148,3,859,0,15,10000,50,0,
149,859,3,0,4,10000,35,0,
150,3,869,0,50,10000,17,0,
151,869,3,0,26,10000,40,0,
152,4,5,0,51,10000,23,0,
153,5,4,0,74,10000,56,0,
154,4,39,0,74,10000,95,0,
155,39,4,0,50,10000,95,0,
156,4,67,0,11,10000,48,0,
157,67,4,0,81,10000,48,0,
158,4,99,0,99,10000,29,0,
159,99,4,0,38,10000,53,0,
160,4,139,0,13,10000,23,0,
161,139,4,0,99,10000,28,0,
162,4,185,0,45,10000,48,0,
163,185,4,0,38,10000,15,0,
164,4,199,0,84,10000,30,0,
165,199,4,0,23,10000,83,0,
166,4,223,0,45,10000,95,0,
167,223,4,0,77,10000,53,0,
168,4,279,0,84,10000,36,0,
169,279,4,0,2,10000,32,0,
170,4,293,0,35,10000,43,0,
171,293,4,0,18,10000,80,0,
172,4,357,0,69,10000,88,0,
173,357,4,0,96,10000,30,0,
174,4,359,0,38,10000,15,0,
175,359,4,0,14,10000,99,0,
176,4,405,0,62,10000,91,0,
177,405,4,0,42,10000,72,0,
178,4,437,0,23,10000,5,0,
179,437,4,0,2,10000,98,0,
180,4,468,0,7,10000,35,0,
181,468,4,0,4,10000,81,0,
182,4,601,0,9,10000,91,0,
183,601,4,0,29,10000,48,0,
184,4,607,0,38,10000,78,0,
185,607,4,0,45,10000,10,0,
186,4,617,0,58,10000,55,0,
187,617,4,0,72,10000,98,0,
188,4,679,0,34,10000,28,0,
189,679,4,0,5,10000,72,0,
190,4,764,0,47,10000,5,0,
191,764,4,0,87,10000,19,0,
192,4,818,0,49,10000,66,0,
193,818,4,0,29,10000,58,0,
194,4,889,0,45,10000,46,0,
195,889,4,0,50,10000,47,0,
196,4,899,0,29,10000,66,0,
197,899,4,0,16,10000,76,0,
198,4,924,0,8,10000,95,0,
199,924,4,0,22,10000,87,0,
200,4,951,0,1,10000,8,0,
201,951,4,0,62,10000,37,0,
202,5,26,0,21,10000,72,0,
203,26,5,0,57,10000,64,0,
204,5,27,0,47,10000,38,0,
205,27,5,0,59,10000,81,0,
206,5,86,0,7,10000,18,0,
207,86,5,0,20,10000,2,0,
208,5,90,0,7,10000,19,0,
209,90,5,0,3,10000,41,0,
210,5,96,0,57,10000,71,0,
211,96,5,0,25,10000,51,0,
212,5,118,0,10,10000,39,0,
213,118,5,0,25,10000,91,0,
214,5,151,0,81,10000,53,0,
215,151,5,0,49,10000,92,0,
216,5,157,0,69,10000,60,0,
217,157,5,0,25,10000,46,0,
218,5,197,0,71,10000,48,0,
219,197,5,0,10,10000,5,0,
220,5,303,0,45,10000,8,0,
221,303,5,0,79,10000,95,0,
222,5,315,0,9,10000,25,0,
223,315,5,0,68,10000,22,0,
224,5,511,0,46,10000,14,0,
225,511,5,0,7,10000,26,0,
226,5,536,0,68,10000,86,0,
227,536,5,0,75,10000,50,0,
228,5,546,0,62,10000,71,0,
229,546,5,0,50,10000,23,0,
230,5,591,0,40,10000,28,0,
231,591,5,0,2,10000,18,0,
232,5,677,0,65,10000,77,0,
233,677,5,0,31,10000,55,0,
234,5,690,0,77,10000,79,0,
235,690,5,0,89,10000,87,0,
236,5,750,0,51,10000,52,0,
237,750,5,0,33,10000,41,0,
238,5,809,0,59,10000,38,0,
239,809,5,0,2,10000,17,0,
240,5,833,0,66,10000,48,0,
241,833,5,0,40,10000,11,0,
