demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,5998,5732,68.5,264.5,0,1,24.5,2,0,289,44
0,5998,5732,313.5,578,0,1,24.5,2,0,289,44
0,3030,3866,76.3,462.7,0,1,48.3,2,0,511,28
0,3030,3866,559.3,1022,0,1,48.3,2,0,511,28
0,4235,1196,106,618,0,1,64,2,0,682,42
0,4235,1196,746,1364,0,1,64,2,0,682,42
0,474,3435,43.8,90.2,0,1,5.8,2,0,96,38
0,474,3435,101.8,192,0,1,5.8,2,0,96,38
0,3906,3345,70.3,344.7,0,1,34.3,2,0,379,36
0,3906,3345,413.3,758,0,1,34.3,2,0,379,36
0,1680,3220,48.7,126.3,0,1,9.7,2,0,136,39
0,1680,3220,145.7,272,0,1,9.7,2,0,136,39
0,4313,5406,54.8,301.2,0,1,30.8,2,0,332,24
0,4313,5406,362.8,664,0,1,30.8,2,0,332,24
0,715,577,110.9,702.1,0,1,73.9,2,0,776,37
0,715,577,849.9,1552,0,1,73.9,2,0,776,37
0,1277,4188,69.3,223.7,0,1,19.3,2,0,243,50
0,1277,4188,262.3,486,0,1,19.3,2,0,243,50
0,644,2871,95.5,587.5,0,1,61.5,2,0,649,34
0,644,2871,710.5,1298,0,1,61.5,2,0,649,34
0,3334,1259,82.6,319.4,0,1,29.6,2,0,349,53
0,3334,1259,378.6,698,0,1,29.6,2,0,349,53
0,5907,5521,55.5,235.5,0,1,22.5,2,0,258,33
0,5907,5521,280.5,516,0,1,22.5,2,0,258,33
0,135,1653,101.8,492.2,0,1,48.8,2,0,541,53
0,135,1653,589.8,1082,0,1,48.8,2,0,541,53
0,2240,3776,82.2,387.8,0,1,38.2,2,0,426,44
0,2240,3776,464.2,852,0,1,38.2,2,0,426,44
0,756,2656,86.5,426.5,0,1,42.5,2,0,469,44
0,756,2656,511.5,938,0,1,42.5,2,0,469,44
0,4124,755,82.2,403.8,0,1,40.2,2,0,444,42
0,4124,755,484.2,888,0,1,40.2,2,0,444,42
0,2389,1506,91.9,475.1,0,1,47.9,2,0,523,44
0,2389,1506,570.9,1046,0,1,47.9,2,0,523,44
0,4621,976,70.4,265.6,0,1,24.4,2,0,290,46
0,4621,976,314.4,580,0,1,24.4,2,0,290,46
0,2702,5447,74.5,398.5,0,1,40.5,2,0,439,34
0,2702,5447,479.5,878,0,1,40.5,2,0,439,34
0,4763,960,90.6,495.4,0,1,50.6,2,0,546,40
0,4763,960,596.6,1092,0,1,50.6,2,0,546,40
0,3144,795,68.9,284.1,0,1,26.9,2,0,311,42
0,3144,795,337.9,622,0,1,26.9,2,0,311,42
0,4180,1457,85,397,0,1,39,2,0,436,46
0,4180,1457,475,872,0,1,39,2,0,436,46
0,201,5247,62.7,228.3,0,1,20.7,2,0,249,42
0,201,5247,269.7,498,0,1,20.7,2,0,249,42
0,2034,1830,61.9,293.1,0,1,28.9,2,0,322,33
0,2034,1830,350.9,644,0,1,28.9,2,0,322,33
0,3436,2679,59.6,208.4,0,1,18.6,2,0,227,41
0,3436,2679,245.6,454,0,1,18.6,2,0,227,41
0,4702,1122,100.3,550.7,0,1,56.3,2,0,607,44
0,4702,1122,663.3,1214,0,1,56.3,2,0,607,44
0,3938,4961,111.8,590.2,0,1,59.8,2,0,650,52
0,3938,4961,709.8,1300,0,1,59.8,2,0,650,52
0,644,4425,51.5,223.5,0,1,21.5,2,0,245,30
0,644,4425,266.5,490,0,1,21.5,2,0,245,30
0,614,3236,67.1,315.9,0,1,31.1,2,0,347,36
0,614,3236,378.1,694,0,1,31.1,2,0,347,36
0,2553,1371,60.9,300.1,0,1,29.9,2,0,330,31
0,2553,1371,359.9,660,0,1,29.9,2,0,330,31
