demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,339,901,0,87.5,0,1,1,2,127,-1,250,35,1,2220,1,925
1,169,30,0,150.0,0,1,1,2,59,-1,346,60,1,1782,1,602
2,668,4,0,140.0,0,1,1,2,77,-1,626,56,1,1827,1,523
3,670,397,0,70.0,0,1,1,2,103,-1,262,28,1,1684,1,512
4,502,74,0,120.0,0,1,1,2,72,-1,132,48,1,1723,1,544
5,966,591,0,70.0,0,1,1,2,117,-1,364,28,1,1679,1,515
6,904,218,0,107.5,0,1,1,2,52,-1,138,43,1,1709,1,535
7,164,603,0,80.0,0,1,1,2,166,-1,409,32,1,1714,1,588
8,698,80,0,155.0,0,1,1,2,52,-1,354,62,1,1842,1,581
9,724,696,0,127.5,0,1,1,2,84,-1,307,51,1,1707,1,510
10,44,291,0,110.0,0,1,1,2,91,-1,195,44,1,1692,1,513
11,34,213,0,147.5,0,1,1,2,56,-1,223,59,1,1877,1,575
12,569,696,0,87.5,0,1,1,2,128,-1,454,35,1,1657,1,636
13,451,71,0,85.0,0,1,1,2,105,-1,204,34,1,1632,1,508
14,770,769,0,82.5,0,1,1,2,195,-1,227,33,1,1645,1,598
15,15,964,0,77.5,0,1,1,2,77,-1,296,31,1,1838,1,580
16,535,112,0,105.0,0,1,1,2,83,-1,225,42,1,1901,1,562
17,522,32,0,172.5,0,1,1,2,48,-1,381,69,1,1726,1,509
18,152,765,0,97.5,0,1,1,2,123,-1,335,39,1,1689,1,617
19,422,850,0,90.0,0,1,1,2,134,-1,452,36,1,1700,1,700
20,367,921,0,115.0,0,1,1,2,116,-1,403,46,1,1951,1,591
21,316,967,0,125.0,0,1,1,2,87,-1,178,50,1,1682,1,576
