LinkID,SourceID,DestinationID,PeerID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,1128,0,84,10000,60,8,0|1030|2535|3729|3923|7366|12105|12381
1,1128,0,0,78,10000,52,10,1|852|1713|7637|7776|8043|8922|9369|12465|13521
2,0,1681,0,28,10000,56,11,2|1081|3664|6913|10421|10711|11692|12551|12604|15751|17236
3,1681,0,0,70,10000,67,10,3|2002|5743|7094|9264|9631|9689|10079|11142|11739
4,0,1817,0,92,10000,88,6,4|5041|5788|5950|10514|14593
5,1817,0,0,74,10000,41,12,5|1185|4409|4568|6068|8389|11225|15438|15543|15802|16195|16316
6,0,2097,0,65,10000,61,8,6|1337|6280|7307|9527|10381|11121|13480
7,2097,0,0,86,10000,76,10,7|2197|3929|9509|9806|10469|12421|14383|15052|15626
8,0,2286,0,10,10000,82,9,8|1765|3684|5161|10902|13009|13935|14947|14956
9,2286,0,0,33,10000,11,9,9|419|4131|8258|8424|11794|15143|15216|15266
10,0,2691,0,29,10000,27,14,10|2315|4026|5674|5676|7706|8646|10300|11115|11461|11640|12750|15038|15955
11,2691,0,0,95,10000,79,11,11|1526|1674|3429|3916|4603|6215|10518|12038|13165|14217
12,0,2701,0,48,10000,12,17,12|305|343|2558|3035|3283|5277|5286|6849|7366|7764|8874|9791|10005|13003|15878|16706
13,2701,0,0,66,10000,30,7,13|3725|7080|7748|10749|11228|13896
14,0,3027,0,17,10000,15,14,14|305|2730|2871|5230|7569|7763|9105|9790|11525|11704|13044|13905|16155
15,3027,0,0,30,10000,31,20,15|547|994|1848|1994|3073|4594|5593|6480|6814|7365|7506|9184|9336|9642|10234|10469|11571|14768|17163
16,0,3150,0,68,10000,58,13,16|38|5711|6508|7149|7833|8588|8697|9436|10185|12784|13423|15948
17,3150,0,0,7,10000,35,8,17|2353|4332|5923|10104|11743|13588|14649
18,0,3814,0,7,10000,86,9,18|451|1463|1934|10046|10188|10986|11236|12885
19,3814,0,0,31,10000,3,16,19|869|1005|2306|2713|7951|8433|10261|10344|11423|12123|12203|12358|12552|12907|13631
20,0,3840,0,15,10000,18,10,20|2194|2791|3500|5229|6098|6822|7683|15015|16470
21,3840,0,0,32,10000,33,12,21|244|267|790|6863|7366|10118|11355|12065|12552|13739|15198
22,1,170,0,74,10000,67,13,22|868|1513|1775|2041|3180|8812|10972|12767|12982|13143|16382|17272
23,170,1,0,82,10000,93,9,23|3218|5679|8913|9563|11278|12393|14074|15586
24,1,242,0,55,10000,15,11,24|1707|2023|5101|6378|12043|12854|13566|13964|15365|15555
25,242,1,0,71,10000,79,7,25|3005|10929|11852|12179|13935|13953
26,1,621,0,87,10000,60,11,26|7604|7617|7656|8255|9536|9796|11396|12851|14523|14993
27,621,1,0,12,10000,95,15,27|1963|2197|4155|5869|6094|7445|11175|11991|12389|13041|14424|16350|16967|17264
28,1,1080,0,71,10000,87,9,28|3110|5956|8249|9180|10203|11555|11563|15429
29,1080,1,0,56,10000,32,11,29|815|3465|4750|6906|6988|9368|9902|10090|10811|13186
30,1,1556,0,89,10000,95,10,30|1436|3358|8729|9079|9097|9674|9674|13946|16322
31,1556,1,0,41,10000,96,15,31|280|1107|1265|1466|1728|4790|10810|11195|11857|12081|13674|15029|15064|16762
32,1,1940,0,13,10000,75,10,32|115|885|1304|4212|5753|8127|8792|9427|14663
33,1940,1,0,72,10000,96,12,33|3148|3959|7040|7598|8612|9111|9197|9477|11205|15052|15588
