demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3671,1488,90.2,94.8,10,0,0,-1,181
1,1301,148,136.667,150.333,10,0,0,-1,101
2,637,1800,94.0667,101.933,10,0,0,-1,162
3,4621,5529,167.733,183.267,10,0,0,-1,84
4,5851,3216,138.267,153.733,10,0,0,-1,72
5,5953,4157,157.2,170.8,10,0,0,-1,84
6,1004,4617,141.867,157.133,10,0,0,-1,100
7,5664,2408,147.733,161.267,10,0,0,-1,72
8,3911,2789,144.2,160.8,10,0,0,-1,97
9,4569,3080,138.4,153.6,10,0,0,-1,98
10,120,98,91.4667,99.5333,10,0,0,-1,115
11,1134,2936,149.0,165.0,10,0,0,-1,63
12,3690,125,161.067,178.933,10,0,0,-1,58
13,1235,5743,101.133,111.867,10,0,0,-1,103
14,3324,5528,153.133,168.867,10,0,0,-1,59
15,1753,1696,161.067,178.933,10,0,0,-1,74
16,1633,4479,107.0,118.0,10,0,0,-1,108
17,1568,3919,81.1333,88.8667,10,0,0,-1,104
18,4473,2519,90.7333,99.2667,10,0,0,-1,53
19,2972,1096,121.4,134.6,10,0,0,-1,61
20,3826,3411,120.0,131.0,10,0,0,-1,99
21,3563,5809,106.533,117.467,10,0,0,-1,86
22,5023,2792,153.667,170.333,10,0,0,-1,96
23,5508,5524,102.2,110.8,10,0,0,-1,101
24,2406,3783,143.0,158.0,10,0,0,-1,96
25,2161,5676,125.4,138.6,10,0,0,-1,68
26,4440,1057,136.067,148.933,10,0,0,-1,81
27,5225,429,130.667,145.333,10,0,0,-1,106
28,306,1623,159.067,176.933,10,0,0,-1,60
29,5473,834,146.467,163.533,10,0,0,-1,74
30,1320,321,145.0,160.0,10,0,0,-1,53
31,1764,4732,145.267,160.733,10,0,0,-1,96
32,4481,1908,130.133,141.867,10,0,0,-1,114
33,4199,2789,124.733,139.267,10,0,0,-1,100
34,5165,5113,144.667,159.333,10,0,0,-1,111
35,2948,1373,117.8,130.2,10,0,0,-1,82
36,2193,3102,111.2,123.8,10,0,0,-1,89
37,3195,5598,102.067,111.933,10,0,0,-1,156
38,3957,3634,162.067,177.933,10,0,0,-1,65
39,3966,1248,124.667,136.333,10,0,0,-1,105
40,3754,3523,110.0,123.0,10,0,0,-1,125
41,1042,1118,136.133,151.867,10,0,0,-1,74
42,4100,2095,130.0,144.0,10,0,0,-1,66
43,488,3419,109.4,121.6,10,0,0,-1,121
44,5428,932,88.0,95.0,10,0,0,-1,99
45,3126,1798,116.467,128.533,10,0,0,-1,91
46,5623,1114,132.667,146.333,10,0,0,-1,59
47,1550,292,146.733,161.267,10,0,0,-1,105
48,4113,541,147.333,162.667,10,0,0,-1,70
49,3503,5040,142.267,157.733,10,0,0,-1,64
