hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
119,698,2075,152.3,160.1,10,1,0,0,15500,5,45,39
119001,698,2075,40.5,43.5,10,1,0,0,15500,3,45,39
119002,698,2075,46.5,49.5,10,1,0,0,15500,5,45,39
87,1640,2022,148.9,156.3,10,1,0,0,15000,5,64,37
87001,1640,2022,43.75,57.25,10,1,0,0,15000,3,64,37
87002,1640,2022,70.75,84.25,10,1,0,0,15000,5,64,37
69,719,2022,184.9,194.3,10,1,0,0,25666,5,58,47
69001,719,2022,49.75,55.25,10,1,0,0,25666,3,58,47
69002,719,2022,60.75,66.25,10,1,0,0,25666,5,58,47
105,633,2029,159.1,165.7,10,1,0,0,19000,5,101,33
105001,633,2029,50,84,10,1,0,0,19000,3,101,33
105002,633,2029,118,152,10,1,0,0,19000,5,101,33
78,537,2043,156,162,10,1,0,0,22666,5,30,30
78001,537,2043,30,30,10,1,0,0,22666,3,30,30
78002,537,2043,30,30,10,1,0,0,22666,5,30,30
115,76,2079,187.9,197.3,10,1,0,0,17000,5,61,47
115001,76,2079,50.5,57.5,10,1,0,0,17000,3,61,47
115002,76,2079,64.5,71.5,10,1,0,0,17000,5,61,47
114,703,2077,183.2,192.4,10,1,0,0,28832,5,59,46
114001,703,2077,49.25,55.75,10,1,0,0,28832,3,59,46
114002,703,2077,62.25,68.75,10,1,0,0,28832,5,59,46
61,1316,2041,183.7,191.9,10,1,0,0,18000,5,69,41
61001,1316,2041,48,62,10,1,0,0,18000,3,69,41
61002,1316,2041,76,90,10,1,0,0,18000,5,69,41
38,940,2006,181.9,191.3,10,1,0,0,25666,5,55,47
38001,940,2006,49,53,10,1,0,0,25666,3,55,47
38002,940,2006,57,61,10,1,0,0,25666,5,55,47
34,1925,2049,172.2,179.4,10,1,0,0,21000,5,75,36
34001,1925,2049,45.75,65.25,10,1,0,0,21000,3,75,36
34002,1925,2049,84.75,104.25,10,1,0,0,21000,5,75,36
66,979,2022,207.1,217.7,10,1,0,0,19000,5,64,53
66001,979,2022,55.75,61.25,10,1,0,0,19000,3,64,53
66002,979,2022,66.75,72.25,10,1,0,0,19000,5,64,53
108,712,2021,220.2,231.4,10,1,0,0,34832,5,56,56
108001,712,2021,56,56,10,1,0,0,34832,3,56,56
108002,712,2021,56,56,10,1,0,0,34832,5,56,56
118,1559,2065,207.4,217.8,10,1,0,0,38498,5,67,52
118001,1559,2065,55.75,63.25,10,1,0,0,38498,3,67,52
118002,1559,2065,70.75,78.25,10,1,0,0,38498,5,67,52
52,871,1999,222.2,233.4,10,1,0,0,34332,5,71,56
52001,871,1999,59.75,67.25,10,1,0,0,34332,3,71,56
52002,871,1999,74.75,82.25,10,1,0,0,34332,5,71,56
79,587,2018,262.3,276.1,10,1,0,0,45498,5,76,69
79001,587,2018,70.75,74.25,10,1,0,0,45498,3,76,69
79002,587,2018,77.75,81.25,10,1,0,0,45498,5,76,69
72,845,2006,189.3,199.1,10,1,0,0,27666,5,57,49
72001,845,2006,51,55,10,1,0,0,27666,3,57,49
72002,845,2006,59,63,10,1,0,0,27666,5,57,49
120,1349,2076,230,242,10,1,0,0,41998,5,79,60
120001,1349,2076,64.75,74.25,10,1,0,0,41998,3,79,60
120002,1349,2076,83.75,93.25,10,1,0,0,41998,5,79,60
37,1094,2004,199,209,10,1,0,0,20000,5,64,50
37001,1094,2004,53.5,60.5,10,1,0,0,20000,3,64,50
37002,1094,2004,67.5,74.5,10,1,0,0,20000,5,64,50
70,1862,2023,215.4,225.8,10,1,0,0,22500,5,75,52
70001,1862,2023,57.75,69.25,10,1,0,0,22500,3,75,52
70002,1862,2023,80.75,92.25,10,1,0,0,22500,5,75,52
85,114,2035,217.9,229.3,10,1,0,0,21000,5,64,57
85001,114,2035,58.75,62.25,10,1,0,0,21000,3,64,57
85002,114,2035,65.75,69.25,10,1,0,0,21000,5,64,57
64,1628,2031,219.2,230.4,10,1,0,0,22000,5,68,56
64001,1628,2031,59,65,10,1,0,0,22000,3,68,56
64002,1628,2031,71,77,10,1,0,0,22000,5,68,56
93,1983,2052,205.4,215.8,10,1,0,0,23000,5,69,52
93001,1983,2052,56.25,64.75,10,1,0,0,23000,3,69,52
93002,1983,2052,73.25,81.75,10,1,0,0,23000,5,69,52
59,1948,2043,225.1,235.7,10,1,0,0,35832,5,82,53
59001,1948,2043,60.25,74.75,10,1,0,0,35832,3,82,53
59002,1948,2043,89.25,103.75,10,1,0,0,35832,5,82,53
104,1634,2030,259.9,273.3,10,1,0,0,28666,5,79,67
104001,1634,2030,70,76,10,1,0,0,28666,3,79,67
104002,1634,2030,82,88,10,1,0,0,28666,5,79,67
81,313,2016,223.6,235.2,10,1,0,0,42998,5,67,58
81001,313,2016,60.25,64.75,10,1,0,0,42998,3,67,58
81002,313,2016,69.25,73.75,10,1,0,0,42998,5,67,58
55,410,2014,232,244,10,1,0,0,30166,5,70,60
55001,410,2014,62.5,67.5,10,1,0,0,30166,3,70,60
55002,410,2014,72.5,77.5,10,1,0,0,30166,5,70,60
71,1446,2060,246.6,258.2,10,1,0,0,38832,5,84,58
71001,1446,2060,64.5,77.5,10,1,0,0,38832,3,84,58
71002,1446,2060,90.5,103.5,10,1,0,0,38832,5,84,58
31,1492,1589,295.1,309.7,10,1,0,0,49498,5,98,73
31001,1492,1589,79.25,91.75,10,1,0,0,49498,3,98,73
31002,1492,1589,104.25,116.75,10,1,0,0,49498,5,98,73
48,530,2029,225.4,235.8,10,1,0,0,29166,5,85,52
48001,530,2029,60.25,76.75,10,1,0,0,29166,3,85,52
48002,530,2029,93.25,109.75,10,1,0,0,29166,5,85,52
84,448,2028,238.7,250.9,10,1,0,0,24000,5,80,61
84001,448,2028,65.75,75.25,10,1,0,0,24000,3,80,61
84002,448,2028,84.75,94.25,10,1,0,0,24000,5,80,61
98,861,1997,285.1,299.7,10,1,0,0,54830,5,88,73
98001,861,1997,76.75,84.25,10,1,0,0,54830,3,88,73
98002,861,1997,91.75,99.25,10,1,0,0,54830,5,88,73
57,1863,2013,221.8,232.6,10,1,0,0,25000,5,56,54
57001,1863,2013,54.5,55.5,10,1,0,0,25000,3,56,54
57002,1863,2013,56.5,57.5,10,1,0,0,25000,5,56,54
36,432,2057,230.3,242.1,10,1,0,0,24000,5,67,59
36001,432,2057,61,65,10,1,0,0,24000,3,67,59
36002,432,2057,69,73,10,1,0,0,24000,5,67,59
63,1639,2003,264.6,278.2,10,1,0,0,31166,5,81,68
63001,1639,2003,71.25,77.75,10,1,0,0,31166,3,81,68
63002,1639,2003,84.25,90.75,10,1,0,0,31166,5,81,68
50,219,2034,222.2,233.4,10,1,0,0,26500,5,71,56
50001,219,2034,59.75,67.25,10,1,0,0,26500,3,71,56
50002,219,2034,74.75,82.25,10,1,0,0,26500,5,71,56
106,1388,2003,251.2,264.4,10,1,0,0,27500,5,68,66
106001,1388,2003,66.5,67.5,10,1,0,0,27500,3,68,66
106002,1388,2003,68.5,69.5,10,1,0,0,27500,5,68,66
41,1014,2021,247.8,260.6,10,1,0,0,38832,5,75,64
41001,1014,2021,66.75,72.25,10,1,0,0,38832,3,75,64
41002,1014,2021,77.75,83.25,10,1,0,0,38832,5,75,64
40,1078,2046,269.6,283.2,10,1,0,0,36832,5,86,68
40001,1078,2046,72.5,81.5,10,1,0,0,36832,3,86,68
40002,1078,2046,90.5,99.5,10,1,0,0,36832,5,86,68
32,1171,2037,280,294,10,1,0,0,46998,5,91,70
32001,1171,2037,75.25,85.75,10,1,0,0,46998,3,91,70
32002,1171,2037,96.25,106.75,10,1,0,0,46998,5,91,70
39,1822,1999,264.3,276.1,10,1,0,0,28500,5,80,59
39001,1822,1999,64.25,74.75,10,1,0,0,28500,3,80,59
39002,1822,1999,85.25,95.75,10,1,0,0,28500,5,80,59
65,574,2006,234.5,245.5,10,1,0,0,30166,5,86,55
65001,574,2006,62.75,78.25,10,1,0,0,30166,3,86,55
65002,574,2006,93.75,109.25,10,1,0,0,30166,5,86,55
58,1109,1998,261.8,274.6,10,1,0,0,33166,5,81,64
58001,1109,1998,68.25,76.75,10,1,0,0,33166,3,81,64
58002,1109,1998,85.25,93.75,10,1,0,0,33166,5,81,64
62,1268,2006,264.6,278.2,10,1,0,0,43998,5,81,68
62001,1268,2006,71.25,77.75,10,1,0,0,43998,3,81,68
62002,1268,2006,84.25,90.75,10,1,0,0,43998,5,81,68
43,1801,2014,264.2,277.4,10,1,0,0,38832,5,86,66
43001,1801,2014,71,81,10,1,0,0,38832,3,86,66
43002,1801,2014,91,101,10,1,0,0,38832,5,86,66
67,1789,2052,247.4,259.8,10,1,0,0,27000,5,80,62
67001,1789,2052,66.5,75.5,10,1,0,0,27000,3,80,62
67002,1789,2052,84.5,93.5,10,1,0,0,27000,5,80,62
33,1231,2049,261.8,274.6,10,1,0,0,43332,5,82,64
33001,1231,2049,68.5,77.5,10,1,0,0,43332,3,82,64
33002,1231,2049,86.5,95.5,10,1,0,0,43332,5,82,64
68,1758,2000,296.6,312.2,10,1,0,0,34666,5,86,78
68001,1758,2000,80,84,10,1,0,0,34666,3,86,78
68002,1758,2000,88,92,10,1,0,0,34666,5,86,78
99,754,2001,291.9,307.3,10,1,0,0,31500,5,84,77
99001,754,2001,78.75,82.25,10,1,0,0,31500,3,84,77
99002,754,2001,85.75,89.25,10,1,0,0,31500,5,84,77
116,1378,2077,318.1,334.7,10,1,0,0,46832,5,90,83
116001,1378,2077,84.75,88.25,10,1,0,0,46832,3,90,83
116002,1378,2077,91.75,95.25,10,1,0,0,46832,5,90,83
88,495,2004,268.3,282.1,10,1,0,0,33666,5,88,69
88001,495,2004,73.75,83.25,10,1,0,0,33666,3,88,69
88002,495,2004,92.75,102.25,10,1,0,0,33666,5,88,69
100,154,2012,269.7,283.9,10,1,0,0,36166,5,92,71
100001,154,2012,76.25,86.75,10,1,0,0,36166,3,92,71
100002,154,2012,97.25,107.75,10,1,0,0,36166,5,92,71
45,529,2008,281.1,295.7,10,1,0,0,40832,5,84,73
45001,529,2008,75.75,81.25,10,1,0,0,40832,3,84,73
45002,529,2008,86.75,92.25,10,1,0,0,40832,5,84,73
44,920,2045,290,304,10,1,0,0,58830,5,101,70
44001,920,2045,77.75,93.25,10,1,0,0,58830,3,101,70
44002,920,2045,108.75,124.25,10,1,0,0,58830,5,101,70
73,1821,2001,277.5,290.5,10,1,0,0,34666,5,100,65
73001,1821,2001,73.75,91.25,10,1,0,0,34666,3,100,65
73002,1821,2001,108.75,126.25,10,1,0,0,34666,5,100,65
102,1472,1997,287.4,301.8,10,1,0,0,42832,5,93,72
102001,1472,1997,77.25,87.75,10,1,0,0,42832,3,93,72
102002,1472,1997,98.25,108.75,10,1,0,0,42832,5,93,72
53,1559,2052,268.7,282.9,10,1,0,0,48498,5,77,71
53001,1559,2052,72.5,75.5,10,1,0,0,48498,3,77,71
53002,1559,2052,78.5,81.5,10,1,0,0,48498,5,77,71
77,744,2039,281.4,295.8,10,1,0,0,43332,5,87,72
77001,744,2039,75.75,83.25,10,1,0,0,43332,3,87,72
77002,744,2039,90.75,98.25,10,1,0,0,43332,5,87,72
96,266,2008,267,281,10,1,0,0,49498,5,86,70
96001,266,2008,74,82,10,1,0,0,49498,3,86,70
96002,266,2008,90,98,10,1,0,0,49498,5,86,70
74,1229,2012,287.2,302.4,10,1,0,0,48498,5,82,76
74001,1229,2012,77.5,80.5,10,1,0,0,48498,3,82,76
74002,1229,2012,83.5,86.5,10,1,0,0,48498,5,82,76
60,1885,2039,290.4,304.8,10,1,0,0,31500,5,96,72
60001,1885,2039,78,90,10,1,0,0,31500,3,96,72
60002,1885,2039,102,114,10,1,0,0,31500,5,96,72
82,1965,2053,283.1,297.7,10,1,0,0,48998,5,86,73
82001,1965,2053,76.25,82.75,10,1,0,0,48998,3,86,73
82002,1965,2053,89.25,95.75,10,1,0,0,48998,5,86,73
94,1644,2026,297.9,313.3,10,1,0,0,42332,5,90,77
94001,1644,2026,80.25,86.75,10,1,0,0,42332,3,90,77
94002,1644,2026,93.25,99.75,10,1,0,0,42332,5,90,77
83,1749,2030,290.2,305.4,10,1,0,0,53664,5,85,76
83001,1749,2030,78.25,82.75,10,1,0,0,53664,3,85,76
83002,1749,2030,87.25,91.75,10,1,0,0,53664,5,85,76
110,1140,2011,318.3,334.1,10,1,0,0,60330,5,105,79
110001,1140,2011,85.5,98.5,10,1,0,0,60330,3,105,79
110002,1140,2011,111.5,124.5,10,1,0,0,60330,5,105,79
86,435,2052,259.2,272.4,10,1,0,0,40832,5,77,66
