demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,0,456,0,190.0,0,1,1,2,85,-1,324,76,1,2057,1,549
1,839,813,0,215.0,0,1,1,2,93,-1,384,86,1,1938,1,434
2,667,820,0,162.5,0,1,1,2,99,-1,344,65,1,1877,1,446
3,658,799,0,137.5,0,1,1,2,187,-1,173,55,1,1819,1,485
4,560,687,0,117.5,0,1,1,2,59,-1,375,47,1,1819,1,488
5,526,106,0,177.5,0,1,1,2,124,-1,422,71,1,1870,1,461
6,965,496,0,160.0,0,1,1,2,89,-1,395,64,1,1840,1,430
7,433,478,0,135.0,0,1,1,2,108,-1,388,54,1,1840,1,412
8,166,405,0,167.5,0,1,1,2,100,-1,286,67,1,1882,1,487
9,530,88,0,307.5,0,1,1,2,120,-1,386,123,1,1897,1,524
10,401,231,0,180.0,0,1,1,2,95,-1,468,72,1,1882,1,477
11,396,193,0,185.0,0,1,1,2,61,-1,246,74,1,1888,1,466
12,303,317,0,95.0,0,1,1,2,77,-1,244,38,1,1860,1,459
13,125,690,0,230.0,0,1,1,2,67,-1,141,92,1,1868,1,459
14,468,793,0,167.5,0,1,1,2,156,-1,439,67,1,1888,1,483
15,510,126,0,82.5,0,1,1,2,99,-1,572,33,1,1863,1,419
16,944,422,0,120.0,0,1,1,2,125,-1,430,48,1,1865,1,471
17,166,471,0,177.5,0,1,1,2,41,-1,165,71,1,1872,1,445
18,529,131,0,152.5,0,1,1,2,146,-1,269,61,1,1880,1,494
19,319,314,0,102.5,0,1,1,2,133,-1,378,41,1,1861,1,409
20,962,485,0,212.5,0,1,1,2,49,-1,535,85,1,1908,1,467
21,720,492,0,185.0,0,1,1,2,121,-1,442,74,1,1905,1,416
22,925,784,0,177.5,0,1,1,2,60,-1,262,71,1,1866,1,424
23,924,327,0,155.0,0,1,1,2,81,-1,480,62,1,1883,1,503
24,15,197,0,120.0,0,1,1,2,74,-1,223,48,1,1834,1,426
25,667,412,0,152.5,0,1,1,2,130,-1,426,61,1,1883,1,423
26,390,322,0,165.0,0,1,1,2,70,-1,611,66,1,1928,1,436
