hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
41,213,2082,63.4,65.2,10,0,0,-1,15000,3,67,49
41001,213,2082,53.5,62.5,10,0,0,-1,15000,3,67,49
41002,213,2082,71.5,80.5,10,0,0,-1,15000,5,67,49
38,822,2029,101.4,102.7,10,0,0,-1,41664,3,104,91
38001,822,2029,94.25,100.75,10,0,0,-1,41664,3,104,91
38002,822,2029,107.25,113.75,10,0,0,-1,41664,5,104,91
166,350,2075,140.2,147.4,10,0,0,-1,15000,5,36,36
166001,350,2075,36,36,10,0,0,-1,15000,3,36,36
166002,350,2075,36,36,10,0,0,-1,15000,5,36,36
31,634,2027,86.4,87.7,10,0,0,-1,24166,3,89,76
31001,634,2027,79.25,85.75,10,0,0,-1,24166,3,89,76
31002,634,2027,92.25,98.75,10,0,0,-1,24166,5,89,76
29,1948,2027,125,126,10,0,0,-1,55496,3,127,117
29001,1948,2027,119.5,124.5,10,0,0,-1,55496,3,127,117
29002,1948,2027,129.5,134.5,10,0,0,-1,55496,5,127,117
34,1391,2023,59.2,61.1,10,0,0,-1,13500,5,51,44
34001,1391,2023,45.75,49.25,10,0,0,-1,13500,3,51,44
34002,1391,2023,52.75,56.25,10,0,0,-1,13500,5,51,44
163,1553,2079,147.6,155.2,10,0,0,-1,23166,5,65,38
163001,1553,2079,44.75,58.25,10,0,0,-1,23166,3,65,38
163002,1553,2079,71.75,85.25,10,0,0,-1,23166,5,65,38
33,876,2045,88.8,89.9,10,0,0,-1,16500,5,82,80
33001,876,2045,80.5,81.5,10,0,0,-1,16500,3,82,80
33002,876,2045,82.5,83.5,10,0,0,-1,16500,5,82,80
98,1228,2019,123.3,129.1,10,0,0,-1,19166,5,45,29
98001,1228,2019,33,41,10,0,0,-1,19166,3,45,29
98002,1228,2019,49,57,10,0,0,-1,19166,5,45,29
42,939,2078,98.4,99.7,10,0,0,-1,41664,5,95,88
42001,939,2078,89.75,93.25,10,0,0,-1,41664,3,95,88
42002,939,2078,96.75,100.25,10,0,0,-1,41664,5,95,88
1,1773,392,84.6,85.3,10,0,0,-1,31332,3,101,79
1001,1773,392,84.5,95.5,10,0,0,-1,31332,3,101,79
1002,1773,392,106.5,117.5,10,0,0,-1,31332,5,101,79
92,1587,2016,126.7,132.9,10,0,0,-1,15000,5,43,31
92001,1587,2016,34,40,10,0,0,-1,15000,3,43,31
92002,1587,2016,46,52,10,0,0,-1,15000,5,43,31
28,86,2020,140.6,141.8,10,0,0,-1,59496,5,137,131
28001,86,2020,132.5,135.5,10,0,0,-1,59496,3,137,131
28002,86,2020,138.5,141.5,10,0,0,-1,59496,5,137,131
21,1006,2002,89,91.5,10,0,0,-1,30832,3,94,69
21001,1006,2002,75.25,87.75,10,0,0,-1,30832,3,94,69
21002,1006,2002,100.25,112.75,10,0,0,-1,30832,5,94,69
12,704,2032,114.6,116.3,10,0,0,-1,45164,3,118,101
12001,704,2032,105.25,113.75,10,0,0,-1,45164,3,118,101
12002,704,2032,122.25,130.75,10,0,0,-1,45164,5,118,101
19,1316,2031,70.4,72.2,10,0,0,-1,33332,3,74,56
19001,1316,2031,60.5,69.5,10,0,0,-1,33332,3,74,56
19002,1316,2031,78.5,87.5,10,0,0,-1,33332,5,74,56
20000,898,1901,176.6,178.3,10,0,0,-1,65162,3,180,163
20000001,898,1901,167.25,175.75,10,0,0,-1,65162,3,180,163
20000002,898,1901,184.25,192.75,10,0,0,-1,65162,5,180,163
17,703,2032,108.6,110.3,10,0,0,-1,38498,3,112,95
17001,703,2032,99.25,107.75,10,0,0,-1,38498,3,112,95
17002,703,2032,116.25,124.75,10,0,0,-1,38498,5,112,95
121,576,2058,120.3,126.1,10,0,0,-1,12500,5,42,29
121001,576,2058,32.25,38.75,10,0,0,-1,12500,3,42,29
121002,576,2058,45.25,51.75,10,0,0,-1,12500,5,42,29
161,503,2082,135.1,141.7,10,0,0,-1,25832,5,46,33
161001,503,2082,36.25,42.75,10,0,0,-1,25832,3,46,33
161002,503,2082,49.25,55.75,10,0,0,-1,25832,5,46,33
171,924,2070,179.9,189.3,10,0,0,-1,17500,5,86,47
171001,924,2070,56.75,76.25,10,0,0,-1,17500,3,86,47
171002,924,2070,95.75,115.25,10,0,0,-1,17500,5,86,47
23,1456,1989,102.8,104.4,10,0,0,-1,38998,3,106,90
23001,1456,1989,94,102,10,0,0,-1,38998,3,106,90
23002,1456,1989,110,118,10,0,0,-1,38998,5,106,90
24,448,2016,85.8,87.4,10,0,0,-1,45830,3,89,73
24001,448,2016,77,85,10,0,0,-1,45830,3,89,73
24002,448,2016,93,101,10,0,0,-1,45830,5,89,73
77,1264,2015,202.6,212.2,10,0,0,-1,19500,5,73,48
77001,1264,2015,54.25,66.75,10,0,0,-1,19500,3,73,48
77002,1264,2015,79.25,91.75,10,0,0,-1,19500,5,73,48
20,323,2021,107.6,108.8,10,0,0,-1,27166,3,116,98
20001,323,2021,102.5,111.5,10,0,0,-1,27166,3,116,98
20002,323,2021,120.5,129.5,10,0,0,-1,27166,5,116,98
9,1425,1989,83.8,85.4,10,0,0,-1,21500,3,87,71
9001,1425,1989,75,83,10,0,0,-1,21500,3,87,71
9002,1425,1989,91,99,10,0,0,-1,21500,5,87,71
37,1983,2012,138,139.5,10,0,0,-1,52830,3,141,126
37001,1983,2012,129.75,137.25,10,0,0,-1,52830,3,141,126
37002,1983,2012,144.75,152.25,10,0,0,-1,52830,5,141,126
151,767,2016,157.7,165.9,10,0,0,-1,16000,5,44,41
151001,767,2016,41.75,43.25,10,0,0,-1,16000,3,44,41
151002,767,2016,44.75,46.25,10,0,0,-1,16000,5,44,41
18,639,2053,125.4,126.2,10,0,0,-1,41498,3,127,119
18001,639,2053,121,125,10,0,0,-1,41498,3,127,119
18002,639,2053,129,133,10,0,0,-1,41498,5,127,119
7,1756,831,124.8,127.4,10,0,0,-1,77660,3,130,104
7001,1756,831,110.5,123.5,10,0,0,-1,77660,3,130,104
7002,1756,831,136.5,149.5,10,0,0,-1,77660,5,130,104
134,1222,2057,140,146,10,0,0,-1,22666,5,59,30
134001,1222,2057,37.25,51.75,10,0,0,-1,22666,3,59,30
134002,1222,2057,66.25,80.75,10,0,0,-1,22666,5,59,30
137,1151,2030,151.5,158.5,10,0,0,-1,18500,5,57,35
137001,1151,2030,40.5,51.5,10,0,0,-1,18500,3,57,35
137002,1151,2030,62.5,73.5,10,0,0,-1,18500,5,57,35
169,891,2075,156,164,10,0,0,-1,21166,5,48,40
169001,891,2075,42,46,10,0,0,-1,21166,3,48,40
169002,891,2075,50,54,10,0,0,-1,21166,5,48,40
66,1084,2057,136.4,142.8,10,0,0,-1,18000,5,54,32
66001,1084,2057,37.5,48.5,10,0,0,-1,18000,3,54,32
66002,1084,2057,59.5,70.5,10,0,0,-1,18000,5,54,32
8,1461,1563,127.2,128.6,10,0,0,-1,52830,3,130,116
8001,1461,1563,119.5,126.5,10,0,0,-1,52830,3,130,116
8002,1461,1563,133.5,140.5,10,0,0,-1,52830,5,130,116
32,1325,2008,93,94,10,0,0,-1,19000,3,95,85
32001,1325,2008,87.5,92.5,10,0,0,-1,19000,3,95,85
32002,1325,2008,97.5,102.5,10,0,0,-1,19000,5,95,85
30,1935,2057,98.4,99.7,10,0,0,-1,53330,3,123,88
30001,1935,2057,96.75,114.25,10,0,0,-1,53330,3,123,88
30002,1935,2057,131.75,149.25,10,0,0,-1,53330,5,123,88
43,465,1309,179.5,188.5,10,0,0,-1,33832,5,46,45
43001,465,1309,45.25,45.75,10,0,0,-1,33832,3,46,45
43002,465,1309,46.25,46.75,10,0,0,-1,33832,5,46,45
114,1955,2009,168.1,176.7,10,0,0,-1,16000,5,52,43
114001,1955,2009,45.25,49.75,10,0,0,-1,16000,3,52,43
114002,1955,2009,54.25,58.75,10,0,0,-1,16000,5,52,43
133,994,2023,187.5,196.5,10,0,0,-1,35332,5,66,45
133001,994,2023,50.25,60.75,10,0,0,-1,35332,3,66,45
133002,994,2023,71.25,81.75,10,0,0,-1,35332,5,66,45
68,1403,2022,162,170,10,0,0,-1,13500,5,48,40
68001,1403,2022,42,46,10,0,0,-1,13500,3,48,40
68002,1403,2022,50,54,10,0,0,-1,13500,5,48,40
149,1110,2001,162.4,170.8,10,0,0,-1,31332,5,49,42
149001,1110,2001,43.75,47.25,10,0,0,-1,31332,3,49,42
149002,1110,2001,50.75,54.25,10,0,0,-1,31332,5,49,42
27,1211,2035,93.6,94.3,10,0,0,-1,42830,3,95,88
27001,1211,2035,89.75,93.25,10,0,0,-1,42830,3,95,88
27002,1211,2035,96.75,100.25,10,0,0,-1,42830,5,95,88
25,642,2062,64.4,65.7,10,0,0,-1,18500,3,67,54
25001,642,2062,57.25,63.75,10,0,0,-1,18500,3,67,54
25002,642,2062,70.25,76.75,10,0,0,-1,18500,5,67,54
40,676,2080,103.6,105.3,10,0,0,-1,49996,5,94,90
40001,676,2080,91,93,10,0,0,-1,49996,3,94,90
40002,676,2080,95,97,10,0,0,-1,49996,5,94,90
164,213,2082,199.3,209.1,10,0,0,-1,19000,5,67,49
164001,213,2082,53.5,62.5,10,0,0,-1,19000,3,67,49
164002,213,2082,71.5,80.5,10,0,0,-1,19000,5,67,49
5,1543,1348,172.8,174.9,10,0,0,-1,79160,5,165,156
5001,1543,1348,158.25,162.75,10,0,0,-1,79160,3,165,156
5002,1543,1348,167.25,171.75,10,0,0,-1,79160,5,165,156
36,1167,2062,117.4,119.2,10,0,0,-1,51664,3,121,103
36001,1167,2062,107.5,116.5,10,0,0,-1,51664,3,121,103
36002,1167,2062,125.5,134.5,10,0,0,-1,51664,5,121,103
126,505,2048,166.4,174.8,10,0,0,-1,17000,5,53,42
126001,505,2048,44.75,50.25,10,0,0,-1,17000,3,53,42
126002,505,2048,55.75,61.25,10,0,0,-1,17000,5,53,42
61,1905,2057,172.1,180.7,10,0,0,-1,21000,5,81,43
61001,1905,2057,52.5,71.5,10,0,0,-1,21000,3,81,43
61002,1905,2057,90.5,109.5,10,0,0,-1,21000,5,81,43
2,1098,887,119,121.5,10,0,0,-1,46498,3,124,99
2001,1098,887,105.25,117.75,10,0,0,-1,46498,3,124,99
2002,1098,887,130.25,142.75,10,0,0,-1,46498,5,124,99
78,1757,2015,235.7,247.9,10,0,0,-1,49664,5,71,61
78001,1757,2015,63.5,68.5,10,0,0,-1,49664,3,71,61
78002,1757,2015,73.5,78.5,10,0,0,-1,49664,5,71,61
170,1149,2077,168.1,176.7,10,0,0,-1,22166,5,52,43
170001,1149,2077,45.25,49.75,10,0,0,-1,22166,3,52,43
170002,1149,2077,54.25,58.75,10,0,0,-1,22166,5,52,43
69,1831,2041,194.3,204.1,10,0,0,-1,22166,5,62,49
69001,1831,2041,52.25,58.75,10,0,0,-1,22166,3,62,49
69002,1831,2041,65.25,71.75,10,0,0,-1,22166,5,62,49
154,1329,2017,207,217,10,0,0,-1,39498,5,72,50
154001,1329,2017,55.5,66.5,10,0,0,-1,39498,3,72,50
154002,1329,2017,77.5,88.5,10,0,0,-1,39498,5,72,50
168,925,2069,199.8,208.6,10,0,0,-1,20500,5,71,44
168001,925,2069,50.75,64.25,10,0,0,-1,20500,3,71,44
168002,925,2069,77.75,91.25,10,0,0,-1,20500,5,71,44
127,3,2029,181,189,10,0,0,-1,29832,5,73,40
127001,3,2029,48.25,64.75,10,0,0,-1,29832,3,73,40
127002,3,2029,81.25,97.75,10,0,0,-1,29832,5,73,40
39,567,2074,83.8,84.4,10,0,0,-1,29998,3,85,79
39001,567,2074,80.5,83.5,10,0,0,-1,29998,3,85,79
39002,567,2074,86.5,89.5,10,0,0,-1,29998,5,85,79
108,26,2029,192.1,200.7,10,0,0,-1,16500,5,76,43
108001,26,2029,51.25,67.75,10,0,0,-1,16500,3,76,43
108002,26,2029,84.25,100.75,10,0,0,-1,16500,5,76,43
14,971,2057,101.4,102.7,10,0,0,-1,44664,3,104,91
14001,971,2057,94.25,100.75,10,0,0,-1,44664,3,104,91
14002,971,2057,107.25,113.75,10,0,0,-1,44664,5,104,91
97,1016,2019,211.3,221.1,10,0,0,-1,28166,5,74,49
97001,1016,2019,55.25,67.75,10,0,0,-1,28166,3,74,49
97002,1016,2019,80.25,92.75,10,0,0,-1,28166,5,74,49
132,1896,2031,194,204,10,0,0,-1,31332,5,59,50
132001,1896,2031,52.25,56.75,10,0,0,-1,31332,3,59,50
132002,1896,2031,61.25,65.75,10,0,0,-1,31332,5,59,50
4,315,937,141.2,142.6,10,0,0,-1,45998,3,144,130
4001,315,937,133.5,140.5,10,0,0,-1,45998,3,144,130
4002,315,937,147.5,154.5,10,0,0,-1,45998,5,144,130
63,407,2014,215.1,225.7,10,0,0,-1,35832,5,72,53
63001,407,2014,57.75,67.25,10,0,0,-1,35832,3,72,53
63002,407,2014,76.75,86.25,10,0,0,-1,35832,5,72,53
135,1391,2023,181.8,190.6,10,0,0,-1,17000,5,51,44
135001,1391,2023,45.75,49.25,10,0,0,-1,17000,3,51,44
135002,1391,2023,52.75,56.25,10,0,0,-1,17000,5,51,44
125,852,2050,193,203,10,0,0,-1,21500,5,67,50
125001,852,2050,54.25,62.75,10,0,0,-1,21500,3,67,50
125002,852,2050,71.25,79.75,10,0,0,-1,21500,5,67,50
160,672,2072,201,211,10,0,0,-1,25666,5,66,50
160001,672,2072,54,62,10,0,0,-1,25666,3,66,50
160002,672,2072,70,78,10,0,0,-1,25666,5,66,50
85,575,2055,198.7,208.9,10,0,0,-1,19000,5,73,51
85001,575,2055,56.5,67.5,10,0,0,-1,19000,3,73,51
85002,575,2055,78.5,89.5,10,0,0,-1,19000,5,73,51
10,1266,2034,108,110.5,10,0,0,-1,38332,3,113,88
10001,1266,2034,94.25,106.75,10,0,0,-1,38332,3,113,88
10002,1266,2034,119.25,131.75,10,0,0,-1,38332,5,113,88
58,1107,2010,184.9,194.3,10,0,0,-1,16500,5,57,47
58001,1107,2010,49.5,54.5,10,0,0,-1,16500,3,57,47
58002,1107,2010,59.5,64.5,10,0,0,-1,16500,5,57,47
153,1898,2014,215.9,225.3,10,0,0,-1,45664,5,89,47
153001,1898,2014,57.5,78.5,10,0,0,-1,45664,3,89,47
153002,1898,2014,99.5,120.5,10,0,0,-1,45664,5,89,47
11,1739,2024,83.2,85.1,10,0,0,-1,35998,5,75,68
11001,1739,2024,69.75,73.25,10,0,0,-1,35998,3,75,68
11002,1739,2024,76.75,80.25,10,0,0,-1,35998,5,75,68
157,1017,2070,188.9,198.3,10,0,0,-1,21500,5,56,47
157001,1017,2070,49.25,53.75,10,0,0,-1,21500,3,56,47
157002,1017,2070,58.25,62.75,10,0,0,-1,21500,5,56,47
22,1103,2015,96,98.5,10,0,0,-1,43998,3,101,76
22001,1103,2015,82.25,94.75,10,0,0,-1,43998,3,101,76
22002,1103,2015,107.25,119.75,10,0,0,-1,43998,5,101,76
139,1031,2029,199.2,208.4,10,0,0,-1,24166,5,75,46
139001,1031,2029,53.25,67.75,10,0,0,-1,24166,3,75,46
139002,1031,2029,82.25,96.75,10,0,0,-1,24166,5,75,46
165,325,2068,221.6,233.2,10,0,0,-1,21000,5,58,58
165001,325,2068,58,58,10,0,0,-1,21000,3,58,58
165002,325,2068,58,58,10,0,0,-1,21000,5,58,58
26,1120,2009,97.2,98.1,10,0,0,-1,36498,3,103,90
26001,1120,2009,93.25,99.75,10,0,0,-1,36498,3,103,90
26002,1120,2009,106.25,112.75,10,0,0,-1,36498,5,103,90
101,1361,2003,211,221,10,0,0,-1,32332,5,75,50
101001,1361,2003,56.25,68.75,10,0,0,-1,32332,3,75,50
101002,1361,2003,81.25,93.75,10,0,0,-1,32332,5,75,50
15,1264,2015,68,70.5,10,0,0,-1,24000,3,73,48
15001,1264,2015,54.25,66.75,10,0,0,-1,24000,3,73,48
15002,1264,2015,79.25,91.75,10,0,0,-1,24000,5,73,48
76,658,2029,190.6,200.2,10,0,0,-1,19000,5,61,48
76001,658,2029,51.25,57.75,10,0,0,-1,19000,3,61,48
76002,658,2029,64.25,70.75,10,0,0,-1,19000,5,61,48
104,15,2017,230.1,240.7,10,0,0,-1,29166,5,87,53
104001,15,2017,61.5,78.5,10,0,0,-1,29166,3,87,53
104002,15,2017,95.5,112.5,10,0,0,-1,29166,5,87,53
136,1656,2023,218.8,229.6,10,0,0,-1,27166,5,61,54
136001,1656,2023,55.75,59.25,10,0,0,-1,27166,3,61,54
136002,1656,2023,62.75,66.25,10,0,0,-1,27166,5,61,54
59,451,2028,231.3,243.1,10,0,0,-1,37332,5,72,59
59001,451,2028,62.25,68.75,10,0,0,-1,37332,3,72,59
59002,451,2028,75.25,81.75,10,0,0,-1,37332,5,72,59
140,130,2042,214.3,224.1,10,0,0,-1,27666,5,82,49
140001,130,2042,57.25,73.75,10,0,0,-1,27666,3,82,49
140002,130,2042,90.25,106.75,10,0,0,-1,27666,5,82,49
88,1187,2039,206.6,216.2,10,0,0,-1,22500,5,77,48
88001,1187,2039,55.25,69.75,10,0,0,-1,22500,3,77,48
88002,1187,2039,84.25,98.75,10,0,0,-1,22500,5,77,48
80,1085,2046,205.1,215.7,10,0,0,-1,26666,5,57,53
80001,1085,2046,54,56,10,0,0,-1,26666,3,57,53
80002,1085,2046,58,60,10,0,0,-1,26666,5,57,53
74,502,2048,214.5,225.5,10,0,0,-1,39998,5,66,55
74001,502,2048,57.75,63.25,10,0,0,-1,39998,3,66,55
74002,502,2048,68.75,74.25,10,0,0,-1,39998,5,66,55
84,1316,2031,225.2,236.4,10,0,0,-1,38832,5,74,56
84001,1316,2031,60.5,69.5,10,0,0,-1,38832,3,74,56
84002,1316,2031,78.5,87.5,10,0,0,-1,38832,5,74,56
