0,269,257,62.4,64.8,0,1,2.4,2,0,5,60,36
0,189,1994,64.2,67.4,0,1,3.2,2,0,5,61,29
0,248,269,73.8,76.6,0,1,2.8,2,0,5,71,43
0,258,107,141.5,146,0,1,4.5,2,0,5,137,92
0,87,373,88.7,91.4,0,1,2.7,2,0,5,86,59
0,445,239,73.5,77,0,1,3.5,2,0,5,70,35
0,344,221,126.1,132.2,0,1,6.1,2,0,5,120,59
0,424,41,86.4,89.8,0,1,3.4,2,0,5,83,49
0,284,230,79.5,82,0,1,2.5,2,0,5,77,52
0,333,235,130.5,138,0,1,7.5,2,0,5,123,48
0,243,261,59.6,61.2,0,1,1.6,2,0,5,58,42
0,126,274,101.4,106.8,0,1,5.4,2,0,5,96,42
0,46,211,115,119,0,1,4,2,0,5,111,71
0,285,18,102.5,107,0,1,4.5,2,0,5,98,53
0,417,245,100.4,105.8,0,1,5.4,2,0,5,95,41
0,161,117,78.5,81,0,1,2.5,2,0,5,76,51
0,389,264,78.9,81.8,0,1,2.9,2,0,5,76,47
0,2002,280,99.3,103.6,0,1,4.3,2,0,5,95,52
0,376,76,104.1,108.2,0,1,4.1,2,0,5,100,59
0,228,256,76.9,79.8,0,1,2.9,2,0,5,74,45
0,428,209,131.1,138.2,0,1,7.1,2,0,5,124,53
0,2073,442,61.4,63.8,0,1,2.4,2,0,5,59,35
0,2079,172,78.6,82.2,0,1,3.6,2,0,5,75,39
0,475,125,132.6,137.2,0,1,4.6,2,0,5,128,82
0,426,280,105,109,0,1,4,2,0,5,101,61
0,316,33,130,137,0,1,7,2,0,5,123,53
0,139,374,101.4,105.8,0,1,4.4,2,0,5,97,53
0,57,183,87.6,92.2,0,1,4.6,2,0,5,83,37
0,414,163,91.3,95.6,0,1,4.3,2,0,5,87,44
0,428,120,136,142,0,1,6,2,0,5,130,70
0,448,280,86.1,89.2,0,1,3.1,2,0,5,83,52
0,461,173,98.8,102.6,0,1,3.8,2,0,5,95,57
0,34,444,43.5,45,0,1,1.5,2,0,5,42,27
0,445,1992,61.9,64.8,0,1,2.9,2,0,5,59,30
0,57,220,82.6,87.2,0,1,4.6,2,0,5,78,32
0,436,372,92.3,95.6,0,1,3.3,2,0,5,89,56
