demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,4194,5252,0,145.0,0,1,1,2,172,-1,512,58,1,26337,1,11288
1,6261,2298,0,145.0,0,1,1,2,144,-1,296,58,1,26589,1,12053
2,774,1109,0,122.5,0,1,1,2,105,-1,198,49,1,25987,1,11186
3,737,9769,0,145.0,0,1,1,2,154,-1,310,58,1,26207,1,11365
4,3075,6967,0,167.5,0,1,1,2,89,-1,565,67,1,26186,1,11722
5,4178,9572,0,167.5,0,1,1,2,87,-1,276,67,1,26319,1,11294
6,8206,5232,0,172.5,0,1,1,2,110,-1,352,69,1,26756,1,11154
7,5609,1954,0,115.0,0,1,1,2,165,-1,235,46,1,26779,1,11412
8,7399,7192,0,97.5,0,1,1,2,210,-1,613,39,1,26145,1,11416
9,8596,2383,0,120.0,0,1,1,2,110,-1,259,48,1,26248,1,11287
10,4171,3866,0,145.0,0,1,1,2,100,-1,426,58,1,26393,1,11279
11,3577,4814,0,120.0,0,1,1,2,144,-1,265,48,1,26230,1,11579
12,3128,5137,0,192.5,0,1,1,2,103,-1,617,77,1,26109,1,11488
13,2465,2441,0,95.0,0,1,1,2,161,-1,455,38,1,26889,1,11378
14,9504,8726,0,170.0,0,1,1,2,51,-1,85,68,1,26771,1,11407
15,1091,278,0,150.0,0,1,1,2,161,-1,353,60,1,26643,1,11242
16,6187,8181,0,145.0,0,1,1,2,156,-1,408,58,1,26513,1,11371
17,6399,7138,0,140.0,0,1,1,2,78,-1,223,56,1,26005,1,11223
18,9046,9474,0,132.5,0,1,1,2,139,-1,352,53,1,26458,1,12221
19,4105,9577,0,202.5,0,1,1,2,60,-1,199,81,1,26851,1,11330
20,5399,8663,0,137.5,0,1,1,2,139,-1,178,55,1,26447,1,11337
21,1161,7360,0,110.0,0,1,1,2,177,-1,396,44,1,26228,1,11231
22,617,8560,0,127.5,0,1,1,2,89,-1,298,51,1,26076,1,11327
23,904,5565,0,192.5,0,1,1,2,80,-1,149,77,1,26013,1,11146
24,943,5075,0,157.5,0,1,1,2,161,-1,410,63,1,26685,1,11290
25,5783,4521,0,117.5,0,1,1,2,28,-1,105,47,1,25862,1,11278
26,9889,8911,0,157.5,0,1,1,2,157,-1,490,63,1,26793,1,11191
