demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1817,469,95.9333,103.067,10,0,0,-1,152
1,2235,1699,140.133,155.867,10,0,0,-1,88
2,816,1570,137.467,153.533,10,0,0,-1,92
3,3553,2040,135.333,148.667,10,0,0,-1,105
4,219,1316,181.2,198.8,10,0,0,-1,66
5,2277,3547,143.0,159.0,10,0,0,-1,82
6,1344,582,130.067,142.933,10,0,0,-1,65
7,1293,1792,108.133,118.867,10,0,0,-1,91
8,2814,1916,165.733,183.267,10,0,0,-1,67
9,2350,3628,127.733,143.267,10,0,0,-1,95
10,2657,2821,136.267,150.733,10,0,0,-1,71
11,3961,2651,147.533,162.467,10,0,0,-1,77
12,2161,889,116.333,129.667,10,0,0,-1,58
13,603,3370,132.0,148.0,10,0,0,-1,84
14,249,3064,66.3333,70.6667,10,0,0,-1,197
15,3913,3498,78.4,84.6,10,0,0,-1,111
16,3539,142,143.133,157.867,10,0,0,-1,125
17,1558,1675,100.733,109.267,10,0,0,-1,141
18,1153,111,137.933,154.067,10,0,0,-1,69
19,1324,2593,108.8,119.2,10,0,0,-1,116
20,3819,245,156.6,172.4,10,0,0,-1,79
21,2557,1751,86.2667,92.7333,10,0,0,-1,157
22,735,3636,160.0,178.0,10,0,0,-1,82
23,774,2763,111.133,120.867,10,0,0,-1,117
24,124,847,140.8,156.2,10,0,0,-1,46
25,443,3823,109.667,122.333,10,0,0,-1,91
26,2293,3366,80.0,87.0,10,0,0,-1,116
27,2219,3786,85.4,94.6,10,0,0,-1,111
28,523,2894,126.933,139.067,10,0,0,-1,110
29,742,3796,143.867,158.133,10,0,0,-1,107
30,1835,3780,70.2,75.8,10,0,0,-1,150
31,2076,576,129.2,142.8,10,0,0,-1,113
32,167,3996,124.867,133.133,10,0,0,-1,153
33,2639,3004,149.667,166.333,10,0,0,-1,51
34,2591,787,144.4,161.6,10,0,0,-1,40
35,2961,2423,146.267,160.733,10,0,0,-1,71
36,3453,3935,169.467,184.533,10,0,0,-1,53
37,3599,2258,92.8,100.2,10,0,0,-1,114
38,1437,375,167.867,183.133,10,0,0,-1,52
39,532,2496,148.933,165.067,10,0,0,-1,112
40,3677,1488,151.933,168.067,10,0,0,-1,70
41,148,2848,150.8,166.2,10,0,0,-1,63
42,3382,2207,120.067,130.933,10,0,0,-1,97
43,3603,3241,163.133,179.867,10,0,0,-1,80
44,1232,3018,153.867,169.133,10,0,0,-1,73
45,2196,3967,113.733,123.267,10,0,0,-1,109
46,3441,1401,134.267,148.733,10,0,0,-1,84
47,1606,536,129.2,142.8,10,0,0,-1,101
48,651,481,143.667,158.333,10,0,0,-1,123
49,958,3252,188.867,206.133,10,0,0,-1,81
