demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,515,664,213.8,229.2,10,0,0,-1,179.0
1,905,406,130.933,136.067,10,0,0,-1,345.0
2,590,235,133.0,135.0,10,0,0,-1,414.0
3,513,479,152.267,156.733,10,0,0,-1,454.0
4,504,861,206.867,221.133,10,0,0,-1,200.0
5,410,16,162.667,172.333,10,0,0,-1,306.0
6,157,983,199.133,209.867,10,0,0,-1,195.0
7,346,365,171.933,186.067,10,0,0,-1,169.0
8,758,885,146.667,159.333,10,0,0,-1,155.0
9,453,73,158.267,167.733,10,0,0,-1,203.0
10,559,77,202.467,213.533,10,0,0,-1,124.0
11,409,88,159.4,163.6,10,0,0,-1,130.0
12,263,955,168.2,183.8,10,0,0,-1,104.0
13,540,333,143.4,149.6,10,0,0,-1,190.0
14,155,821,255.4,271.6,10,0,0,-1,205.0
15,469,796,131.933,143.067,10,0,0,-1,522.0
16,87,693,265.667,277.333,10,0,0,-1,178.0
17,184,632,145.533,148.467,10,0,0,-1,457.0
18,509,206,220.467,229.533,10,0,0,-1,189.0
19,808,787,101.933,104.067,10,0,0,-1,193.0
20,176,581,139.267,142.733,10,0,0,-1,609.0
21,381,749,178.867,192.133,10,0,0,-1,161.0
22,980,802,216.733,234.267,10,0,0,-1,245.0
23,551,334,146.4,151.6,10,0,0,-1,324.0
24,475,727,144.867,151.133,10,0,0,-1,246.0
25,775,507,215.867,233.133,10,0,0,-1,169.0
26,136,567,173.0,182.0,10,0,0,-1,281.0
27,58,32,214.533,217.467,10,0,0,-1,475.0
28,531,227,226.067,242.933,10,0,0,-1,176.0
29,123,215,276.333,289.667,10,0,0,-1,201.0
30,297,204,147.8,154.2,10,0,0,-1,337.0
31,504,394,190.267,202.733,10,0,0,-1,97.0
32,230,594,191.467,204.533,10,0,0,-1,235.0
33,77,396,140.467,153.533,10,0,0,-1,141.0
34,430,70,103.533,104.467,10,0,0,-1,279.0
35,401,944,245.467,257.533,10,0,0,-1,122.0
36,686,687,163.4,172.6,10,0,0,-1,276.0
37,25,47,197.733,207.267,10,0,0,-1,348.0
38,805,736,133.4,143.6,10,0,0,-1,180.0
39,715,102,123.2,134.8,10,0,0,-1,251.0
40,637,788,215.267,227.733,10,0,0,-1,249.0
41,966,499,156.8,164.2,10,0,0,-1,161.0
42,543,411,216.067,226.933,10,0,0,-1,271.0
43,75,775,134.133,142.867,10,0,0,-1,345.0
44,920,356,195.2,211.8,10,0,0,-1,143.0
45,369,377,141.6,154.4,10,0,0,-1,145.0
