demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,2951,2879,139.467,143.533,10,0,0,-1,53
1,5834,1325,392.267,407.733,10,0,0,-1,63
2,134,2981,365.2,379.8,10,0,0,-1,68
3,4550,1025,289.8,301.2,10,0,0,-1,65
4,997,2396,394.867,411.133,10,0,0,-1,64
5,6810,6098,381.6,397.4,10,0,0,-1,53
6,1364,2586,379.733,394.267,10,0,0,-1,33
7,5806,2515,223.4,231.6,10,0,0,-1,78
8,2383,3737,403.467,420.533,10,0,0,-1,48
9,4015,987,339.733,353.267,10,0,0,-1,69
10,3564,7174,123.4,126.6,10,0,0,-1,158
11,7164,4529,272.8,283.2,10,0,0,-1,56
12,6043,7236,323.667,336.333,10,0,0,-1,62
13,4260,4304,388.267,403.733,10,0,0,-1,51
14,3465,1613,116.333,119.667,10,0,0,-1,138
15,7640,5800,315.8,329.2,10,0,0,-1,61
16,1346,4037,433.533,451.467,10,0,0,-1,65
17,4758,137,387.667,403.333,10,0,0,-1,51
18,7134,1366,433.6,451.4,10,0,0,-1,50
19,3082,6480,336.733,350.267,10,0,0,-1,52
20,6890,5904,434.533,452.467,10,0,0,-1,48
21,3844,5849,165.133,170.867,10,0,0,-1,98
22,4453,3493,419.667,437.333,10,0,0,-1,53
23,4340,5827,365.933,381.067,10,0,0,-1,46
24,736,7756,311.4,323.6,10,0,0,-1,72
25,2605,2657,333.733,347.267,10,0,0,-1,48
26,3993,4209,436.533,454.467,10,0,0,-1,34
27,2579,6439,274.067,283.933,10,0,0,-1,78
28,2211,3757,413.867,431.133,10,0,0,-1,43
29,947,3005,430.267,447.733,10,0,0,-1,55
30,3363,4644,321.467,334.533,10,0,0,-1,59
31,1277,22,421.2,437.8,10,0,0,-1,50
32,2147,2034,193.867,201.133,10,0,0,-1,67
33,4128,5688,252.2,261.8,10,0,0,-1,64
34,508,7166,393.6,410.4,10,0,0,-1,45
35,3201,2268,263.867,273.133,10,0,0,-1,77
36,1037,2689,373.333,388.667,10,0,0,-1,48
37,6838,3034,427.667,445.333,10,0,0,-1,51
38,7639,6177,312.067,324.933,10,0,0,-1,47
39,521,569,324.133,336.867,10,0,0,-1,59
40,7420,261,240.933,250.067,10,0,0,-1,57
41,4434,107,320.867,333.133,10,0,0,-1,45
42,2782,1975,375.733,390.267,10,0,0,-1,40
43,4282,6169,368.267,382.733,10,0,0,-1,62
44,5125,3827,429.133,445.867,10,0,0,-1,47
45,4870,2345,130.2,134.8,10,0,0,-1,110
46,2726,5245,307.733,319.267,10,0,0,-1,66
47,3247,7772,398.067,414.933,10,0,0,-1,55
48,5586,6843,325.067,338.933,10,0,0,-1,79
49,7805,7311,288.133,299.867,10,0,0,-1,55
