demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
17,1634,1994,102.8,104.4,10,1,0,0,47330
53,1080,1994,161.0,169.0,10,1,0,0,16000
62,526,1990,189.9,199.3,10,1,0,0,18000
77,1365,2039,179.5,188.5,10,1,0,0,21500
82,262,2005,194.0,204.0,10,1,0,0,19500
76,1275,2008,197.6,207.2,10,1,0,0,22000
94,254,2052,221.6,233.2,10,1,0,0,34332
29,391,2003,205.4,215.8,10,1,0,0,20500
56,1144,1990,203.0,213.0,10,1,0,0,24666
85,1285,2030,158.9,166.3,10,1,0,0,25166
59,713,2034,226.3,238.1,10,1,0,0,32332
71,807,1990,212.5,223.5,10,1,0,0,39998
37,1606,1990,198.4,208.8,10,1,0,0,20000
80,1536,2001,199.0,209.0,10,1,0,0,32332
61,638,2021,194.7,204.9,10,1,0,0,19000
75,509,1999,214.2,225.4,10,1,0,0,34832
73,444,1998,233.0,245.0,10,1,0,0,32332
74,414,1993,218.9,230.3,10,1,0,0,39998
57,352,1992,218.9,230.3,10,1,0,0,28166
96,738,2063,220.9,232.3,10,1,0,0,45164
90,679,2062,228.3,240.1,10,1,0,0,38498
40,342,1991,244.8,257.6,10,1,0,0,29166
31,79,2023,205.6,215.2,10,1,0,0,28166
60,1738,2035,240.2,251.4,10,1,0,0,60996
89,1454,2066,240.6,252.2,10,1,0,0,30166
50,1344,2003,232.0,244.0,10,1,0,0,28666
93,1012,2065,248.5,261.5,10,1,0,0,65662
26,1231,2011,231.0,243.0,10,1,0,0,37332
81,76,2004,226.5,237.5,10,1,0,0,29166
68,1385,2048,226.4,236.8,10,1,0,0,23000
27,1087,2022,259.5,272.5,10,1,0,0,47164
47,562,2046,229.0,241.0,10,1,0,0,23500
39,1821,2022,235.0,247.0,10,1,0,0,22000
32,977,2028,257.2,270.4,10,1,0,0,37332
51,174,2037,240.4,252.8,10,1,0,0,27666
34,1234,2019,245.7,257.9,10,1,0,0,47164
91,1283,2054,234.3,246.1,10,1,0,0,44998
78,1768,1992,234.7,246.9,10,1,0,0,30166
87,667,2065,247.5,260.5,10,1,0,0,48164
70,1468,2015,227.3,239.1,10,1,0,0,23000
88,1778,2052,286.5,301.5,10,1,0,0,50164
35,1584,2044,213.5,224.5,10,1,0,0,22000
66,80,2001,241.4,253.8,10,1,0,0,35332
58,1891,2022,242.8,255.6,10,1,0,0,35832
65,53,2048,230.0,242.0,10,1,0,0,31166
83,311,2008,272.7,286.9,10,1,0,0,42998
64,807,2021,239.1,251.7,10,1,0,0,44498
95,44,2063,258.6,272.2,10,1,0,0,45164
52,1027,2022,303.6,315.2,10,1,0,0,59996
54,1258,2001,246.4,258.8,10,1,0,0,35332
49,336,2022,246.5,259.5,10,1,0,0,48664
41,457,2015,275.1,287.7,10,1,0,0,51164
36,1210,2007,238.7,250.9,10,1,0,0,22000
44,1417,2022,267.6,281.2,10,1,0,0,39332
55,1584,2045,224.6,236.2,10,1,0,0,25500
38,1566,2021,272.4,286.8,10,1,0,0,44498
30,1046,2043,237.0,249.0,10,1,0,0,32166
67,825,1990,257.8,270.6,10,1,0,0,35332
86,1093,2057,230.3,242.1,10,1,0,0,21500
33,1164,2022,303.9,319.3,10,1,0,0,57830
45,510,2014,259.9,273.3,10,1,0,0,33666
25,469,309,289.5,304.5,10,1,0,0,59830
28,1091,2010,252.7,264.9,10,1,0,0,33166
