demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,413,864,315.667,327.333,10,0,0,-1,93.0
1,730,729,363.467,377.533,10,0,0,-1,91.0
2,796,572,301.333,312.667,10,0,0,-1,96.0
3,653,116,423.333,439.667,10,0,0,-1,67.0
4,199,236,424.0,441.0,10,0,0,-1,91.0
5,763,19,359.2,370.8,10,0,0,-1,102.0
6,280,284,416.067,432.933,10,0,0,-1,91.0
7,908,338,375.333,387.667,10,0,0,-1,100.0
8,816,205,351.267,364.733,10,0,0,-1,71.0
9,570,140,158.8,164.2,10,0,0,-1,98.0
10,177,735,398.867,414.133,10,0,0,-1,57.0
11,54,522,408.933,425.067,10,0,0,-1,58.0
12,69,756,344.467,358.533,10,0,0,-1,78.0
13,733,83,225.067,232.933,10,0,0,-1,126.0
14,121,320,389.333,404.667,10,0,0,-1,82.0
15,122,391,359.0,374.0,10,0,0,-1,84.0
16,755,707,137.4,140.6,10,0,0,-1,174.0
17,362,256,245.133,253.867,10,0,0,-1,69.0
18,519,7,77.0,78.0,10,0,0,-1,315.0
19,13,578,237.533,245.467,10,0,0,-1,91.0
20,263,802,278.0,288.0,10,0,0,-1,110.0
21,488,107,182.467,188.533,10,0,0,-1,86.0
22,915,47,244.533,253.467,10,0,0,-1,120.0
23,77,956,291.333,301.667,10,0,0,-1,63.0
24,534,244,421.867,438.133,10,0,0,-1,69.0
25,567,770,307.6,317.4,10,0,0,-1,88.0
26,947,782,420.6,437.4,10,0,0,-1,68.0
27,814,615,252.867,261.133,10,0,0,-1,98.0
28,720,144,97.0667,98.9333,10,0,0,-1,401.0
29,229,749,415.4,432.6,10,0,0,-1,82.0
30,108,558,434.8,452.2,10,0,0,-1,57.0
31,285,453,226.867,236.133,10,0,0,-1,118.0
32,967,790,198.933,204.067,10,0,0,-1,99.0
33,889,483,361.933,376.067,10,0,0,-1,96.0
34,86,937,150.867,155.133,10,0,0,-1,136.0
35,213,215,325.6,336.4,10,0,0,-1,111.0
36,334,50,211.933,217.067,10,0,0,-1,101.0
37,831,617,311.0,323.0,10,0,0,-1,92.0
38,710,449,312.133,323.867,10,0,0,-1,93.0
39,757,268,384.067,398.933,10,0,0,-1,87.0
40,774,90,400.4,417.6,10,0,0,-1,58.0
41,42,864,427.867,444.133,10,0,0,-1,79.0
42,810,142,283.4,293.6,10,0,0,-1,74.0
43,769,936,234.333,242.667,10,0,0,-1,81.0
44,173,806,239.533,247.467,10,0,0,-1,101.0
45,834,987,239.0,249.0,10,0,0,-1,103.0
46,671,926,319.933,333.067,10,0,0,-1,53.0
47,75,3,363.0,377.0,10,0,0,-1,84.0
48,217,151,283.867,295.133,10,0,0,-1,87.0
