demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,925,952,200.4,208.6,10,0,0,-1,67.0
1,1735,298,286.0,297.0,10,0,0,-1,54.0
2,639,607,165.667,171.333,10,0,0,-1,82.0
3,1218,1028,286.2,297.8,10,0,0,-1,52.0
4,1873,1214,272.267,282.733,10,0,0,-1,56.0
5,344,1214,315.667,328.333,10,0,0,-1,54.0
6,612,1416,202.267,209.733,10,0,0,-1,90.0
7,1141,289,316.4,328.6,10,0,0,-1,57.0
8,266,1294,331.0,344.0,10,0,0,-1,56.0
9,1979,324,325.333,338.667,10,0,0,-1,52.0
10,1886,653,423.8,441.2,10,0,0,-1,48.0
11,1344,1077,99.4,101.6,10,0,0,-1,187.0
12,839,1110,201.0,208.0,10,0,0,-1,66.0
13,1636,390,278.6,289.4,10,0,0,-1,65.0
14,692,781,285.333,296.667,10,0,0,-1,62.0
15,1028,12,336.333,349.667,10,0,0,-1,50.0
16,370,1677,374.333,389.667,10,0,0,-1,54.0
17,572,1168,348.0,362.0,10,0,0,-1,75.0
18,1956,1159,424.533,442.467,10,0,0,-1,41.0
19,1501,1741,347.733,361.267,10,0,0,-1,53.0
20,442,1549,385.333,400.667,10,0,0,-1,70.0
21,1784,440,237.0,246.0,10,0,0,-1,35.0
22,1317,1788,221.2,229.8,10,0,0,-1,56.0
23,211,1454,366.267,380.733,10,0,0,-1,58.0
24,941,876,294.6,305.4,10,0,0,-1,49.0
25,1496,1903,356.333,370.667,10,0,0,-1,54.0
26,1728,1570,374.4,389.6,10,0,0,-1,57.0
27,892,528,323.333,336.667,10,0,0,-1,68.0
28,1579,1156,241.333,250.667,10,0,0,-1,77.0
29,563,1371,238.867,248.133,10,0,0,-1,54.0
30,1480,463,174.4,180.6,10,0,0,-1,90.0
31,532,1246,355.8,370.2,10,0,0,-1,48.0
32,538,1480,227.133,235.867,10,0,0,-1,58.0
33,1376,1011,332.8,346.2,10,0,0,-1,55.0
34,1180,83,394.533,410.467,10,0,0,-1,55.0
35,291,1787,163.6,169.4,10,0,0,-1,75.0
36,531,310,407.0,424.0,10,0,0,-1,58.0
37,1189,1822,339.133,352.867,10,0,0,-1,58.0
38,448,0,230.4,238.6,10,0,0,-1,69.0
39,1830,1702,286.4,296.6,10,0,0,-1,64.0
40,185,1340,280.267,291.733,10,0,0,-1,60.0
41,1836,67,335.067,348.933,10,0,0,-1,58.0
42,623,1065,307.533,320.467,10,0,0,-1,66.0
43,1468,1198,211.4,218.6,10,0,0,-1,78.0
44,785,1011,327.067,339.933,10,0,0,-1,59.0
45,435,812,226.733,235.267,10,0,0,-1,53.0
46,778,67,391.533,408.467,10,0,0,-1,36.0
47,1806,1206,349.733,364.267,10,0,0,-1,61.0
48,1143,116,432.267,449.733,10,0,0,-1,43.0
