demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,3600,3407,100.4,343.6,0,1,30.4,2,0,374,70
0,3600,3407,404.4,748,0,1,30.4,2,0,374,70
0,600,1085,123.1,395.9,0,1,34.1,2,0,430,89
0,600,1085,464.1,860,0,1,34.1,2,0,430,89
0,2474,62,185.8,616.2,0,1,53.8,2,0,670,132
0,2474,62,723.8,1340,0,1,53.8,2,0,670,132
0,649,187,140.3,462.7,0,1,40.3,2,0,503,100
0,649,187,543.3,1006,0,1,40.3,2,0,503,100
0,2606,2052,148.7,322.3,0,1,21.7,2,0,344,127
0,2606,2052,365.7,688,0,1,21.7,2,0,344,127
0,1435,76,122.4,213.6,0,1,11.4,2,0,225,111
0,1435,76,236.4,450,0,1,11.4,2,0,225,111
0,1387,3705,96,360,0,1,33,2,0,393,63
0,1387,3705,426,786,0,1,33,2,0,393,63
0,36,543,171.6,536.4,0,1,45.6,2,0,582,126
0,36,543,627.6,1164,0,1,45.6,2,0,582,126
0,1,1644,101.4,320.6,0,1,27.4,2,0,348,74
0,1,1644,375.4,696,0,1,27.4,2,0,348,74
0,150,3166,76.3,270.7,0,1,24.3,2,0,295,52
0,150,3166,319.3,590,0,1,24.3,2,0,295,52
0,2987,346,210.2,651.8,0,1,55.2,2,0,707,155
0,2987,346,762.2,1414,0,1,55.2,2,0,707,155
0,3835,446,99.6,320.4,0,1,27.6,2,0,348,72
0,3835,446,375.6,696,0,1,27.6,2,0,348,72
0,3591,818,215.5,939.5,0,1,90.5,2,0,1030,125
0,3591,818,1120.5,2060,0,1,90.5,2,0,1030,125
0,173,2890,149.9,317.1,0,1,20.9,2,0,338,129
0,173,2890,358.9,676,0,1,20.9,2,0,338,129
0,3691,1813,118.1,326.9,0,1,26.1,2,0,353,92
0,3691,1813,379.1,706,0,1,26.1,2,0,353,92
0,74,3291,94,94,0,1,0,2,0,94,94
0,74,3291,94,188,0,1,0,2,0,94,94
0,1572,674,99.8,170.2,0,1,8.8,2,0,179,91
0,1572,674,187.8,358,0,1,8.8,2,0,179,91
0,729,398,89.7,311.3,0,1,27.7,2,0,339,62
0,729,398,366.7,678,0,1,27.7,2,0,339,62
0,1088,1378,131.4,254.6,0,1,15.4,2,0,270,116
0,1088,1378,285.4,540,0,1,15.4,2,0,270,116
0,585,3694,120.6,181.4,0,1,7.6,2,0,189,113
0,585,3694,196.6,378,0,1,7.6,2,0,189,113
0,3782,2020,131.2,444.8,0,1,39.2,2,0,484,92
0,3782,2020,523.2,968,0,1,39.2,2,0,484,92
0,123,1521,143.4,458.6,0,1,39.4,2,0,498,104
0,123,1521,537.4,996,0,1,39.4,2,0,498,104
0,2078,159,186.1,378.9,0,1,24.1,2,0,403,162
0,2078,159,427.1,806,0,1,24.1,2,0,403,162
0,2416,2431,179.1,643.9,0,1,58.1,2,0,702,121
0,2416,2431,760.1,1404,0,1,58.1,2,0,702,121
0,2155,2566,152.7,414.3,0,1,32.7,2,0,447,120
0,2155,2566,479.7,894,0,1,32.7,2,0,447,120
0,1598,1495,147.4,470.6,0,1,40.4,2,0,511,107
0,1598,1495,551.4,1022,0,1,40.4,2,0,511,107
0,2913,1785,148.6,545.4,0,1,49.6,2,0,595,99
0,2913,1785,644.6,1190,0,1,49.6,2,0,595,99
0,1941,2856,104,104,0,1,0,2,0,104,104
0,1941,2856,104,208,0,1,0,2,0,104,104
0,2603,2466,118.1,246.9,0,1,16.1,2,0,263,102
0,2603,2466,279.1,526,0,1,16.1,2,0,263,102
0,2098,2646,136.2,393.8,0,1,32.2,2,0,426,104
0,2098,2646,458.2,852,0,1,32.2,2,0,426,104
