demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,6796,620,0,327.5,0,1,1,2,78,-1,241,131,1,19658,1,5644
1,3267,3575,0,307.5,0,1,1,2,96,-1,512,123,1,18558,1,5259
2,6736,8748,0,222.5,0,1,1,2,152,-1,317,89,1,18340,1,5677
3,2853,8289,0,255.0,0,1,1,2,197,-1,367,102,1,19060,1,5381
4,6905,3821,0,302.5,0,1,1,2,139,-1,491,121,1,18307,1,5165
5,4022,2349,0,262.5,0,1,1,2,149,-1,303,105,1,18353,1,5306
6,8769,8109,0,255.0,0,1,1,2,150,-1,287,102,1,18399,1,5263
7,2487,3869,0,280.0,0,1,1,2,160,-1,893,112,1,19273,1,5202
8,2569,5236,0,267.5,0,1,1,2,147,-1,215,107,1,18506,1,5455
9,8364,4030,0,287.5,0,1,1,2,70,-1,141,115,1,18566,1,5036
10,3004,2384,0,347.5,0,1,1,2,151,-1,411,139,1,18285,1,5185
11,2091,9670,0,327.5,0,1,1,2,157,-1,387,131,1,18113,1,5501
12,8648,4705,0,240.0,0,1,1,2,188,-1,416,96,1,18492,1,5447
13,8832,5444,0,277.5,0,1,1,2,155,-1,462,111,1,18553,1,5260
14,5325,2099,0,432.5,0,1,1,2,126,-1,558,173,1,18309,1,5310
15,5372,2061,0,240.0,0,1,1,2,177,-1,660,96,1,18071,1,5293
16,7200,4577,0,347.5,0,1,1,2,113,-1,422,139,1,18272,1,5339
17,6703,457,0,387.5,0,1,1,2,116,-1,439,155,1,18530,1,5569
18,9158,3520,0,207.5,0,1,1,2,140,-1,334,83,1,18316,1,5429
19,5187,161,0,270.0,0,1,1,2,134,-1,305,108,1,18276,1,5128
20,1698,4026,0,277.5,0,1,1,2,114,-1,504,111,1,18078,1,5320
21,382,4267,0,247.5,0,1,1,2,170,-1,291,99,1,18714,1,5117
22,5614,5099,0,267.5,0,1,1,2,142,-1,300,107,1,18191,1,5719
23,4649,8619,0,202.5,0,1,1,2,151,-1,308,81,1,18258,1,5261
24,3835,7496,0,295.0,0,1,1,2,137,-1,548,118,1,18301,1,5189
25,6712,2279,0,312.5,0,1,1,2,177,-1,694,125,1,18991,1,5238
26,3518,1712,0,352.5,0,1,1,2,147,-1,434,141,1,18713,1,5715
