hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
80,328,465,209.2,218.4,10,0,0,-1,32332,5,65,46
80001,328,465,50.75,60.25,10,0,0,-1,32332,3,65,46
80002,328,465,69.75,79.25,10,0,0,-1,32332,5,65,46
79,45,463,222.2,233.4,10,0,0,-1,29000,5,71,56
79001,45,463,59.75,67.25,10,0,0,-1,29000,3,71,56
79002,45,463,74.75,82.25,10,0,0,-1,29000,5,71,56
39,160,463,251.8,264.6,10,0,0,-1,35666,5,79,64
39001,160,463,67.75,75.25,10,0,0,-1,35666,3,79,64
39002,160,463,82.75,90.25,10,0,0,-1,35666,5,79,64
35,420,465,212.4,222.8,10,0,0,-1,40498,5,52,52
35001,420,465,52,52,10,0,0,-1,40498,3,52,52
35002,420,465,52,52,10,0,0,-1,40498,5,52,52
15,179,464,196.3,206.1,10,0,0,-1,21500,5,64,49
15001,179,464,52.75,60.25,10,0,0,-1,21500,3,64,49
15002,179,464,67.75,75.25,10,0,0,-1,21500,5,64,49
14,204,464,238.7,250.9,10,0,0,-1,33332,5,74,61
14001,204,464,64.25,70.75,10,0,0,-1,33332,3,74,61
14002,204,464,77.25,83.75,10,0,0,-1,33332,5,74,61
42,179,473,203.7,213.9,10,0,0,-1,23000,5,66,51
42001,179,473,54.75,62.25,10,0,0,-1,23000,3,66,51
42002,179,473,69.75,77.25,10,0,0,-1,23000,5,66,51
73,179,473,203.7,213.9,10,0,0,-1,23000,5,66,51
73001,179,473,54.75,62.25,10,0,0,-1,23000,3,66,51
73002,179,473,69.75,77.25,10,0,0,-1,23000,5,66,51
110,118,464,218.1,228.7,10,0,0,-1,34332,5,90,53
110001,118,464,62.25,80.75,10,0,0,-1,34332,3,90,53
110002,118,464,99.25,117.75,10,0,0,-1,34332,5,90,53
21,431,468,209.5,220.5,10,0,0,-1,27166,5,55,55
21001,431,468,55,55,10,0,0,-1,27166,3,55,55
21002,431,468,55,55,10,0,0,-1,27166,5,55,55
127,203,478,221.9,233.3,10,0,0,-1,27666,5,68,57
127001,203,478,59.75,65.25,10,0,0,-1,27666,3,68,57
127002,203,478,70.75,76.25,10,0,0,-1,27666,5,68,57
50,2,464,207.4,217.8,10,0,0,-1,29166,5,67,52
50001,2,464,55.75,63.25,10,0,0,-1,29166,3,67,52
50002,2,464,70.75,78.25,10,0,0,-1,29166,5,67,52
118,446,465,231.7,243.9,10,0,0,-1,30166,5,67,61
118001,446,465,62.5,65.5,10,0,0,-1,30166,3,67,61
118002,446,465,68.5,71.5,10,0,0,-1,30166,5,67,61
102,292,467,207,217,10,0,0,-1,22000,5,72,50
102001,292,467,55.5,66.5,10,0,0,-1,22000,3,72,50
102002,292,467,77.5,88.5,10,0,0,-1,22000,5,72,50
36,394,468,185.6,195.2,10,0,0,-1,19500,5,56,48
36001,394,468,50,54,10,0,0,-1,19500,3,56,48
36002,394,468,58,62,10,0,0,-1,19500,5,56,48
122,75,466,209.5,220.5,10,0,0,-1,43998,5,71,55
122001,75,466,59,67,10,0,0,-1,43998,3,71,55
122002,75,466,75,83,10,0,0,-1,43998,5,71,55
84,446,465,231.7,243.9,10,0,0,-1,30166,5,67,61
84001,446,465,62.5,65.5,10,0,0,-1,30166,3,67,61
84002,446,465,68.5,71.5,10,0,0,-1,30166,5,67,61
95,141,477,226.9,238.3,10,0,0,-1,45498,5,73,57
95001,141,477,61,69,10,0,0,-1,45498,3,73,57
95002,141,477,77,85,10,0,0,-1,45498,5,73,57
66,279,464,222.2,233.4,10,0,0,-1,35832,5,71,56
66001,279,464,59.75,67.25,10,0,0,-1,35832,3,71,56
66002,279,464,74.75,82.25,10,0,0,-1,35832,5,71,56
99,251,468,191,201,10,0,0,-1,30666,5,56,50
99001,251,468,51.5,54.5,10,0,0,-1,30666,3,56,50
99002,251,468,57.5,60.5,10,0,0,-1,30666,5,56,50
132,328,469,222.5,233.5,10,0,0,-1,33332,5,74,55
132001,328,469,59.75,69.25,10,0,0,-1,33332,3,74,55
132002,328,469,78.75,88.25,10,0,0,-1,33332,5,74,55
44,143,474,216.2,227.4,10,0,0,-1,33166,5,61,56
44001,143,474,57.25,59.75,10,0,0,-1,33166,3,61,56
44002,143,474,62.25,64.75,10,0,0,-1,33166,5,61,56
19,76,477,205.8,216.6,10,0,0,-1,51164,5,60,54
19001,76,477,55.5,58.5,10,0,0,-1,51164,3,60,54
19002,76,477,61.5,64.5,10,0,0,-1,51164,5,60,54
1,187,468,135.6,136.8,10,0,0,-1,63828,3,138,126
1001,187,468,129,135,10,0,0,-1,63828,3,138,126
1002,187,468,141,147,10,0,0,-1,63828,5,138,126
62,257,465,231.7,243.9,10,0,0,-1,38332,5,67,61
62001,257,465,62.5,65.5,10,0,0,-1,38332,3,67,61
62002,257,465,68.5,71.5,10,0,0,-1,38332,5,67,61
31,36,467,218.5,229.5,10,0,0,-1,32166,5,70,55
31001,36,467,58.75,66.25,10,0,0,-1,32166,3,70,55
31002,36,467,73.75,81.25,10,0,0,-1,32166,5,70,55
2,187,466,123.6,124.8,10,0,0,-1,64828,3,136,114
2001,187,466,119.5,130.5,10,0,0,-1,64828,3,136,114
2002,187,466,141.5,152.5,10,0,0,-1,64828,5,136,114
60,260,477,250.2,263.4,10,0,0,-1,50664,5,72,66
60001,260,477,67.5,70.5,10,0,0,-1,50664,3,72,66
60002,260,477,73.5,76.5,10,0,0,-1,50664,5,72,66
34,428,477,184,192,10,0,0,-1,23166,5,76,40
34001,428,477,49,67,10,0,0,-1,23166,3,76,40
34002,428,477,85,103,10,0,0,-1,23166,5,76,40
98,3,465,231.7,243.9,10,0,0,-1,38332,5,82,61
98001,3,465,66.25,76.75,10,0,0,-1,38332,3,82,61
98002,3,465,87.25,97.75,10,0,0,-1,38332,5,82,61
82,145,466,220.6,232.2,10,0,0,-1,26500,5,64,58
82001,145,466,59.5,62.5,10,0,0,-1,26500,3,64,58
82002,145,466,65.5,68.5,10,0,0,-1,26500,5,64,58
25,424,477,170.4,178.8,10,0,0,-1,19500,5,57,42
25001,424,477,45.75,53.25,10,0,0,-1,19500,3,57,42
25002,424,477,60.75,68.25,10,0,0,-1,19500,5,57,42
40,13,466,220.6,232.2,10,0,0,-1,26000,5,64,58
40001,13,466,59.5,62.5,10,0,0,-1,26000,3,64,58
40002,13,466,65.5,68.5,10,0,0,-1,26000,5,64,58
116,24,478,236.7,248.9,10,0,0,-1,30666,5,72,61
116001,24,478,63.75,69.25,10,0,0,-1,30666,3,72,61
116002,24,478,74.75,80.25,10,0,0,-1,30666,5,72,61
112,367,468,236.7,248.9,10,0,0,-1,23500,5,66,61
112001,367,468,62.25,64.75,10,0,0,-1,23500,3,66,61
112002,367,468,67.25,69.75,10,0,0,-1,23500,5,66,61
24,169,466,228,240,10,0,0,-1,33166,5,66,60
24001,169,466,61.5,64.5,10,0,0,-1,33166,3,66,60
24002,169,466,67.5,70.5,10,0,0,-1,33166,5,66,60
134,191,465,250.2,263.4,10,0,0,-1,40832,5,72,66
134001,191,465,67.5,70.5,10,0,0,-1,40832,3,72,66
134002,191,465,73.5,76.5,10,0,0,-1,40832,5,72,66
90,194,465,224.3,236.1,10,0,0,-1,32332,5,65,59
90001,194,465,60.5,63.5,10,0,0,-1,32332,3,65,59
90002,194,465,66.5,69.5,10,0,0,-1,32332,5,65,59
13,100,466,224.3,236.1,10,0,0,-1,33166,5,65,59
13001,100,466,60.5,63.5,10,0,0,-1,33166,3,65,59
13002,100,466,66.5,69.5,10,0,0,-1,33166,5,65,59
88,383,477,197.7,207.9,10,0,0,-1,29666,5,60,51
88001,383,477,53.25,57.75,10,0,0,-1,29666,3,60,51
88002,383,477,62.25,66.75,10,0,0,-1,29666,5,60,51
103,190,476,295.4,309.8,10,0,0,-1,48998,5,101,72
103001,190,476,79.25,93.75,10,0,0,-1,48998,3,101,72
103002,190,476,108.25,122.75,10,0,0,-1,48998,5,101,72
20000,328,476,90.8,93.9,10,0,0,-1,32998,3,97,66
20000001,328,476,73.75,89.25,10,0,0,-1,32998,3,97,66
20000002,328,476,104.75,120.25,10,0,0,-1,32998,5,97,66
37,417,478,290.9,306.3,10,0,0,-1,74828,5,83,77
37001,417,478,78.5,81.5,10,0,0,-1,74828,3,83,77
37002,417,478,84.5,87.5,10,0,0,-1,74828,5,83,77
96,2,470,229.6,241.2,10,0,0,-1,33166,5,73,58
96001,2,470,61.75,69.25,10,0,0,-1,33166,3,73,58
96002,2,470,76.75,84.25,10,0,0,-1,33166,5,73,58
45,339,465,256.8,269.6,10,0,0,-1,40832,5,84,64
45001,339,465,69,79,10,0,0,-1,40832,3,84,64
45002,339,465,89,99,10,0,0,-1,40832,5,84,64
29,229,468,239.1,251.7,10,0,0,-1,35166,5,69,63
29001,229,468,64.5,67.5,10,0,0,-1,35166,3,69,63
29002,229,468,70.5,73.5,10,0,0,-1,35166,5,69,63
107,380,468,251.5,264.5,10,0,0,-1,31666,5,70,65
107001,380,468,66.25,68.75,10,0,0,-1,31666,3,70,65
107002,380,468,71.25,73.75,10,0,0,-1,31666,5,70,65
105,340,465,286.4,300.8,10,0,0,-1,48998,5,92,72
105001,340,465,77,87,10,0,0,-1,48998,3,92,72
105002,340,465,97,107,10,0,0,-1,48998,5,92,72
128,355,463,337.3,355.1,10,0,0,-1,64498,5,89,89
128001,355,463,89,89,10,0,0,-1,64498,3,89,89
128002,355,463,89,89,10,0,0,-1,64498,5,89,89
58,135,471,266.6,280.2,10,0,0,-1,37166,5,83,68
58001,135,471,71.75,79.25,10,0,0,-1,37166,3,83,68
58002,135,471,86.75,94.25,10,0,0,-1,37166,5,83,68
63,235,465,246.5,259.5,10,0,0,-1,55664,5,86,65
63001,235,465,70.25,80.75,10,0,0,-1,55664,3,86,65
63002,235,465,91.25,101.75,10,0,0,-1,55664,5,86,65
133,379,465,276.1,290.7,10,0,0,-1,43832,5,79,73
133001,379,465,74.5,77.5,10,0,0,-1,43832,3,79,73
133002,379,465,80.5,83.5,10,0,0,-1,43832,5,79,73
120,216,463,348,366,10,0,0,-1,70664,5,105,90
120001,216,463,93.75,101.25,10,0,0,-1,70664,3,105,90
120002,216,463,108.75,116.25,10,0,0,-1,70664,5,105,90
135,2,468,280,294,10,0,0,-1,36166,5,85,70
135001,2,468,73.75,81.25,10,0,0,-1,36166,3,85,70
135002,2,468,88.75,96.25,10,0,0,-1,36166,5,85,70
51,170,465,253.9,267.3,10,0,0,-1,43332,5,73,67
51001,170,465,68.5,71.5,10,0,0,-1,43332,3,73,67
