demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,0,456,0,85.0,0,1,1,2,100,-1,108,34,1,3048,1,615
1,839,813,0,157.5,0,1,1,2,37,-1,136,63,1,2655,1,569
2,667,820,0,107.5,0,1,1,2,105,-1,370,43,1,2621,1,557
3,658,799,0,92.5,0,1,1,2,73,-1,274,37,1,2644,1,636
4,560,687,0,72.5,0,1,1,2,94,-1,233,29,1,2622,1,597
5,526,106,0,102.5,0,1,1,2,83,-1,551,41,1,2656,1,651
6,433,478,0,50.0,0,1,1,2,191,-1,136,20,1,2611,1,647
7,530,88,0,77.5,0,1,1,2,181,-1,447,31,1,2702,1,655
8,712,80,0,87.5,0,1,1,2,127,-1,423,35,1,2629,1,627
9,401,231,0,100.0,0,1,1,2,125,-1,646,40,1,2673,1,732
10,921,988,0,67.5,0,1,1,2,120,-1,379,27,1,2946,1,629
11,396,193,0,102.5,0,1,1,2,36,-1,92,41,1,2661,1,583
12,303,317,0,85.0,0,1,1,2,60,-1,279,34,1,2651,1,621
13,125,690,0,95.0,0,1,1,2,92,-1,329,38,1,2659,1,645
14,510,126,0,110.0,0,1,1,2,115,-1,319,44,1,2632,1,669
15,944,422,0,127.5,0,1,1,2,54,-1,454,51,1,2624,1,586
16,166,471,0,132.5,0,1,1,2,77,-1,250,53,1,2742,1,587
17,529,131,0,45.0,0,1,1,2,188,-1,506,18,1,2622,1,606
18,319,314,0,97.5,0,1,1,2,82,-1,601,39,1,2620,1,585
19,962,485,0,90.0,0,1,1,2,71,-1,272,36,1,2685,1,622
20,720,492,0,125.0,0,1,1,2,98,-1,450,50,1,2617,1,581
21,925,784,0,127.5,0,1,1,2,95,-1,230,51,1,2729,1,629
22,924,327,0,90.0,0,1,1,2,61,-1,261,36,1,2612,1,548
23,15,197,0,82.5,0,1,1,2,50,-1,67,33,1,2623,1,534
24,667,412,0,87.5,0,1,1,2,76,-1,224,35,1,2604,1,679
25,390,322,0,92.5,0,1,1,2,34,-1,108,37,1,2608,1,561
