demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,2372,903,0,182.5,0,1,1,2,106,-1,190,73,1,9024,1,3114
1,1058,727,0,125.0,0,1,1,2,61,-1,301,50,1,7785,1,2843
2,951,1309,0,122.5,0,1,1,2,54,-1,87,49,1,7563,1,2854
3,1007,457,0,165.0,0,1,1,2,65,-1,575,66,1,7584,1,2814
4,2852,3358,0,180.0,0,1,1,2,142,-1,556,72,1,8348,1,3068
5,3898,3490,0,155.0,0,1,1,2,115,-1,408,62,1,7630,1,2852
6,2256,525,0,125.0,0,1,1,2,58,-1,234,50,1,7656,1,2828
7,1542,3283,0,175.0,0,1,1,2,142,-1,311,70,1,7598,1,2820
8,2813,3086,0,152.5,0,1,1,2,103,-1,484,61,1,7572,1,2789
9,2746,3342,0,192.5,0,1,1,2,122,-1,228,77,1,7552,1,2771
10,971,1425,0,112.5,0,1,1,2,122,-1,182,45,1,7475,1,2876
11,2166,1066,0,162.5,0,1,1,2,125,-1,404,65,1,7504,1,2988
12,3357,3044,0,95.0,0,1,1,2,234,-1,436,38,1,7497,1,2816
13,2724,1729,0,182.5,0,1,1,2,113,-1,232,73,1,7473,1,2819
14,3947,134,0,92.5,0,1,1,2,146,-1,365,37,1,7462,1,2838
15,1795,3815,0,122.5,0,1,1,2,124,-1,196,49,1,7571,1,2882
16,3525,3655,0,130.0,0,1,1,2,110,-1,170,52,1,7413,1,2774
17,3025,3424,0,102.5,0,1,1,2,99,-1,244,41,1,7420,1,2729
18,3497,1633,0,205.0,0,1,1,2,98,-1,311,82,1,7909,1,3171
19,301,1039,0,122.5,0,1,1,2,190,-1,448,49,1,7450,1,3177
20,1269,3114,0,122.5,0,1,1,2,158,-1,526,49,1,8233,1,2958
21,478,15,0,122.5,0,1,1,2,175,-1,451,49,1,7430,1,2759
22,2456,2821,0,130.0,0,1,1,2,146,-1,506,52,1,7509,1,2972
23,2751,3779,0,120.0,0,1,1,2,97,-1,224,48,1,7404,1,2731
24,599,917,0,150.0,0,1,1,2,110,-1,563,60,1,7615,1,2911
25,846,3956,0,150.0,0,1,1,2,144,-1,224,60,1,7673,1,2846
