LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,1296,0,38,10000,81,0,
1,1296,0,0,30,10000,77,0,
2,0,1460,0,21,10000,63,0,
3,1460,0,0,1,10000,9,0,
4,0,1512,0,27,10000,69,0,
5,1512,0,0,59,10000,13,0,
6,0,1543,0,8,10000,16,0,
7,1543,0,0,41,10000,31,0,
8,0,1885,0,97,10000,5,0,
9,1885,0,0,33,10000,3,0,
10,0,2067,0,71,10000,50,0,
11,2067,0,0,1,10000,98,0,
12,0,3117,0,63,10000,6,0,
13,3117,0,0,74,10000,92,0,
14,0,3148,0,79,10000,9,0,
15,3148,0,0,79,10000,84,0,
16,0,5598,0,79,10000,11,0,
17,5598,0,0,23,10000,12,0,
18,0,8570,0,23,10000,64,0,
19,8570,0,0,99,10000,65,0,
20,1,1294,0,9,10000,25,0,
21,1294,1,0,81,10000,30,0,
22,1,1346,0,40,10000,83,0,
23,1346,1,0,80,10000,43,0,
24,1,1629,0,6,10000,72,0,
25,1629,1,0,3,10000,9,0,
26,1,2145,0,2,10000,23,0,
27,2145,1,0,99,10000,82,0,
28,1,2401,0,89,10000,46,0,
29,2401,1,0,40,10000,23,0,
30,1,2616,0,45,10000,14,0,
31,2616,1,0,19,10000,16,0,
32,1,4548,0,91,10000,70,0,
33,4548,1,0,72,10000,76,0,
34,1,5762,0,70,10000,11,0,
35,5762,1,0,22,10000,57,0,
36,1,5786,0,29,10000,84,0,
37,5786,1,0,39,10000,35,0,
38,1,6794,0,31,10000,97,0,
39,6794,1,0,95,10000,70,0,
40,1,7379,0,97,10000,86,0,
41,7379,1,0,86,10000,36,0,
42,2,128,0,16,10000,92,0,
43,128,2,0,7,10000,76,0,
44,2,2578,0,76,10000,71,0,
45,2578,2,0,28,10000,42,0,
46,2,4677,0,7,10000,25,0,
47,4677,2,0,27,10000,77,0,
48,2,7336,0,46,10000,72,0,
49,7336,2,0,77,10000,93,0,
50,2,8941,0,57,10000,80,0,
51,8941,2,0,36,10000,37,0,
52,3,273,0,91,10000,58,0,
53,273,3,0,96,10000,75,0,
54,3,282,0,93,10000,62,0,
55,282,3,0,58,10000,31,0,
56,3,1630,0,66,10000,43,0,
57,1630,3,0,90,10000,59,0,
58,3,2461,0,29,10000,12,0,
59,2461,3,0,49,10000,71,0,
60,3,4000,0,1,10000,9,0,
61,4000,3,0,21,10000,76,0,
62,3,5485,0,82,10000,79,0,
