demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,415,1996,0,60.0,0,1,1,2,109,-1,165,24,1,7521,1,1655
1,1815,481,0,80.0,0,1,1,2,100,-1,211,32,1,6430,1,1534
2,1387,572,0,107.5,0,1,1,2,62,-1,341,43,1,6383,1,1277
3,1703,166,0,130.0,0,1,1,2,81,-1,229,52,1,6350,1,1484
4,1381,1202,0,110.0,0,1,1,2,76,-1,514,44,1,6313,1,1256
5,907,560,0,100.0,0,1,1,2,96,-1,283,40,1,5909,1,1315
6,332,304,0,85.0,0,1,1,2,133,-1,170,34,1,5949,1,1200
7,419,457,0,90.0,0,1,1,2,124,-1,118,36,1,5955,1,1238
8,861,155,0,97.5,0,1,1,2,92,-1,257,39,1,5983,1,1317
9,1837,1996,0,122.5,0,1,1,2,69,-1,349,49,1,6056,1,1176
10,1782,940,0,87.5,0,1,1,2,78,-1,165,35,1,5947,1,1163
11,321,1089,0,117.5,0,1,1,2,86,-1,463,47,1,5937,1,1294
12,1380,260,0,80.0,0,1,1,2,96,-1,491,32,1,6097,1,1234
13,1376,148,0,125.0,0,1,1,2,78,-1,187,50,1,6069,1,1409
14,256,1191,0,75.0,0,1,1,2,146,-1,254,30,1,6019,1,1408
15,629,1643,0,92.5,0,1,1,2,92,-1,247,37,1,6009,1,1240
16,115,685,0,100.0,0,1,1,2,92,-1,433,40,1,5897,1,1183
17,161,1122,0,100.0,0,1,1,2,98,-1,557,40,1,5990,1,1530
18,965,1895,0,55.0,0,1,1,2,186,-1,206,22,1,5887,1,1399
19,324,347,0,75.0,0,1,1,2,87,-1,467,30,1,5803,1,1424
20,1520,1584,0,100.0,0,1,1,2,88,-1,551,40,1,5927,1,1362
21,1259,1852,0,75.0,0,1,1,2,198,-1,404,30,1,5933,1,1352
22,1888,30,0,95.0,0,1,1,2,171,-1,563,38,1,5956,1,1425
23,662,1102,0,110.0,0,1,1,2,109,-1,279,44,1,6168,1,1336
24,538,851,0,72.5,0,1,1,2,107,-1,215,29,1,5878,1,1221
25,1098,320,0,92.5,0,1,1,2,144,-1,362,37,1,5935,1,1409
26,144,1419,0,97.5,0,1,1,2,122,-1,630,39,1,6006,1,1290
27,1410,1524,0,130.0,0,1,1,2,66,-1,382,52,1,5938,1,1570
