demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,8577,2267,166.667,183.333,10,0,0,-1,123
1,7409,7990,144.667,158.333,10,0,0,-1,86
2,661,9993,65.8,67.2,10,0,0,-1,626
3,8147,8952,95.8,106.2,10,0,0,-1,177
4,6984,8538,155.267,168.733,10,0,0,-1,148
5,5946,3275,140.933,156.067,10,0,0,-1,158
6,4803,4850,163.933,178.067,10,0,0,-1,98
7,317,4218,140.733,153.267,10,0,0,-1,125
8,5930,792,179.933,196.067,10,0,0,-1,132
9,6380,5701,179.333,195.667,10,0,0,-1,133
10,271,5593,215.067,230.933,10,0,0,-1,101
11,5708,9802,140.0,154.0,10,0,0,-1,59
12,1773,6570,169.333,184.667,10,0,0,-1,120
13,9598,4995,104.2,111.8,10,0,0,-1,243
14,2082,1626,170.267,187.733,10,0,0,-1,130
15,6878,2864,75.6667,83.3333,10,0,0,-1,272
16,4663,3492,147.267,158.733,10,0,0,-1,167
17,919,6141,170.8,186.2,10,0,0,-1,100
18,8855,8909,154.733,169.267,10,0,0,-1,86
19,2140,3919,117.2,130.8,10,0,0,-1,154
20,5814,2569,190.6,208.4,10,0,0,-1,81
21,1923,3633,88.8667,93.1333,10,0,0,-1,242
22,8083,9552,124.267,126.733,10,0,0,-1,326
23,6786,1950,141.0,152.0,10,0,0,-1,127
24,1559,3922,158.333,170.667,10,0,0,-1,164
25,8037,6088,154.733,168.267,10,0,0,-1,110
26,4652,6651,177.0,195.0,10,0,0,-1,110
27,6276,8585,120.133,130.867,10,0,0,-1,153
28,9545,6400,112.467,121.533,10,0,0,-1,132
29,8145,7327,108.333,114.667,10,0,0,-1,228
30,8402,9369,135.133,147.867,10,0,0,-1,157
31,8788,256,79.0,82.0,10,0,0,-1,344
32,439,7401,176.2,192.8,10,0,0,-1,128
33,1698,0,121.0,130.0,10,0,0,-1,212
34,7771,3652,135.8,146.2,10,0,0,-1,172
35,6478,528,113.333,121.667,10,0,0,-1,191
36,4702,4762,70.9333,74.0667,10,0,0,-1,459
37,6631,4672,178.267,195.733,10,0,0,-1,159
38,8174,1963,154.4,168.6,10,0,0,-1,155
39,2064,2636,101.467,108.533,10,0,0,-1,276
40,6338,3474,174.533,192.467,10,0,0,-1,132
41,4181,366,85.6,91.4,10,0,0,-1,218
42,6671,7207,142.333,152.667,10,0,0,-1,196
43,6137,7427,174.533,191.467,10,0,0,-1,125
44,4795,3482,164.6,182.4,10,0,0,-1,102
45,5593,2393,155.133,165.867,10,0,0,-1,178
46,9176,3223,183.133,200.867,10,0,0,-1,99
47,5986,3094,90.4,95.6,10,0,0,-1,281
48,2071,2345,113.333,124.667,10,0,0,-1,174
49,4601,9585,116.0,125.0,10,0,0,-1,125
