demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,4153,4754,63.3,113.7,0,1,6.3,2,0,120,57
0,4153,4754,126.3,240,0,1,6.3,2,0,120,57
0,4353,961,97,465,0,1,46,2,0,511,51
0,4353,961,557,1022,0,1,46,2,0,511,51
0,4039,3872,104.9,432.1,0,1,40.9,2,0,473,64
0,4039,3872,513.9,946,0,1,40.9,2,0,473,64
0,800,5717,98.8,369.2,0,1,33.8,2,0,403,65
0,800,5717,436.8,806,0,1,33.8,2,0,403,65
0,4025,5438,68,164,0,1,12,2,0,176,56
0,4025,5438,188,352,0,1,12,2,0,176,56
0,979,1607,84.5,280.5,0,1,24.5,2,0,305,60
0,979,1607,329.5,610,0,1,24.5,2,0,305,60
0,737,726,94.9,430.1,0,1,41.9,2,0,472,53
0,737,726,513.9,944,0,1,41.9,2,0,472,53
0,1882,2062,105.2,370.8,0,1,33.2,2,0,404,72
0,1882,2062,437.2,808,0,1,33.2,2,0,404,72
0,4211,4144,99.5,351.5,0,1,31.5,2,0,383,68
0,4211,4144,414.5,766,0,1,31.5,2,0,383,68
0,2381,2034,107.2,500.8,0,1,49.2,2,0,550,58
0,2381,2034,599.2,1100,0,1,49.2,2,0,550,58
0,4888,4939,88.6,413.4,0,1,40.6,2,0,454,48
0,4888,4939,494.6,908,0,1,40.6,2,0,454,48
0,2087,183,97.2,418.8,0,1,40.2,2,0,459,57
0,2087,183,499.2,918,0,1,40.2,2,0,459,57
0,665,5800,96.1,448.9,0,1,44.1,2,0,493,52
0,665,5800,537.1,986,0,1,44.1,2,0,493,52
0,1621,453,89.6,262.4,0,1,21.6,2,0,284,68
0,1621,453,305.6,568,0,1,21.6,2,0,284,68
0,2601,175,114.1,482.9,0,1,46.1,2,0,529,68
0,2601,175,575.1,1058,0,1,46.1,2,0,529,68
0,4852,1106,93.5,337.5,0,1,30.5,2,0,368,63
0,4852,1106,398.5,736,0,1,30.5,2,0,368,63
0,5281,3205,71,175,0,1,13,2,0,188,58
0,5281,3205,201,376,0,1,13,2,0,188,58
0,2068,3320,88.6,381.4,0,1,36.6,2,0,418,52
0,2068,3320,454.6,836,0,1,36.6,2,0,418,52
0,1078,3220,90,402,0,1,39,2,0,441,51
0,1078,3220,480,882,0,1,39,2,0,441,51
0,3389,5455,118.5,410.5,0,1,36.5,2,0,447,82
0,3389,5455,483.5,894,0,1,36.5,2,0,447,82
0,2658,4721,74.5,270.5,0,1,24.5,2,0,295,50
0,2658,4721,319.5,590,0,1,24.5,2,0,295,50
0,1063,3747,108.5,424.5,0,1,39.5,2,0,464,69
0,1063,3747,503.5,928,0,1,39.5,2,0,464,69
0,5447,2945,82.5,302.5,0,1,27.5,2,0,330,55
0,5447,2945,357.5,660,0,1,27.5,2,0,330,55
0,5809,4011,91.6,384.4,0,1,36.6,2,0,421,55
0,5809,4011,457.6,842,0,1,36.6,2,0,421,55
0,1441,2543,74.7,232.3,0,1,19.7,2,0,252,55
0,1441,2543,271.7,504,0,1,19.7,2,0,252,55
0,45,681,88.7,438.3,0,1,43.7,2,0,482,45
0,45,681,525.7,964,0,1,43.7,2,0,482,45
0,1482,2132,74.6,327.4,0,1,31.6,2,0,359,43
0,1482,2132,390.6,718,0,1,31.6,2,0,359,43
0,865,2499,117.4,488.6,0,1,46.4,2,0,535,71
0,865,2499,581.4,1070,0,1,46.4,2,0,535,71
0,1932,2486,87.5,307.5,0,1,27.5,2,0,335,60
0,1932,2486,362.5,670,0,1,27.5,2,0,335,60
0,2952,4533,85.2,262.8,0,1,22.2,2,0,285,63
0,2952,4533,307.2,570,0,1,22.2,2,0,285,63
