demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
65,138,472,179.2,188.4,10,1,0,0,34332
1,38,451,120.2,121.1,10,1,0,0,33332
49,230,460,197.7,207.9,10,1,0,0,20500
122,142,466,203.3,213.1,10,1,0,0,29666
147,337,459,277.1,291.7,10,1,0,0,55664
52,421,474,224.6,236.2,10,1,0,0,33166
34,390,475,236.4,248.8,10,1,0,0,29166
74,390,475,236.4,248.8,10,1,0,0,29166
100,6,465,204.0,214.0,10,1,0,0,35332
72,427,472,224.5,235.5,10,1,0,0,39832
195,425,459,243.8,256.6,10,1,0,0,52664
141,316,468,214.5,225.5,10,1,0,0,29166
204,280,476,227.8,238.6,10,1,0,0,49164
136,280,476,227.8,238.6,10,1,0,0,49164
229,359,464,209.7,219.9,10,1,0,0,26500
222,187,458,227.3,239.1,10,1,0,0,38832
154,97,458,241.4,253.8,10,1,0,0,43832
137,19,466,236.6,248.2,10,1,0,0,46498
103,427,459,225.3,237.1,10,1,0,0,39332
194,222,466,225.5,236.5,10,1,0,0,45498
87,181,461,229.6,241.2,10,1,0,0,48498
244,275,470,221.4,231.8,10,1,0,0,29000
29,241,458,204.4,214.8,10,1,0,0,32666
61,35,462,173.8,182.6,10,1,0,0,21500
166,324,464,235.6,247.2,10,1,0,0,35166
225,177,470,236.4,248.8,10,1,0,0,41832
245,280,466,247.5,260.5,10,1,0,0,52664
167,275,470,221.4,231.8,10,1,0,0,29000
130,435,458,321.5,338.5,10,1,0,0,64664
246,240,462,208.1,218.7,10,1,0,0,25000
45,416,463,263.9,277.3,10,1,0,0,49998
171,222,464,240.3,252.1,10,1,0,0,48498
215,377,471,279.0,293.0,10,1,0,0,58164
186,283,472,255.1,267.7,10,1,0,0,41332
232,315,476,202.6,212.2,10,1,0,0,28666
25,413,449,313.2,328.4,10,1,0,0,59830
197,116,466,233.6,245.2,10,1,0,0,45498
181,49,462,216.2,227.4,10,1,0,0,32666
189,49,462,216.2,227.4,10,1,0,0,32666
203,2,470,219.2,230.4,10,1,0,0,36166
199,394,472,260.6,274.2,10,1,0,0,46498
33,316,462,218.2,229.4,10,1,0,0,31166
53,270,468,288.4,302.8,10,1,0,0,63830
59,57,468,219.9,231.3,10,1,0,0,39332
115,396,469,220.6,232.2,10,1,0,0,40832
202,241,462,215.5,226.5,10,1,0,0,33666
97,180,471,261.1,273.7,10,1,0,0,54830
96,401,476,261.5,274.5,10,1,0,0,48998
170,359,466,228.2,239.4,10,1,0,0,28500
22,383,441,258.5,271.5,10,1,0,0,32166
106,32,467,274.4,288.8,10,1,0,0,53498
144,239,462,215.5,226.5,10,1,0,0,27000
159,259,467,281.4,295.8,10,1,0,0,47832
