hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
16,301,2026,82.2,83.6,10,0,0,-1,29832,3,85,71
16001,301,2026,74.5,81.5,10,0,0,-1,29832,3,85,71
16002,301,2026,88.5,95.5,10,0,0,-1,29832,5,85,71
19,292,2026,82.2,83.6,10,0,0,-1,29832,3,85,71
19001,292,2026,74.5,81.5,10,0,0,-1,29832,3,85,71
19002,292,2026,88.5,95.5,10,0,0,-1,29832,5,85,71
5,1047,2016,74.4,75.2,10,0,0,-1,35498,3,77,68
5001,1047,2016,70.25,74.75,10,0,0,-1,35498,3,77,68
5002,1047,2016,79.25,83.75,10,0,0,-1,35498,5,77,68
18,1348,2002,82.6,83.3,10,0,0,-1,23166,3,84,77
18001,1348,2002,78.75,82.25,10,0,0,-1,23166,3,84,77
18002,1348,2002,85.75,89.25,10,0,0,-1,23166,5,84,77
22,1413,1997,150.8,151.9,10,0,0,-1,58996,3,153,142
22001,1413,1997,144.75,150.25,10,0,0,-1,58996,3,153,142
22002,1413,1997,155.75,161.25,10,0,0,-1,58996,5,153,142
12,156,2003,84.6,85.3,10,0,0,-1,24166,3,86,79
12001,156,2003,80.75,84.25,10,0,0,-1,24166,3,86,79
12002,156,2003,87.75,91.25,10,0,0,-1,24166,5,86,79
6,1551,1995,119.2,120.6,10,0,0,-1,29832,3,122,108
6001,1551,1995,111.5,118.5,10,0,0,-1,29832,3,122,108
6002,1551,1995,125.5,132.5,10,0,0,-1,29832,5,122,108
7,1728,1996,123.2,124.6,10,0,0,-1,43164,3,126,112
7001,1728,1996,115.5,122.5,10,0,0,-1,43164,3,126,112
7002,1728,1996,129.5,136.5,10,0,0,-1,43164,5,126,112
10,1128,2037,79.6,80.3,10,0,0,-1,28832,5,74,74
10001,1128,2037,74,74,10,0,0,-1,28832,3,74,74
10002,1128,2037,74,74,10,0,0,-1,28832,5,74,74
63,1891,2022,129.4,135.8,10,0,0,-1,15500,5,43,32
63001,1891,2022,34.75,40.25,10,0,0,-1,15500,3,43,32
63002,1891,2022,45.75,51.25,10,0,0,-1,15500,5,43,32
14,1243,2037,120.6,121.8,10,0,0,-1,42164,5,115,111
14001,1243,2037,112,114,10,0,0,-1,42164,3,115,111
14002,1243,2037,116,118,10,0,0,-1,42164,5,115,111
128,1687,2063,166.1,174.7,10,0,0,-1,28332,5,50,43
128001,1687,2063,44.75,48.25,10,0,0,-1,28332,3,50,43
128002,1687,2063,51.75,55.25,10,0,0,-1,28332,5,50,43
4,1577,1999,75.8,76.9,10,0,0,-1,23166,5,74,67
4001,1577,1999,68.75,72.25,10,0,0,-1,23166,3,74,67
4002,1577,1999,75.75,79.25,10,0,0,-1,23166,5,74,67
9,20,2032,82.8,83.9,10,0,0,-1,23000,3,85,74
9001,20,2032,76.75,82.25,10,0,0,-1,23000,3,85,74
9002,20,2032,87.75,93.25,10,0,0,-1,23000,5,85,74
23,91,2007,130,131,10,0,0,-1,53830,3,132,122
23001,91,2007,124.5,129.5,10,0,0,-1,53830,3,132,122
23002,91,2007,134.5,139.5,10,0,0,-1,53830,5,132,122
17,1421,2049,99.8,104.4,10,0,0,-1,26166,3,109,63
17001,1421,2049,74.5,97.5,10,0,0,-1,26166,3,109,63
17002,1421,2049,120.5,143.5,10,0,0,-1,26166,5,109,63
8,5,2051,103,104,10,0,0,-1,43164,3,109,95
8001,5,2051,98.5,105.5,10,0,0,-1,43164,3,109,95
8002,5,2051,112.5,119.5,10,0,0,-1,43164,5,109,95
125,1000,2056,124.4,130.8,10,0,0,-1,27832,5,51,32
125001,1000,2056,36.75,46.25,10,0,0,-1,27832,3,51,32
125002,1000,2056,55.75,65.25,10,0,0,-1,27832,5,51,32
132,237,2060,142.9,150.3,10,0,0,-1,20666,5,43,37
132001,237,2060,38.5,41.5,10,0,0,-1,20666,3,43,37
132002,237,2060,44.5,47.5,10,0,0,-1,20666,5,43,37
15,1056,2015,42.6,43.8,10,0,0,-1,22166,3,45,33
15001,1056,2015,36,42,10,0,0,-1,22166,3,45,33
15002,1056,2015,48,54,10,0,0,-1,22166,5,45,33
107,27,2015,143.5,150.5,10,0,0,-1,15000,5,49,35
107001,27,2015,38.5,45.5,10,0,0,-1,15000,3,49,35
107002,27,2015,52.5,59.5,10,0,0,-1,15000,5,49,35
79,1056,2015,134.1,140.7,10,0,0,-1,22666,5,45,33
79001,1056,2015,36,42,10,0,0,-1,22666,3,45,33
79002,1056,2015,48,54,10,0,0,-1,22666,5,45,33
21,80,2039,73.2,74.6,10,0,0,-1,27166,3,76,62
21001,80,2039,65.5,72.5,10,0,0,-1,27166,3,76,62
21002,80,2039,79.5,86.5,10,0,0,-1,27166,5,76,62
20,1565,1992,77.2,78.1,10,0,0,-1,31832,3,79,70
20001,1565,1992,72.25,76.75,10,0,0,-1,31832,3,79,70
20002,1565,1992,81.25,85.75,10,0,0,-1,31832,5,79,70
35,1194,2018,148.9,156.3,10,0,0,-1,21666,5,49,37
35001,1194,2018,40,46,10,0,0,-1,21666,3,49,37
35002,1194,2018,52,58,10,0,0,-1,21666,5,49,37
25,1186,2031,124.4,126.2,10,0,0,-1,53496,5,120,110
25001,1186,2031,112.5,117.5,10,0,0,-1,53496,3,120,110
25002,1186,2031,122.5,127.5,10,0,0,-1,53496,5,120,110
74,666,2007,215.8,226.6,10,0,0,-1,35332,5,70,54
74001,666,2007,58,66,10,0,0,-1,35332,3,70,54
74002,666,2007,74,82,10,0,0,-1,35332,5,70,54
1,450,868,149.6,151.3,10,0,0,-1,65828,3,153,136
1001,450,868,140.25,148.75,10,0,0,-1,65828,3,153,136
1002,450,868,157.25,165.75,10,0,0,-1,65828,5,153,136
98,45,2023,191,201,10,0,0,-1,24166,5,56,50
98001,45,2023,51.5,54.5,10,0,0,-1,24166,3,56,50
98002,45,2023,57.5,60.5,10,0,0,-1,24166,5,56,50
104,1235,2023,185.5,194.5,10,0,0,-1,38498,5,55,45
104001,1235,2023,47.5,52.5,10,0,0,-1,38498,3,55,45
104002,1235,2023,57.5,62.5,10,0,0,-1,38498,5,55,45
20000,1418,1324,106.6,108.3,10,0,0,-1,72494,3,110,93
20000001,1418,1324,97.25,105.75,10,0,0,-1,72494,3,110,93
20000002,1418,1324,114.25,122.75,10,0,0,-1,72494,5,110,93
119,1009,2019,171.1,179.7,10,0,0,-1,25166,5,55,43
119001,1009,2019,46,52,10,0,0,-1,25166,3,55,43
119002,1009,2019,58,64,10,0,0,-1,25166,5,55,43
137,521,2058,201.7,211.9,10,0,0,-1,26666,5,64,51
