hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
30,875,2069,92.8,96.9,10,0,0,-1,44830,5,86,60
30001,875,2069,66.5,79.5,10,0,0,-1,44830,3,86,60
30002,875,2069,92.5,105.5,10,0,0,-1,44830,5,86,60
27,826,2073,70.6,72.8,10,0,0,-1,34164,3,102,53
27001,826,2073,65.25,89.75,10,0,0,-1,34164,3,102,53
27002,826,2073,114.25,138.75,10,0,0,-1,34164,5,102,53
158,1449,2021,121.6,127.2,10,0,0,-1,20166,5,46,28
158001,1449,2021,32.5,41.5,10,0,0,-1,20166,3,46,28
158002,1449,2021,50.5,59.5,10,0,0,-1,20166,5,46,28
16,61,2025,74.2,76.6,10,0,0,-1,33498,3,79,55
16001,61,2025,61,73,10,0,0,-1,33498,3,79,55
16002,61,2025,85,97,10,0,0,-1,33498,5,79,55
7,1151,2054,117.6,118.3,10,0,0,-1,60162,3,119,112
7001,1151,2054,113.75,117.25,10,0,0,-1,60162,3,119,112
7002,1151,2054,120.75,124.25,10,0,0,-1,60162,5,119,112
31,1915,2068,44.8,45.9,10,0,0,-1,13000,3,47,36
31001,1915,2068,38.75,44.25,10,0,0,-1,13000,3,47,36
31002,1915,2068,49.75,55.25,10,0,0,-1,13000,5,47,36
190,1584,2078,142.5,149.5,10,0,0,-1,27332,5,48,35
190001,1584,2078,38.25,44.75,10,0,0,-1,27332,3,48,35
190002,1584,2078,51.25,57.75,10,0,0,-1,27332,5,48,35
183,1730,2069,116.3,122.1,10,0,0,-1,12500,5,38,29
183001,1730,2069,31.25,35.75,10,0,0,-1,12500,3,38,29
183002,1730,2069,40.25,44.75,10,0,0,-1,12500,5,38,29
18,380,2052,104,105.5,10,0,0,-1,49496,3,107,92
18001,380,2052,95.75,103.25,10,0,0,-1,49496,3,107,92
18002,380,2052,110.75,118.25,10,0,0,-1,49496,5,107,92
20,862,2003,84.8,86.9,10,0,0,-1,26332,3,89,68
20001,862,2003,73.25,83.75,10,0,0,-1,26332,3,89,68
20002,862,2003,94.25,104.75,10,0,0,-1,26332,5,89,68
59,1949,2013,122.2,127.4,10,0,0,-1,17000,5,26,26
59001,1949,2013,26,26,10,0,0,-1,17000,3,26,26
59002,1949,2013,26,26,10,0,0,-1,17000,5,26,26
187,1517,2067,154.9,162.3,10,0,0,-1,20666,5,55,37
187001,1517,2067,41.5,50.5,10,0,0,-1,20666,3,55,37
187002,1517,2067,59.5,68.5,10,0,0,-1,20666,5,55,37
194,1229,2066,137.1,143.7,10,0,0,-1,19166,5,48,33
194001,1229,2066,36.75,44.25,10,0,0,-1,19166,3,48,33
194002,1229,2066,51.75,59.25,10,0,0,-1,19166,5,48,33
26,1543,2007,104.4,105.7,10,0,0,-1,34498,5,100,94
26001,1543,2007,95.5,98.5,10,0,0,-1,34498,3,100,94
26002,1543,2007,101.5,104.5,10,0,0,-1,34498,5,100,94
130,1385,2026,154.9,162.3,10,0,0,-1,22166,5,55,37
130001,1385,2026,41.5,50.5,10,0,0,-1,22166,3,55,37
130002,1385,2026,59.5,68.5,10,0,0,-1,22166,5,55,37
23,1687,2053,115.2,116.1,10,0,0,-1,54662,3,117,108
23001,1687,2053,110.25,114.75,10,0,0,-1,54662,3,117,108
23002,1687,2053,119.25,123.75,10,0,0,-1,54662,5,117,108
4,125,2057,74.2,76.1,10,0,0,-1,26166,3,78,59
4001,125,2057,63.75,73.25,10,0,0,-1,26166,3,78,59
4002,125,2057,82.75,92.25,10,0,0,-1,26166,5,78,59
8,1473,2053,76.6,77.3,10,0,0,-1,40164,3,78,71
8001,1473,2053,72.75,76.25,10,0,0,-1,40164,3,78,71
8002,1473,2053,79.75,83.25,10,0,0,-1,40164,5,78,71
12,1421,2053,92.6,93.3,10,0,0,-1,25166,3,94,87
12001,1421,2053,88.75,92.25,10,0,0,-1,25166,3,94,87
12002,1421,2053,95.75,99.25,10,0,0,-1,25166,5,94,87
14,1335,2053,73.6,74.3,10,0,0,-1,22666,3,75,68
14001,1335,2053,69.75,73.25,10,0,0,-1,22666,3,75,68
14002,1335,2053,76.75,80.25,10,0,0,-1,22666,5,75,68
21,1767,2061,119.8,121.9,10,0,0,-1,30332,3,124,103
21001,1767,2061,108.25,118.75,10,0,0,-1,30332,3,124,103
21002,1767,2061,129.25,139.75,10,0,0,-1,30332,5,124,103
17,905,2000,125.8,127.9,10,0,0,-1,43164,3,145,109
17001,905,2000,118,136,10,0,0,-1,43164,3,145,109
17002,905,2000,154,172,10,0,0,-1,43164,5,145,109
3,556,334,119.2,120.6,10,0,0,-1,51830,3,122,108
3001,556,334,111.5,118.5,10,0,0,-1,51830,3,122,108
3002,556,334,125.5,132.5,10,0,0,-1,51830,5,122,108
20000,1781,1099,149.8,151.9,10,0,0,-1,73994,3,154,133
20000001,1781,1099,138.25,148.75,10,0,0,-1,73994,3,154,133
20000002,1781,1099,159.25,169.75,10,0,0,-1,73994,5,154,133
