demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
55,299,462,128.7,134.9,10,0,0,-1,18000
249,300,467,142.9,150.3,10,0,0,-1,24166
61,301,460,180.5,189.5,10,0,0,-1,36332
112,274,460,162.0,170.0,10,0,0,-1,28666
10,293,465,94.8,95.9,10,0,0,-1,51496
150,211,474,150.9,158.3,10,0,0,-1,16500
204,58,461,165.1,173.7,10,0,0,-1,20500
214,31,461,186.5,195.5,10,0,0,-1,21500
108,357,467,172.5,181.5,10,0,0,-1,21000
2,280,472,118.8,120.9,10,0,0,-1,56662
1,23,470,137.4,141.2,10,0,0,-1,62662
50,173,461,257.6,271.2,10,0,0,-1,46498
106,299,473,143.3,149.1,10,0,0,-1,17500
179,143,460,215.1,225.7,10,0,0,-1,34666
259,102,473,156.1,162.7,10,0,0,-1,20000
8,97,471,89.4,93.2,10,0,0,-1,19000
24,343,443,161.4,169.8,10,0,0,-1,24000
9,229,471,81.4,85.2,10,0,0,-1,25666
132,17,460,225.5,236.5,10,0,0,-1,34666
223,107,473,185.7,193.9,10,0,0,-1,21000
243,391,472,164.9,172.3,10,0,0,-1,27166
49,315,467,198.6,208.2,10,0,0,-1,36332
6,225,471,79.4,83.2,10,0,0,-1,25666
196,225,460,162.6,170.2,10,0,0,-1,31166
130,222,467,168.8,177.6,10,0,0,-1,27166
257,219,460,258.2,271.4,10,0,0,-1,57164
139,183,474,154.6,162.2,10,0,0,-1,19500
7,63,469,109.0,111.5,10,0,0,-1,53996
48,387,473,172.0,180.0,10,0,0,-1,29166
81,249,467,180.1,188.7,10,0,0,-1,23000
155,186,467,213.4,223.8,10,0,0,-1,37332
201,158,462,206.4,216.8,10,0,0,-1,25000
156,158,462,206.4,216.8,10,0,0,-1,25000
233,388,475,224.3,236.1,10,0,0,-1,39332
88,287,461,182.8,191.6,10,0,0,-1,25000
151,278,460,250.8,263.6,10,0,0,-1,63830
91,246,460,258.2,271.4,10,0,0,-1,52998
3,243,464,86.8,88.9,10,0,0,-1,52496
253,314,473,196.8,205.6,10,0,0,-1,29666
241,363,467,202.3,212.1,10,0,0,-1,30166
26,123,445,217.5,228.5,10,0,0,-1,39332
36,308,460,254.5,267.5,10,0,0,-1,59664
188,210,473,161.8,168.6,10,0,0,-1,21000
107,370,473,196.8,205.6,10,0,0,-1,42998
127,239,469,174.0,182.0,10,0,0,-1,24000
70,223,470,171.2,178.4,10,0,0,-1,27000
