demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,2647,134,66.5,390.5,0,1,40.5,2,0,431,26
0,2647,134,471.5,862,0,1,40.5,2,0,431,26
0,85,882,68.9,340.1,0,1,33.9,2,0,374,35
0,85,882,407.9,748,0,1,33.9,2,0,374,35
0,1561,2651,87.1,447.9,0,1,45.1,2,0,493,42
0,1561,2651,538.1,986,0,1,45.1,2,0,493,42
0,98,3794,81.4,428.6,0,1,43.4,2,0,472,38
0,98,3794,515.4,944,0,1,43.4,2,0,472,38
0,3471,2539,66.8,489.2,0,1,52.8,2,0,542,14
0,3471,2539,594.8,1084,0,1,52.8,2,0,542,14
0,3435,387,71,399,0,1,41,2,0,440,30
0,3435,387,481,880,0,1,41,2,0,440,30
0,1883,1308,39.9,95.1,0,1,6.9,2,0,102,33
0,1883,1308,108.9,204,0,1,6.9,2,0,102,33
0,1404,785,61.1,277.9,0,1,27.1,2,0,305,34
0,1404,785,332.1,610,0,1,27.1,2,0,305,34
0,3898,2465,66.6,335.4,0,1,33.6,2,0,369,33
0,3898,2465,402.6,738,0,1,33.6,2,0,369,33
0,3935,1583,19,19,0,1,0,2,0,19,19
0,3935,1583,19,38,0,1,0,2,0,19,19
0,2686,3777,84.9,556.1,0,1,58.9,2,0,615,26
0,2686,3777,673.9,1230,0,1,58.9,2,0,615,26
0,3006,2369,103.8,542.2,0,1,54.8,2,0,597,49
0,3006,2369,651.8,1194,0,1,54.8,2,0,597,49
0,1136,3955,52.7,178.3,0,1,15.7,2,0,194,37
0,1136,3955,209.7,388,0,1,15.7,2,0,194,37
0,1276,3536,81.9,353.1,0,1,33.9,2,0,387,48
0,1276,3536,420.9,774,0,1,33.9,2,0,387,48
0,3756,2556,57.1,241.9,0,1,23.1,2,0,265,34
0,3756,2556,288.1,530,0,1,23.1,2,0,265,34
0,2267,2403,93.1,573.9,0,1,60.1,2,0,634,33
0,2267,2403,694.1,1268,0,1,60.1,2,0,634,33
0,3042,2704,78.3,464.7,0,1,48.3,2,0,513,30
0,3042,2704,561.3,1026,0,1,48.3,2,0,513,30
0,3285,955,79.4,434.6,0,1,44.4,2,0,479,35
0,3285,955,523.4,958,0,1,44.4,2,0,479,35
0,1355,3736,87.1,423.9,0,1,42.1,2,0,466,45
0,1355,3736,508.1,932,0,1,42.1,2,0,466,45
0,749,826,52.7,234.3,0,1,22.7,2,0,257,30
0,749,826,279.7,514,0,1,22.7,2,0,257,30
0,2627,537,56.2,345.8,0,1,36.2,2,0,382,20
0,2627,537,418.2,764,0,1,36.2,2,0,382,20
0,1214,862,51.1,203.9,0,1,19.1,2,0,223,32
0,1214,862,242.1,446,0,1,19.1,2,0,223,32
0,2197,2970,67.1,251.9,0,1,23.1,2,0,275,44
0,2197,2970,298.1,550,0,1,23.1,2,0,275,44
0,1647,2096,50.8,145.2,0,1,11.8,2,0,157,39
0,1647,2096,168.8,314,0,1,11.8,2,0,157,39
0,1436,1934,61.2,246.8,0,1,23.2,2,0,270,38
0,1436,1934,293.2,540,0,1,23.2,2,0,270,38
0,3679,122,93.4,512.6,0,1,52.4,2,0,565,41
0,3679,122,617.4,1130,0,1,52.4,2,0,565,41
0,2064,3037,94.6,491.4,0,1,49.6,2,0,541,45
0,2064,3037,590.6,1082,0,1,49.6,2,0,541,45
0,2843,3200,103,495,0,1,49,2,0,544,54
0,2843,3200,593,1088,0,1,49,2,0,544,54
0,2993,120,53.7,203.3,0,1,18.7,2,0,222,35
0,2993,120,240.7,444,0,1,18.7,2,0,222,35
0,2737,3101,60.3,278.7,0,1,27.3,2,0,306,33
0,2737,3101,333.3,612,0,1,27.3,2,0,306,33
