demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,2998,1134,302.2,311.8,10,0,0,-1,104
1,5621,4352,208.667,214.333,10,0,0,-1,280
2,2199,4309,411.8,424.2,10,0,0,-1,158
3,2239,5198,466.267,483.733,10,0,0,-1,138
4,3820,5042,252.6,258.4,10,0,0,-1,218
5,1043,5127,190.733,193.267,10,0,0,-1,336
6,2567,2931,380.933,392.067,10,0,0,-1,145
7,5455,1430,460.667,476.333,10,0,0,-1,178
8,4258,4083,323.8,334.2,10,0,0,-1,153
9,514,4938,494.6,511.4,10,0,0,-1,190
10,2909,1578,362.267,375.733,10,0,0,-1,175
11,110,5413,260.933,268.067,10,0,0,-1,196
12,5078,311,419.067,431.933,10,0,0,-1,167
13,5985,3984,423.467,438.533,10,0,0,-1,118
14,4016,253,340.6,350.4,10,0,0,-1,143
15,3909,5222,466.067,482.933,10,0,0,-1,141
16,4061,1377,192.333,194.667,10,0,0,-1,340
17,4990,3242,160.667,164.333,10,0,0,-1,389
18,5692,5179,365.333,375.667,10,0,0,-1,168
19,5779,5078,236.0,241.0,10,0,0,-1,207
20,125,74,333.267,343.733,10,0,0,-1,181
21,4678,1170,381.4,393.6,10,0,0,-1,131
22,4332,2325,490.533,508.467,10,0,0,-1,127
23,112,4226,225.6,232.4,10,0,0,-1,112
24,5422,5881,268.2,275.8,10,0,0,-1,172
25,809,3039,202.733,205.267,10,0,0,-1,299
26,340,5674,478.2,494.8,10,0,0,-1,139
27,3146,4027,353.4,364.6,10,0,0,-1,194
28,2715,5656,296.733,305.267,10,0,0,-1,195
29,2624,548,184.667,189.333,10,0,0,-1,301
30,4792,825,181.133,184.867,10,0,0,-1,157
31,685,54,361.733,373.267,10,0,0,-1,175
32,4242,2593,202.933,206.067,10,0,0,-1,313
33,4403,1471,340.6,350.4,10,0,0,-1,252
34,4660,5707,472.467,488.533,10,0,0,-1,186
35,4101,2779,385.2,396.8,10,0,0,-1,160
36,5769,2249,241.4,246.6,10,0,0,-1,95
37,2342,72,402.733,416.267,10,0,0,-1,189
38,2745,3424,387.933,401.067,10,0,0,-1,177
39,5679,4814,362.6,373.4,10,0,0,-1,174
40,3072,3696,361.0,372.0,10,0,0,-1,188
41,80,3756,381.333,395.667,10,0,0,-1,160
42,1484,37,445.4,460.6,10,0,0,-1,181
43,1418,1569,354.533,367.467,10,0,0,-1,147
44,2201,1118,457.333,474.667,10,0,0,-1,138
45,3361,1056,343.133,352.867,10,0,0,-1,130
46,4933,3792,141.733,142.267,10,0,0,-1,398
47,4612,5901,320.333,328.667,10,0,0,-1,141
48,4878,3520,405.867,420.133,10,0,0,-1,161
49,1485,2383,238.333,244.667,10,0,0,-1,236
