LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,96,0,86,10000,57,0,
1,96,0,0,32,10000,71,0,
2,0,105,0,56,10000,9,0,
3,105,0,0,27,10000,68,0,
4,0,486,0,13,10000,82,0,
5,486,0,0,66,10000,61,0,
6,0,607,0,39,10000,84,0,
7,607,0,0,43,10000,26,0,
8,0,849,0,90,10000,18,0,
9,849,0,0,28,10000,56,0,
10,0,854,0,1,10000,71,0,
11,854,0,0,66,10000,90,0,
12,0,886,0,87,10000,23,0,
13,886,0,0,46,10000,72,0,
14,1,6,0,28,10000,59,0,
15,6,1,0,42,10000,94,0,
16,1,81,0,42,10000,73,0,
17,81,1,0,91,10000,61,0,
18,1,188,0,50,10000,19,0,
19,188,1,0,57,10000,46,0,
20,1,204,0,14,10000,13,0,
21,204,1,0,18,10000,28,0,
22,1,305,0,96,10000,65,0,
23,305,1,0,21,10000,12,0,
24,1,399,0,79,10000,78,0,
25,399,1,0,35,10000,60,0,
26,1,448,0,22,10000,23,0,
27,448,1,0,51,10000,90,0,
28,1,976,0,53,10000,83,0,
29,976,1,0,72,10000,83,0,
30,1,977,0,76,10000,15,0,
31,977,1,0,70,10000,3,0,
32,2,227,0,57,10000,88,0,
33,227,2,0,4,10000,57,0,
34,2,399,0,88,10000,15,0,
35,399,2,0,49,10000,76,0,
36,2,541,0,32,10000,46,0,
37,541,2,0,53,10000,49,0,
38,2,608,0,40,10000,54,0,
39,608,2,0,61,10000,96,0,
40,2,622,0,67,10000,18,0,
41,622,2,0,86,10000,86,0,
42,2,888,0,94,10000,59,0,
43,888,2,0,68,10000,33,0,
44,2,892,0,18,10000,70,0,
45,892,2,0,93,10000,55,0,
46,2,958,0,96,10000,80,0,
47,958,2,0,13,10000,22,0,
48,3,125,0,91,10000,17,0,
49,125,3,0,32,10000,75,0,
50,3,171,0,70,10000,33,0,
51,171,3,0,83,10000,98,0,
52,3,399,0,61,10000,5,0,
53,399,3,0,41,10000,71,0,
54,3,748,0,69,10000,97,0,
55,748,3,0,34,10000,93,0,
56,3,792,0,1,10000,29,0,
57,792,3,0,46,10000,61,0,
58,4,6,0,49,10000,26,0,
59,6,4,0,98,10000,17,0,
60,4,155,0,36,10000,42,0,
61,155,4,0,65,10000,51,0,
62,4,524,0,84,10000,38,0,
63,524,4,0,76,10000,4,0,
64,4,547,0,23,10000,21,0,
65,547,4,0,11,10000,4,0,
66,4,618,0,88,10000,97,0,
67,618,4,0,23,10000,15,0,
68,4,827,0,86,10000,90,0,
69,827,4,0,63,10000,21,0,
70,4,974,0,13,10000,18,0,
71,974,4,0,46,10000,52,0,
72,5,58,0,45,10000,2,0,
73,58,5,0,25,10000,89,0,
74,5,360,0,43,10000,28,0,
75,360,5,0,50,10000,63,0,
76,5,487,0,6,10000,48,0,
77,487,5,0,26,10000,9,0,
78,5,860,0,47,10000,69,0,
79,860,5,0,52,10000,90,0,
80,5,891,0,64,10000,28,0,
81,891,5,0,67,10000,31,0,
82,5,892,0,74,10000,83,0,
83,892,5,0,28,10000,95,0,
84,5,896,0,44,10000,40,0,
85,896,5,0,1,10000,68,0,
86,5,960,0,33,10000,27,0,
87,960,5,0,45,10000,49,0,
88,6,123,0,3,10000,74,0,
89,123,6,0,28,10000,87,0,
90,6,164,0,13,10000,99,0,
91,164,6,0,90,10000,40,0,
92,6,539,0,16,10000,62,0,
93,539,6,0,91,10000,83,0,
94,6,773,0,76,10000,1,0,
95,773,6,0,97,10000,87,0,
96,7,31,0,47,10000,38,0,
97,31,7,0,84,10000,23,0,
98,7,133,0,45,10000,69,0,
99,133,7,0,3,10000,74,0,
100,7,304,0,47,10000,72,0,
101,304,7,0,3,10000,65,0,
102,7,323,0,21,10000,15,0,
103,323,7,0,21,10000,84,0,
104,7,332,0,71,10000,15,0,
105,332,7,0,11,10000,48,0,
106,7,352,0,86,10000,70,0,
107,352,7,0,31,10000,48,0,
108,7,555,0,3,10000,62,0,
109,555,7,0,86,10000,15,0,
110,7,618,0,5,10000,2,0,
111,618,7,0,17,10000,84,0,
112,7,644,0,49,10000,98,0,
113,644,7,0,31,10000,79,0,
114,7,970,0,44,10000,99,0,
115,970,7,0,55,10000,24,0,
116,8,107,0,30,10000,58,0,
117,107,8,0,25,10000,82,0,
118,8,511,0,64,10000,47,0,
119,511,8,0,56,10000,26,0,
120,8,716,0,46,10000,84,0,
121,716,8,0,34,10000,97,0,
