hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
112,274,460,162,170,10,1,0,0,28666,5,54,40
112001,274,460,43.5,50.5,10,1,0,0,28666,3,54,40
112002,274,460,57.5,64.5,10,1,0,0,28666,5,54,40
2,280,472,118.8,120.9,10,1,0,0,56662,3,123,102
2001,280,472,107.25,117.75,10,1,0,0,56662,3,123,102
2002,280,472,128.25,138.75,10,1,0,0,56662,5,123,102
179,143,460,215.1,225.7,10,1,0,0,34666,5,72,53
179001,143,460,57.75,67.25,10,1,0,0,34666,3,72,53
179002,143,460,76.75,86.25,10,1,0,0,34666,5,72,53
243,391,472,164.9,172.3,10,1,0,0,27166,5,65,37
243001,391,472,44,58,10,1,0,0,27166,3,65,37
243002,391,472,72,86,10,1,0,0,27166,5,65,37
88,287,461,182.8,191.6,10,1,0,0,25000,5,64,44
88001,287,461,49,59,10,1,0,0,25000,3,64,44
88002,287,461,69,79,10,1,0,0,25000,5,64,44
257,219,460,258.2,271.4,10,1,0,0,57164,5,80,66
257001,219,460,69.5,76.5,10,1,0,0,57164,3,80,66
257002,219,460,83.5,90.5,10,1,0,0,57164,5,80,66
49,315,467,198.6,208.2,10,1,0,0,36332,5,69,48
49001,315,467,53.25,63.75,10,1,0,0,36332,3,69,48
49002,315,467,74.25,84.75,10,1,0,0,36332,5,69,48
126,133,461,213.7,223.9,10,1,0,0,28000,5,76,51
126001,133,461,57.25,69.75,10,1,0,0,28000,3,76,51
126002,133,461,82.25,94.75,10,1,0,0,28000,5,76,51
113,133,461,213.7,223.9,10,1,0,0,28000,5,76,51
113001,133,461,57.25,69.75,10,1,0,0,28000,3,76,51
113002,133,461,82.25,94.75,10,1,0,0,28000,5,76,51
36,308,460,254.5,267.5,10,1,0,0,59664,5,79,65
36001,308,460,68.5,75.5,10,1,0,0,59664,3,79,65
36002,308,460,82.5,89.5,10,1,0,0,59664,5,79,65
253,314,473,196.8,205.6,10,1,0,0,29666,5,78,44
253001,314,473,52.5,69.5,10,1,0,0,29666,3,78,44
253002,314,473,86.5,103.5,10,1,0,0,29666,5,78,44
256,146,462,243.4,255.8,10,1,0,0,34166,5,64,62
256001,146,462,62.5,63.5,10,1,0,0,34166,3,64,62
256002,146,462,64.5,65.5,10,1,0,0,34166,5,64,62
107,370,473,196.8,205.6,10,1,0,0,42998,5,78,44
