hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
144,659,2070,154.3,162.1,10,1,0,0,24166,5,49,39
144001,659,2070,41.5,46.5,10,1,0,0,24166,3,49,39
144002,659,2070,51.5,56.5,10,1,0,0,24166,5,49,39
128,1720,2025,173.8,182.6,10,1,0,0,18000,5,55,44
128001,1720,2025,46.75,52.25,10,1,0,0,18000,3,55,44
128002,1720,2025,57.75,63.25,10,1,0,0,18000,5,55,44
150,1593,2070,170.1,178.7,10,1,0,0,22666,5,54,43
150001,1593,2070,45.75,51.25,10,1,0,0,22666,3,54,43
150002,1593,2070,56.75,62.25,10,1,0,0,22666,5,54,43
148,836,2066,153.6,161.2,10,1,0,0,20166,5,51,38
148001,836,2066,41.25,47.75,10,1,0,0,20166,3,51,38
148002,836,2066,54.25,60.75,10,1,0,0,20166,5,51,38
90,88,2027,165.1,173.7,10,1,0,0,23666,5,49,43
90001,88,2027,44.5,47.5,10,1,0,0,23666,3,49,43
90002,88,2027,50.5,53.5,10,1,0,0,23666,5,49,43
94,512,2032,168.8,177.6,10,1,0,0,17000,5,44,44
94001,512,2032,44,44,10,1,0,0,17000,3,44,44
94002,512,2032,44,44,10,1,0,0,17000,5,44,44
62,1140,2000,169.1,177.7,10,1,0,0,17000,5,53,43
62001,1140,2000,45.5,50.5,10,1,0,0,17000,3,53,43
62002,1140,2000,55.5,60.5,10,1,0,0,17000,5,53,43
55,1153,2019,213.5,224.5,10,1,0,0,40998,5,65,55
55001,1153,2019,57.5,62.5,10,1,0,0,40998,3,65,55
55002,1153,2019,67.5,72.5,10,1,0,0,40998,5,65,55
64,1296,2014,217.1,227.7,10,1,0,0,31332,5,74,53
64001,1296,2014,58.25,68.75,10,1,0,0,31332,3,74,53
64002,1296,2014,79.25,89.75,10,1,0,0,31332,5,74,53
103,477,2049,218.2,229.4,10,1,0,0,19000,5,67,56
103001,477,2049,58.75,64.25,10,1,0,0,19000,3,67,56
103002,477,2049,69.75,75.25,10,1,0,0,19000,5,67,56
70,1117,2037,189.6,199.2,10,1,0,0,29832,5,60,48
70001,1117,2037,51,57,10,1,0,0,29832,3,60,48
70002,1117,2037,63,69,10,1,0,0,29832,5,60,48
152,1866,2070,172.5,181.5,10,1,0,0,17000,5,51,45
152001,1866,2070,46.5,49.5,10,1,0,0,17000,3,51,45
152002,1866,2070,52.5,55.5,10,1,0,0,17000,5,51,45
66,1247,2026,189.9,199.3,10,1,0,0,20000,5,63,47
66001,1247,2026,51,59,10,1,0,0,20000,3,63,47
66002,1247,2026,67,75,10,1,0,0,20000,5,63,47
71,1668,1990,186.6,196.2,10,1,0,0,25666,5,57,48
71001,1668,1990,50.25,54.75,10,1,0,0,25666,3,57,48
71002,1668,1990,59.25,63.75,10,1,0,0,25666,5,57,48
48,1835,2015,190.9,200.3,10,1,0,0,24166,5,64,47
48001,1835,2015,51.25,59.75,10,1,0,0,24166,3,64,47
48002,1835,2015,68.25,76.75,10,1,0,0,24166,5,64,47
43,826,879,258.6,272.2,10,1,0,0,38832,5,76,68
43001,826,879,70,74,10,1,0,0,38832,3,76,68
43002,826,879,78,82,10,1,0,0,38832,5,76,68
116,898,1988,183.8,192.6,10,1,0,0,25166,5,65,44
116001,898,1988,49.25,59.75,10,1,0,0,25166,3,65,44
116002,898,1988,70.25,80.75,10,1,0,0,25166,5,65,44
53,1169,2051,201.4,211.8,10,1,0,0,20000,5,61,52
53001,1169,2051,54.25,58.75,10,1,0,0,20000,3,61,52
53002,1169,2051,63.25,67.75,10,1,0,0,20000,5,61,52
86,1845,2052,220.8,231.6,10,1,0,0,36998,5,75,54
86001,1845,2052,59.25,69.75,10,1,0,0,36998,3,75,54
86002,1845,2052,80.25,90.75,10,1,0,0,36998,5,75,54
133,380,2007,249.5,262.5,10,1,0,0,29166,5,74,65
133001,380,2007,67.25,71.75,10,1,0,0,29166,3,74,65
133002,380,2007,76.25,80.75,10,1,0,0,29166,5,74,65
153,25,2065,190.6,200.2,10,1,0,0,21500,5,48,48
153001,25,2065,48,48,10,1,0,0,21500,3,48,48
153002,25,2065,48,48,10,1,0,0,21500,5,48,48
89,1719,2045,218.2,229.4,10,1,0,0,26666,5,67,56
89001,1719,2045,58.75,64.25,10,1,0,0,26666,3,67,56
89002,1719,2045,69.75,75.25,10,1,0,0,26666,5,67,56
51,777,2032,216.9,228.3,10,1,0,0,26666,5,57,57
51001,777,2032,57,57,10,1,0,0,26666,3,57,57
51002,777,2032,57,57,10,1,0,0,26666,5,57,57
137,604,1988,193.5,202.5,10,1,0,0,23000,5,72,45
137001,604,1988,51.75,65.25,10,1,0,0,23000,3,72,45
137002,604,1988,78.75,92.25,10,1,0,0,23000,5,72,45
96,372,2001,234.3,246.1,10,1,0,0,30166,5,75,59
96001,372,2001,63,71,10,1,0,0,30166,3,75,59
96002,372,2001,79,87,10,1,0,0,30166,5,75,59
129,1057,2018,226.6,238.2,10,1,0,0,49664,5,70,58
129001,1057,2018,61,67,10,1,0,0,49664,3,70,58
129002,1057,2018,73,79,10,1,0,0,49664,5,70,58
82,1291,1987,204.3,214.1,10,1,0,0,33332,5,49,49
82001,1291,1987,49,49,10,1,0,0,33332,3,49,49
82002,1291,1987,49,49,10,1,0,0,33332,5,49,49
145,614,2060,213.5,224.5,10,1,0,0,34832,5,58,55
145001,614,2060,55.75,57.25,10,1,0,0,34832,3,58,55
